,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,野上 亮磨,右,3.13,ヤクルト,坂口 智隆,左,.338,1,7,14,3,一ゴロ
1,1000,1回表,巨人,野上 亮磨,右,3.13,ヤクルト,荒木 貴裕,右,.296,1,4,7,1,空三振
2,2000,1回表,巨人,野上 亮磨,右,3.13,ヤクルト,山田 哲人,右,.256,6,14,20,7,見三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ヤクルト,館山 昌平,右,6.43,巨人,坂本 勇人,右,.363,2,18,15,2,中安
5,0100,1回裏,ヤクルト,館山 昌平,右,6.43,巨人,吉川 尚輝,左,.253,0,4,7,3,投犠打
6,1010,1回裏,ヤクルト,館山 昌平,右,6.43,巨人,ゲレーロ,右,.326,5,19,16,0,二ゴロ
7,2001,1回裏,ヤクルト,館山 昌平,右,6.43,巨人,マギー,右,.297,3,16,11,0,三ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,巨人,野上 亮磨,右,3.13,ヤクルト,バレンティン,右,.262,6,21,14,0,左安
10,0100,2回表,巨人,野上 亮磨,右,3.13,ヤクルト,青木 宣親,左,.253,0,9,7,0,遊併打
11,2000,2回表,巨人,野上 亮磨,右,3.13,ヤクルト,雄平,左,.326,0,4,5,1,右安
12,2100,2回表,巨人,野上 亮磨,右,3.13,ヤクルト,廣岡 大志,右,.224,1,8,3,0,遊ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ヤクルト,館山 昌平,右,6.43,巨人,岡本 和真,右,.323,5,21,12,1,左安
15,0100,2回裏,ヤクルト,館山 昌平,右,6.43,巨人,亀井 善行,左,.352,2,14,8,0,中飛
16,1100,2回裏,ヤクルト,館山 昌平,右,6.43,巨人,長野 久義,右,.244,1,7,12,0,左２
17,1011,2回裏,ヤクルト,館山 昌平,右,6.43,巨人,小林 誠司,右,.362,1,13,10,0,左安
18,2000,2回裏,ヤクルト,館山 昌平,右,6.43,巨人,野上 亮磨,右,.111,0,0,1,0,空三振
19,3000,,,,,,,,,,,,,,
20,0000,3回表,巨人,野上 亮磨,右,3.13,ヤクルト,松本 直樹,右,.000,0,0,0,0,遊ゴロ
21,1000,3回表,巨人,野上 亮磨,右,3.13,ヤクルト,館山 昌平,右,.000,0,0,0,0,三ゴロ
22,2000,3回表,巨人,野上 亮磨,右,3.13,ヤクルト,坂口 智隆,左,.338,1,7,14,3,中安
23,2100,3回表,巨人,野上 亮磨,右,3.13,ヤクルト,荒木 貴裕,右,.296,1,4,7,1,ボール
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ヤクルト,館山 昌平,右,6.43,巨人,坂本 勇人,右,.363,2,18,15,2,右２
26,0010,3回裏,ヤクルト,館山 昌平,右,6.43,巨人,吉川 尚輝,左,.253,0,4,7,3,右安
27,0101,3回裏,ヤクルト,館山 昌平,右,6.43,巨人,ゲレーロ,右,.326,5,19,16,0,左安
28,0101,3回裏,ヤクルト,館山 昌平,右,6.43,巨人,マギー,右,.297,3,16,11,0,二飛
29,1101,3回裏,ヤクルト,館山 昌平,右,6.43,巨人,岡本 和真,右,.323,5,21,12,1,見三振
30,2101,3回裏,ヤクルト,館山 昌平,右,6.43,巨人,亀井 善行,左,.352,2,14,8,0,三安
31,2110,3回裏,ヤクルト,館山 昌平,右,6.43,巨人,長野 久義,右,.244,1,7,12,0,見三振
32,3000,,,,,,,,,,,,,,
33,0000,4回表,巨人,野上 亮磨,右,3.13,ヤクルト,荒木 貴裕,右,.296,1,4,7,1,遊ゴロ
34,1000,4回表,巨人,野上 亮磨,右,3.13,ヤクルト,山田 哲人,右,.256,6,14,20,7,二飛
35,2000,4回表,巨人,野上 亮磨,右,3.13,ヤクルト,バレンティン,右,.262,6,21,14,0,左本
36,2000,4回表,巨人,野上 亮磨,右,3.13,ヤクルト,青木 宣親,左,.253,0,9,7,0,中飛
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,ヤクルト,館山 昌平,右,6.43,巨人,小林 誠司,右,.362,1,13,10,0,遊ゴロ
39,1000,4回裏,ヤクルト,館山 昌平,右,6.43,巨人,野上 亮磨,右,.111,0,0,1,0,空三振
40,2000,4回裏,ヤクルト,館山 昌平,右,6.43,巨人,坂本 勇人,右,.363,2,18,15,2,中安
41,2100,4回裏,ヤクルト,館山 昌平,右,6.43,巨人,吉川 尚輝,左,.253,0,4,7,3,空三振
42,3000,,,,,,,,,,,,,,
43,0000,5回表,巨人,野上 亮磨,右,3.13,ヤクルト,雄平,左,.326,0,4,5,1,一ゴロ
44,1000,5回表,巨人,野上 亮磨,右,3.13,ヤクルト,廣岡 大志,右,.224,1,8,3,0,四球
45,1100,5回表,巨人,野上 亮磨,右,3.13,ヤクルト,松本 直樹,右,.000,0,0,0,0,空三振
46,2100,5回表,巨人,野上 亮磨,右,3.13,ヤクルト,西浦 直亨,右,.320,1,10,6,0,右飛
47,3000,,,,,,,,,,,,,,
48,0000,5回裏,ヤクルト,梅野 雄吾,右,54.00,巨人,ゲレーロ,右,.326,5,19,16,0,左本
49,0000,5回裏,ヤクルト,梅野 雄吾,右,54.00,巨人,マギー,右,.297,3,16,11,0,四球
50,0100,5回裏,ヤクルト,梅野 雄吾,右,54.00,巨人,岡本 和真,右,.323,5,21,12,1,四球
51,0110,5回裏,ヤクルト,梅野 雄吾,右,54.00,巨人,亀井 善行,左,.352,2,14,8,0,左安
52,0111,5回裏,ヤクルト,梅野 雄吾,右,54.00,巨人,長野 久義,右,.244,1,7,12,0,四球
53,0111,5回裏,ヤクルト,梅野 雄吾,右,54.00,巨人,小林 誠司,右,.362,1,13,10,0,左２
54,0011,5回裏,ヤクルト,中澤 雅人,左,4.50,巨人,野上 亮磨,右,.111,0,0,1,0,三ゴロ
55,1011,5回裏,ヤクルト,中澤 雅人,左,4.50,巨人,坂本 勇人,右,.363,2,18,15,2,左２
56,1010,5回裏,ヤクルト,中澤 雅人,左,4.50,巨人,吉川 尚輝,左,.253,0,4,7,3,二ゴロ
57,2001,5回裏,ヤクルト,中澤 雅人,左,4.50,巨人,ゲレーロ,右,.326,5,19,16,0,左安
58,2100,5回裏,ヤクルト,中澤 雅人,左,4.50,巨人,マギー,右,.297,3,16,11,0,二安
59,2110,5回裏,ヤクルト,中澤 雅人,左,4.50,巨人,岡本 和真,右,.323,5,21,12,1,右飛
60,3000,,,,,,,,,,,,,,
61,0000,6回表,巨人,野上 亮磨,右,3.13,ヤクルト,坂口 智隆,左,.338,1,7,14,3,二ゴロ
62,1000,6回表,巨人,野上 亮磨,右,3.13,ヤクルト,荒木 貴裕,右,.296,1,4,7,1,空三振
63,2000,6回表,巨人,野上 亮磨,右,3.13,ヤクルト,山田 哲人,右,.256,6,14,20,7,左安
64,2100,6回表,巨人,野上 亮磨,右,3.13,ヤクルト,バレンティン,右,.262,6,21,14,0,遊ゴロ
65,3000,,,,,,,,,,,,,,
66,0000,6回裏,ヤクルト,中澤 雅人,左,4.50,巨人,亀井 善行,左,.352,2,14,8,0,空三振
67,1000,6回裏,ヤクルト,中澤 雅人,左,4.50,巨人,長野 久義,右,.244,1,7,12,0,見三振
68,2000,6回裏,ヤクルト,中澤 雅人,左,4.50,巨人,小林 誠司,右,.362,1,13,10,0,空三振
69,3000,,,,,,,,,,,,,,
70,0000,7回表,巨人,野上 亮磨,右,3.13,ヤクルト,青木 宣親,左,.253,0,9,7,0,左飛
71,1000,7回表,巨人,野上 亮磨,右,3.13,ヤクルト,雄平,左,.326,0,4,5,1,左飛
72,2000,7回表,巨人,野上 亮磨,右,3.13,ヤクルト,上田 剛史,左,.200,0,0,1,0,右２
73,2010,7回表,巨人,野上 亮磨,右,3.13,ヤクルト,松本 直樹,右,.000,0,0,0,0,遊飛
74,3000,,,,,,,,,,,,,,
75,0000,7回裏,ヤクルト,中尾 輝,左,2.77,巨人,中井 大介,右,.239,1,5,3,0,見三振
76,1000,7回裏,ヤクルト,中尾 輝,左,2.77,巨人,吉川 大幾,右,.000,0,0,1,1,左飛
77,2000,7回裏,ヤクルト,中尾 輝,左,2.77,巨人,吉川 尚輝,左,.253,0,4,7,3,二ゴロ
78,3000,,,,,,,,,,,,,,
79,0000,8回表,巨人,上原 浩治,右,9.00,ヤクルト,西浦 直亨,右,.320,1,10,6,0,三飛
80,1000,8回表,巨人,上原 浩治,右,9.00,ヤクルト,鵜久森 淳志,右,.400,0,3,1,0,左邪飛
81,2000,8回表,巨人,上原 浩治,右,9.00,ヤクルト,荒木 貴裕,右,.296,1,4,7,1,空三振
82,3000,,,,,,,,,,,,,,
83,0000,8回裏,ヤクルト,風張 蓮,右,5.40,巨人,ゲレーロ,右,.326,5,19,16,0,空三振
84,1000,8回裏,ヤクルト,風張 蓮,右,5.40,巨人,マギー,右,.297,3,16,11,0,二ゴロ
85,2000,8回裏,ヤクルト,風張 蓮,右,5.40,巨人,岡本 和真,右,.323,5,21,12,1,左２
86,2010,8回裏,ヤクルト,風張 蓮,右,5.40,巨人,大城 卓三,左,.278,1,2,2,0,二ゴロ
87,3000,,,,,,,,,,,,,,
88,0000,9回表,巨人,篠原 慎平,右,2.57,ヤクルト,山田 哲人,右,.256,6,14,20,7,中安
89,0100,9回表,巨人,篠原 慎平,右,2.57,ヤクルト,大引 啓次,右,.000,0,0,0,0,遊併打
90,2000,9回表,巨人,篠原 慎平,右,2.57,ヤクルト,川端 慎吾,左,.184,1,3,6,0,フライ
91,3000,,,,,,,,,,,,,,
