,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,カスティーヨ,右,4.40,ヤクルト,山田 哲人,右,.282,14,28,45,14,三ゴロ
1,1000,1回表,西武,カスティーヨ,右,4.40,ヤクルト,青木 宣親,左,.259,3,25,24,1,四球
2,1100,1回表,西武,カスティーヨ,右,4.40,ヤクルト,川端 慎吾,左,.228,1,5,14,0,右飛
3,2100,1回表,西武,カスティーヨ,右,4.40,ヤクルト,バレンティン,右,.266,16,47,42,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,石川 雅規,左,4.73,西武,秋山 翔吾,左,.363,10,42,33,6,左飛
6,1000,1回裏,ヤクルト,石川 雅規,左,4.73,西武,源田 壮亮,左,.285,0,29,14,19,左安
7,1100,1回裏,ヤクルト,石川 雅規,左,4.73,西武,浅村 栄斗,右,.284,13,43,27,3,二ゴロ
8,2100,1回裏,ヤクルト,石川 雅規,左,4.73,西武,山川 穂高,右,.288,18,57,43,0,二飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,西武,カスティーヨ,右,4.40,ヤクルト,雄平,左,.275,3,20,12,2,二飛
11,1000,2回表,西武,カスティーヨ,右,4.40,ヤクルト,坂口 智隆,左,.337,1,17,29,5,遊ゴロ
12,2000,2回表,西武,カスティーヨ,右,4.40,ヤクルト,西浦 直亨,右,.260,4,20,16,1,遊ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ヤクルト,石川 雅規,左,4.73,西武,外崎 修汰,右,.278,6,30,27,13,遊ゴロ
15,1000,2回裏,ヤクルト,石川 雅規,左,4.73,西武,メヒア,右,.221,3,9,10,0,一ゴロ
16,2000,2回裏,ヤクルト,石川 雅規,左,4.73,西武,森 友哉,左,.282,4,29,27,5,空三振
17,3000,,,,,,,,,,,,,,
18,0000,3回表,西武,カスティーヨ,右,4.40,ヤクルト,中村 悠平,右,.212,2,15,19,2,見三振
19,1000,3回表,西武,カスティーヨ,右,4.40,ヤクルト,藤井 亮太,左,.182,0,2,0,0,死球
20,1100,3回表,西武,カスティーヨ,右,4.40,ヤクルト,山田 哲人,右,.282,14,28,45,14,四球
21,1110,3回表,西武,カスティーヨ,右,4.40,ヤクルト,青木 宣親,左,.259,3,25,24,1,空三振
22,2110,3回表,西武,カスティーヨ,右,4.40,ヤクルト,川端 慎吾,左,.228,1,5,14,0,死球
23,2111,3回表,西武,カスティーヨ,右,4.40,ヤクルト,バレンティン,右,.266,16,47,42,0,中安
24,2110,3回表,西武,カスティーヨ,右,4.40,ヤクルト,雄平,左,.275,3,20,12,2,空三振
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,ヤクルト,石川 雅規,左,4.73,西武,中村 剛也,右,.122,1,4,9,0,遊ゴロ
27,1000,3回裏,ヤクルト,石川 雅規,左,4.73,西武,金子 侑司,右,.217,1,18,17,18,遊飛
28,2000,3回裏,ヤクルト,石川 雅規,左,4.73,西武,秋山 翔吾,左,.363,10,42,33,6,四球
29,2100,3回裏,ヤクルト,石川 雅規,左,4.73,西武,源田 壮亮,左,.285,0,29,14,19,遊ゴロ
30,3000,,,,,,,,,,,,,,
31,0000,4回表,西武,カスティーヨ,右,4.40,ヤクルト,坂口 智隆,左,.337,1,17,29,5,四球
32,0100,4回表,西武,カスティーヨ,右,4.40,ヤクルト,西浦 直亨,右,.260,4,20,16,1,一犠打
33,1010,4回表,西武,カスティーヨ,右,4.40,ヤクルト,中村 悠平,右,.212,2,15,19,2,死球
34,1110,4回表,西武,小石 博孝,左,3.00,ヤクルト,藤井 亮太,左,.182,0,2,0,0,一ゴロ
35,2101,4回表,西武,小石 博孝,左,3.00,ヤクルト,山田 哲人,右,.282,14,28,45,14,左２
36,3000,,,,,,,,,,,,,,
37,0000,4回裏,ヤクルト,石川 雅規,左,4.73,西武,浅村 栄斗,右,.284,13,43,27,3,見三振
38,1000,4回裏,ヤクルト,石川 雅規,左,4.73,西武,山川 穂高,右,.288,18,57,43,0,遊ゴロ
39,2000,4回裏,ヤクルト,石川 雅規,左,4.73,西武,外崎 修汰,右,.278,6,30,27,13,中飛
40,3000,,,,,,,,,,,,,,
41,0000,5回表,西武,小石 博孝,左,3.00,ヤクルト,青木 宣親,左,.259,3,25,24,1,遊ゴロ
42,1000,5回表,西武,小石 博孝,左,3.00,ヤクルト,川端 慎吾,左,.228,1,5,14,0,遊ゴロ
43,2000,5回表,西武,小石 博孝,左,3.00,ヤクルト,バレンティン,右,.266,16,47,42,0,四球
44,2100,5回表,西武,小石 博孝,左,3.00,ヤクルト,雄平,左,.275,3,20,12,2,三邪飛
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,ヤクルト,石川 雅規,左,4.73,西武,メヒア,右,.221,3,9,10,0,右飛
47,1000,5回裏,ヤクルト,石川 雅規,左,4.73,西武,森 友哉,左,.282,4,29,27,5,空三振
48,2000,5回裏,ヤクルト,石川 雅規,左,4.73,西武,中村 剛也,右,.122,1,4,9,0,投ゴロ
49,3000,,,,,,,,,,,,,,
