,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,松坂 大輔,右,3.08,阪神,植田 海,左,.276,0,0,11,8,投ゴロ
1,1000,1回表,中日,松坂 大輔,右,3.08,阪神,糸原 健斗,左,.290,0,9,18,1,空三振
2,2000,1回表,中日,松坂 大輔,右,3.08,阪神,福留 孝介,左,.256,3,14,21,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,阪神,才木 浩人,右,7.50,中日,京田 陽太,左,.241,1,13,7,11,右安
5,0100,1回裏,阪神,才木 浩人,右,7.50,中日,大島 洋平,左,.234,1,15,16,7,捕邪飛
6,1100,1回裏,阪神,才木 浩人,右,7.50,中日,アルモンテ,左,.354,7,30,22,0,中安
7,1110,1回裏,阪神,才木 浩人,右,7.50,中日,ビシエド,右,.303,5,21,13,1,死球
8,1111,1回裏,阪神,才木 浩人,右,7.50,中日,モヤ,左,.362,1,9,3,0,四球
9,1111,1回裏,阪神,才木 浩人,右,7.50,中日,福田 永将,右,.273,4,17,13,0,右安
10,1110,1回裏,阪神,才木 浩人,右,7.50,中日,亀澤 恭平,左,.302,0,5,4,0,三ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,中日,松坂 大輔,右,3.08,阪神,ロサリオ,右,.234,3,18,8,0,空三振
13,1000,2回表,中日,松坂 大輔,右,3.08,阪神,糸井 嘉男,左,.297,6,19,23,8,二ゴロ
14,2000,2回表,中日,松坂 大輔,右,3.08,阪神,伊藤 隼太,左,.353,0,1,2,0,左飛
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,阪神,才木 浩人,右,7.50,中日,松井 雅人,左,.196,0,5,12,0,空三振
17,1000,2回裏,阪神,才木 浩人,右,7.50,中日,松坂 大輔,右,.125,0,0,0,0,右飛
18,2000,2回裏,阪神,才木 浩人,右,7.50,中日,京田 陽太,左,.241,1,13,7,11,右２
19,2001,2回裏,阪神,才木 浩人,右,7.50,中日,大島 洋平,左,.234,1,15,16,7,投安
20,2010,2回裏,阪神,才木 浩人,右,7.50,中日,アルモンテ,左,.354,7,30,22,0,空三振
21,3000,,,,,,,,,,,,,,
22,0000,3回表,中日,松坂 大輔,右,3.08,阪神,鳥谷 敬,左,.138,0,5,10,0,中飛
23,1000,3回表,中日,松坂 大輔,右,3.08,阪神,長坂 拳弥,右,.500,0,0,0,0,中２
24,1010,3回表,中日,松坂 大輔,右,3.08,阪神,才木 浩人,右,-,0,0,0,0,死球
25,1110,3回表,中日,松坂 大輔,右,3.08,阪神,植田 海,左,.276,0,0,11,8,空三振
26,2110,3回表,中日,松坂 大輔,右,3.08,阪神,糸原 健斗,左,.290,0,9,18,1,空三振
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,阪神,才木 浩人,右,7.50,中日,ビシエド,右,.303,5,21,13,1,空三振
