,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,山口 俊,右,3.34,日本ハム,西川 遥輝,左,.242,4,17,35,17,左邪飛
1,1000,1回表,巨人,山口 俊,右,3.34,日本ハム,大田 泰示,右,.259,10,29,15,1,四球
2,1100,1回表,巨人,山口 俊,右,3.34,日本ハム,近藤 健介,左,.352,3,20,26,3,左本
3,1000,1回表,巨人,山口 俊,右,3.34,日本ハム,中田 翔,右,.223,11,32,12,0,中飛
4,2000,1回表,巨人,山口 俊,右,3.34,日本ハム,レアード,右,.245,9,20,15,0,左２
5,2010,1回表,巨人,山口 俊,右,3.34,日本ハム,鶴岡 慎也,右,.288,0,5,4,1,空三振
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,日本ハム,マルティネス,右,2.77,巨人,坂本 勇人,右,.354,6,32,25,4,遊ゴロ
8,1000,1回裏,日本ハム,マルティネス,右,2.77,巨人,亀井 善行,左,.306,3,22,19,1,遊ゴロ
9,2000,1回裏,日本ハム,マルティネス,右,2.77,巨人,岡本 和真,右,.333,9,33,17,2,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,巨人,山口 俊,右,3.34,日本ハム,杉谷 拳士,左,.298,1,3,4,1,二ゴロ
12,1000,2回表,巨人,山口 俊,右,3.34,日本ハム,中島 卓也,左,.214,1,6,13,8,左２
13,1010,2回表,巨人,山口 俊,右,3.34,日本ハム,マルティネス,左,.000,0,0,0,0,
14,1001,2回表,巨人,山口 俊,右,3.34,日本ハム,西川 遥輝,左,.242,4,17,35,17,空三振
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,日本ハム,マルティネス,右,2.77,巨人,マギー,右,.271,4,20,17,0,遊ゴロ
17,1000,2回裏,日本ハム,マルティネス,右,2.77,巨人,長野 久義,右,.278,4,19,18,1,三安
18,1100,2回裏,日本ハム,マルティネス,右,2.77,巨人,ゲレーロ,右,.277,8,25,19,2,見三振
19,2100,2回裏,日本ハム,マルティネス,右,2.77,巨人,大城 卓三,左,.275,2,5,3,0,左飛
20,3000,,,,,,,,,,,,,,
21,0000,3回表,巨人,山口 俊,右,3.34,日本ハム,大田 泰示,右,.259,10,29,15,1,空三振
22,1000,3回表,巨人,山口 俊,右,3.34,日本ハム,近藤 健介,左,.352,3,20,26,3,空三振
23,2000,3回表,巨人,山口 俊,右,3.34,日本ハム,中田 翔,右,.223,11,32,12,0,左安
24,2100,3回表,巨人,山口 俊,右,3.34,日本ハム,レアード,右,.245,9,20,15,0,空三振
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,日本ハム,マルティネス,右,2.77,巨人,吉川 尚輝,左,.233,1,10,13,6,中飛
27,1000,3回裏,日本ハム,マルティネス,右,2.77,巨人,山口 俊,右,.217,0,1,0,0,空三振
28,2000,3回裏,日本ハム,マルティネス,右,2.77,巨人,坂本 勇人,右,.354,6,32,25,4,中本
29,2000,3回裏,日本ハム,マルティネス,右,2.77,巨人,亀井 善行,左,.306,3,22,19,1,左飛
30,3000,,,,,,,,,,,,,,
31,0000,4回表,巨人,山口 俊,右,3.34,日本ハム,鶴岡 慎也,右,.288,0,5,4,1,右飛
32,1000,4回表,巨人,山口 俊,右,3.34,日本ハム,杉谷 拳士,左,.298,1,3,4,1,左安
33,1100,4回表,巨人,山口 俊,右,3.34,日本ハム,中島 卓也,左,.214,1,6,13,8,投ゴロ
34,2010,4回表,巨人,山口 俊,右,3.34,日本ハム,マルティネス,左,.000,0,0,0,0,空三振
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,日本ハム,マルティネス,右,2.77,巨人,岡本 和真,右,.333,9,33,17,2,二飛
37,1000,4回裏,日本ハム,マルティネス,右,2.77,巨人,マギー,右,.271,4,20,17,0,三ゴロ
38,2000,4回裏,日本ハム,マルティネス,右,2.77,巨人,長野 久義,右,.278,4,19,18,1,遊ゴロ
39,3000,,,,,,,,,,,,,,
40,0000,5回表,巨人,山口 俊,右,3.34,日本ハム,西川 遥輝,左,.242,4,17,35,17,見三振
41,1000,5回表,巨人,山口 俊,右,3.34,日本ハム,大田 泰示,右,.259,10,29,15,1,中飛
42,2000,5回表,巨人,山口 俊,右,3.34,日本ハム,近藤 健介,左,.352,3,20,26,3,二ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,5回裏,日本ハム,マルティネス,右,2.77,巨人,ゲレーロ,右,.277,8,25,19,2,二ゴロ
45,1000,5回裏,日本ハム,マルティネス,右,2.77,巨人,大城 卓三,左,.275,2,5,3,0,一直
46,2000,5回裏,日本ハム,マルティネス,右,2.77,巨人,吉川 尚輝,左,.233,1,10,13,6,右２
47,2010,5回裏,日本ハム,マルティネス,右,2.77,巨人,山口 俊,右,.217,0,1,0,0,遊ゴロ
48,3000,,,,,,,,,,,,,,
49,0000,6回表,巨人,山口 俊,右,3.34,日本ハム,中田 翔,右,.223,11,32,12,0,遊ゴロ
50,1000,6回表,巨人,山口 俊,右,3.34,日本ハム,レアード,右,.245,9,20,15,0,空三振
51,2000,6回表,巨人,山口 俊,右,3.34,日本ハム,鶴岡 慎也,右,.288,0,5,4,1,中飛
52,3000,,,,,,,,,,,,,,
53,0000,6回裏,日本ハム,マルティネス,右,2.77,巨人,坂本 勇人,右,.354,6,32,25,4,三ゴロ
54,1000,6回裏,日本ハム,マルティネス,右,2.77,巨人,亀井 善行,左,.306,3,22,19,1,遊ゴロ
55,2000,6回裏,日本ハム,マルティネス,右,2.77,巨人,岡本 和真,右,.333,9,33,17,2,空三振
56,3000,,,,,,,,,,,,,,
57,0000,7回表,巨人,山口 俊,右,3.34,日本ハム,杉谷 拳士,左,.298,1,3,4,1,空三振
58,1000,7回表,巨人,山口 俊,右,3.34,日本ハム,中島 卓也,左,.214,1,6,13,8,中２
59,1010,7回表,巨人,山口 俊,右,3.34,日本ハム,マルティネス,左,.000,0,0,0,0,空三振
60,2010,7回表,巨人,山口 俊,右,3.34,日本ハム,西川 遥輝,左,.242,4,17,35,17,右本
61,2000,7回表,巨人,山口 俊,右,3.34,日本ハム,大田 泰示,右,.259,10,29,15,1,中飛
62,3000,,,,,,,,,,,,,,
63,0000,7回裏,日本ハム,マルティネス,右,2.77,巨人,マギー,右,.271,4,20,17,0,遊飛
64,1000,7回裏,日本ハム,マルティネス,右,2.77,巨人,長野 久義,右,.278,4,19,18,1,二ゴロ
65,2000,7回裏,日本ハム,マルティネス,右,2.77,巨人,ゲレーロ,右,.277,8,25,19,2,左本
66,2000,7回裏,日本ハム,マルティネス,右,2.77,巨人,大城 卓三,左,.275,2,5,3,0,遊ゴロ
67,3000,,,,,,,,,,,,,,
68,0000,8回表,巨人,マシソン,右,0.93,日本ハム,近藤 健介,左,.352,3,20,26,3,中安
69,0100,8回表,巨人,マシソン,右,0.93,日本ハム,中田 翔,右,.223,11,32,12,0,中飛
70,1100,8回表,巨人,マシソン,右,0.93,日本ハム,レアード,右,.245,9,20,15,0,空三振
71,2010,8回表,巨人,マシソン,右,0.93,日本ハム,鶴岡 慎也,右,.288,0,5,4,1,中２
72,2010,8回表,巨人,マシソン,右,0.93,日本ハム,アルシア,左,.287,3,12,7,0,空三振
73,3000,,,,,,,,,,,,,,
74,0000,8回裏,日本ハム,マルティネス,右,2.77,巨人,吉川 尚輝,左,.233,1,10,13,6,遊安
75,0100,8回裏,日本ハム,マルティネス,右,2.77,巨人,陽 岱鋼,右,.222,0,1,0,0,遊直
76,1100,8回裏,日本ハム,マルティネス,右,2.77,巨人,坂本 勇人,右,.354,6,32,25,4,二併打
77,3000,,,,,,,,,,,,,,
78,0000,9回表,巨人,宮國 椋丞,右,1.16,日本ハム,中島 卓也,左,.214,1,6,13,8,四球
79,0100,9回表,巨人,宮國 椋丞,右,1.16,日本ハム,マルティネス,左,.000,0,0,0,0,投犠打
80,1010,9回表,巨人,宮國 椋丞,右,1.16,日本ハム,西川 遥輝,左,.242,4,17,35,17,二直
81,2010,9回表,巨人,宮國 椋丞,右,1.16,日本ハム,大田 泰示,右,.259,10,29,15,1,空三振
82,3000,,,,,,,,,,,,,,
83,0000,9回裏,日本ハム,マルティネス,右,2.77,巨人,亀井 善行,左,.306,3,22,19,1,右本
84,0000,9回裏,日本ハム,マルティネス,右,2.77,巨人,岡本 和真,右,.333,9,33,17,2,左安
85,0100,9回裏,日本ハム,トンキン,右,2.18,巨人,マギー,右,.271,4,20,17,0,右邪飛
86,1010,9回裏,日本ハム,トンキン,右,2.18,巨人,長野 久義,右,.278,4,19,18,1,右飛
87,2010,9回裏,日本ハム,トンキン,右,2.18,巨人,ゲレーロ,右,.277,8,25,19,2,フライ
88,3000,,,,,,,,,,,,,,
