,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,菊池 雄星,左,3.23,日本ハム,西川 遥輝,左,.253,9,41,73,28,見三振
1,1000,1回表,西武,菊池 雄星,左,3.23,日本ハム,松本 剛,右,.219,0,8,6,2,中２
2,1010,1回表,西武,菊池 雄星,左,3.23,日本ハム,近藤 健介,左,.337,9,54,66,4,四球
3,1110,1回表,西武,菊池 雄星,左,3.23,日本ハム,中田 翔,右,.272,20,83,33,0,遊ゴロ
4,2011,1回表,西武,菊池 雄星,左,3.23,日本ハム,レアード,右,.240,23,55,36,0,空三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,日本ハム,堀 瑞輝,左,5.63,西武,秋山 翔吾,左,.325,16,56,57,10,空三振
7,1000,1回裏,日本ハム,堀 瑞輝,左,5.63,西武,源田 壮亮,左,.271,1,41,33,29,空三振
8,2000,1回裏,日本ハム,堀 瑞輝,左,5.63,西武,浅村 栄斗,右,.312,23,87,49,3,中飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,西武,菊池 雄星,左,3.23,日本ハム,鶴岡 慎也,右,.262,2,14,8,1,遊ゴロ
11,1000,2回表,西武,菊池 雄星,左,3.23,日本ハム,渡邉 諒,右,.155,4,6,2,0,左本
12,1000,2回表,西武,菊池 雄星,左,3.23,日本ハム,清水 優心,右,.201,6,17,12,0,三ゴロ
13,2000,2回表,西武,菊池 雄星,左,3.23,日本ハム,中島 卓也,左,.266,1,20,25,23,投安
14,2010,2回表,西武,菊池 雄星,左,3.23,日本ハム,西川 遥輝,左,.253,9,41,73,28,左２
15,2010,2回表,西武,菊池 雄星,左,3.23,日本ハム,松本 剛,右,.219,0,8,6,2,投ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,日本ハム,堀 瑞輝,左,5.63,西武,山川 穂高,右,.286,35,91,63,0,中本
18,0000,2回裏,日本ハム,堀 瑞輝,左,5.63,西武,外崎 修汰,右,.279,16,61,44,24,遊ゴロ
19,1000,2回裏,日本ハム,堀 瑞輝,左,5.63,西武,森 友哉,左,.294,14,67,49,5,中飛
20,2000,2回裏,日本ハム,堀 瑞輝,左,5.63,西武,中村 剛也,右,.232,20,43,22,0,一飛
21,3000,,,,,,,,,,,,,,
22,0000,3回表,西武,菊池 雄星,左,3.23,日本ハム,近藤 健介,左,.337,9,54,66,4,中飛
23,1000,3回表,西武,菊池 雄星,左,3.23,日本ハム,中田 翔,右,.272,20,83,33,0,空三振
24,2000,3回表,西武,菊池 雄星,左,3.23,日本ハム,レアード,右,.240,23,55,36,0,見三振
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,日本ハム,堀 瑞輝,左,5.63,西武,炭谷 銀仁朗,右,.257,0,7,2,0,右飛
27,1000,3回裏,日本ハム,堀 瑞輝,左,5.63,西武,金子 侑司,右,.199,1,24,20,22,一飛
28,2000,3回裏,日本ハム,堀 瑞輝,左,5.63,西武,秋山 翔吾,左,.325,16,56,57,10,右飛
29,3000,,,,,,,,,,,,,,
30,0000,4回表,西武,菊池 雄星,左,3.23,日本ハム,鶴岡 慎也,右,.262,2,14,8,1,左２
31,0010,4回表,西武,菊池 雄星,左,3.23,日本ハム,渡邉 諒,右,.155,4,6,2,0,空三振
32,1010,4回表,西武,菊池 雄星,左,3.23,日本ハム,清水 優心,右,.201,6,17,12,0,空三振
33,2010,4回表,西武,菊池 雄星,左,3.23,日本ハム,中島 卓也,左,.266,1,20,25,23,二ゴロ
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,日本ハム,堀 瑞輝,左,5.63,西武,源田 壮亮,左,.271,1,41,33,29,二ゴロ
36,1000,4回裏,日本ハム,堀 瑞輝,左,5.63,西武,浅村 栄斗,右,.312,23,87,49,3,遊ゴロ
37,2000,4回裏,日本ハム,堀 瑞輝,左,5.63,西武,山川 穂高,右,.286,35,91,63,0,空三振
38,3000,,,,,,,,,,,,,,
39,0000,5回表,西武,菊池 雄星,左,3.23,日本ハム,西川 遥輝,左,.253,9,41,73,28,二ゴロ
40,1000,5回表,西武,菊池 雄星,左,3.23,日本ハム,松本 剛,右,.219,0,8,6,2,右飛
