,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,菊池 雄星,左,3.12,楽天,田中 和基,右,.336,5,15,11,11,中安
1,0010,1回表,西武,菊池 雄星,左,3.12,楽天,茂木 栄五郎,左,.258,5,15,25,8,左飛
2,1001,1回表,西武,菊池 雄星,左,3.12,楽天,島内 宏明,左,.244,2,11,9,7,左犠飛
3,2000,1回表,西武,菊池 雄星,左,3.12,楽天,今江 年晶,右,.304,5,28,14,0,右２
4,2010,1回表,西武,菊池 雄星,左,3.12,楽天,銀次,左,.252,3,24,24,1,二飛
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,楽天,塩見 貴洋,左,4.71,西武,秋山 翔吾,左,.355,12,47,39,7,二ゴロ
7,1000,1回裏,楽天,塩見 貴洋,左,4.71,西武,源田 壮亮,左,.286,0,30,23,22,三ゴロ
8,2000,1回裏,楽天,塩見 貴洋,左,4.71,西武,浅村 栄斗,右,.294,15,56,38,3,二ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,西武,菊池 雄星,左,3.12,楽天,アマダー,右,.243,9,23,18,1,空三振
11,1000,2回表,西武,菊池 雄星,左,3.12,楽天,藤田 一也,左,.264,3,8,9,0,遊ゴロ
12,2000,2回表,西武,菊池 雄星,左,3.12,楽天,ペゲーロ,左,.237,15,32,18,1,二ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,楽天,塩見 貴洋,左,4.71,西武,山川 穂高,右,.273,19,63,51,0,三邪飛
15,1000,2回裏,楽天,塩見 貴洋,左,4.71,西武,外崎 修汰,右,.298,9,39,32,19,二飛
16,2000,2回裏,楽天,塩見 貴洋,左,4.71,西武,メヒア,右,.218,5,11,12,0,空三振
17,3000,,,,,,,,,,,,,,
18,0000,3回表,西武,菊池 雄星,左,3.12,楽天,嶋 基宏,右,.188,0,13,15,1,空三振
19,1000,3回表,西武,菊池 雄星,左,3.12,楽天,田中 和基,右,.336,5,15,11,11,空三振
20,2000,3回表,西武,菊池 雄星,左,3.12,楽天,茂木 栄五郎,左,.258,5,15,25,8,一安
21,2010,3回表,西武,菊池 雄星,左,3.12,楽天,島内 宏明,左,.244,2,11,9,7,四球
22,2110,3回表,西武,菊池 雄星,左,3.12,楽天,今江 年晶,右,.304,5,28,14,0,空三振
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,楽天,塩見 貴洋,左,4.71,西武,中村 剛也,右,.130,3,7,9,0,空三振
25,1000,3回裏,楽天,塩見 貴洋,左,4.71,西武,炭谷 銀仁朗,右,.280,0,7,2,0,投ゴロ
26,2000,3回裏,楽天,塩見 貴洋,左,4.71,西武,金子 侑司,右,.203,1,21,19,21,三ゴロ
27,3000,,,,,,,,,,,,,,
28,0000,4回表,西武,菊池 雄星,左,3.12,楽天,銀次,左,.252,3,24,24,1,中安
29,0100,4回表,西武,菊池 雄星,左,3.12,楽天,アマダー,右,.243,9,23,18,1,三飛
30,1100,4回表,西武,菊池 雄星,左,3.12,楽天,藤田 一也,左,.264,3,8,9,0,空三振
31,2100,4回表,西武,菊池 雄星,左,3.12,楽天,ペゲーロ,左,.237,15,32,18,1,中安
32,2101,4回表,西武,菊池 雄星,左,3.12,楽天,嶋 基宏,右,.188,0,13,15,1,右２
33,2010,4回表,西武,菊池 雄星,左,3.12,楽天,田中 和基,右,.336,5,15,11,11,左本
34,2000,4回表,西武,菊池 雄星,左,3.12,楽天,茂木 栄五郎,左,.258,5,15,25,8,左２
35,2010,4回表,西武,菊池 雄星,左,3.12,楽天,島内 宏明,左,.244,2,11,9,7,左安
36,2100,4回表,西武,菊池 雄星,左,3.12,楽天,今江 年晶,右,.304,5,28,14,0,空三振
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,楽天,塩見 貴洋,左,4.71,西武,秋山 翔吾,左,.355,12,47,39,7,遊ゴロ
39,1000,4回裏,楽天,塩見 貴洋,左,4.71,西武,源田 壮亮,左,.286,0,30,23,22,見三振
40,2000,4回裏,楽天,塩見 貴洋,左,4.71,西武,浅村 栄斗,右,.294,15,56,38,3,空三振
41,3000,,,,,,,,,,,,,,
42,0000,5回表,西武,菊池 雄星,左,3.12,楽天,銀次,左,.252,3,24,24,1,中安
43,0100,5回表,西武,菊池 雄星,左,3.12,楽天,アマダー,右,.243,9,23,18,1,見三振
44,1010,5回表,西武,菊池 雄星,左,3.12,楽天,藤田 一也,左,.264,3,8,9,0,左飛
45,2010,5回表,西武,菊池 雄星,左,3.12,楽天,ペゲーロ,左,.237,15,32,18,1,空三振
46,3000,,,,,,,,,,,,,,
47,0000,5回裏,楽天,塩見 貴洋,左,4.71,西武,山川 穂高,右,.273,19,63,51,0,一邪飛
48,1000,5回裏,楽天,塩見 貴洋,左,4.71,西武,外崎 修汰,右,.298,9,39,32,19,二飛
49,2000,5回裏,楽天,塩見 貴洋,左,4.71,西武,メヒア,右,.218,5,11,12,0,死球
50,2100,5回裏,楽天,塩見 貴洋,左,4.71,西武,中村 剛也,右,.130,3,7,9,0,遊ゴロ
51,3000,,,,,,,,,,,,,,
