,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,菅野 剛士,左,.182,2,17,16,1,左安
1,0100,1回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,藤岡 裕大,左,.233,5,41,42,14,投ゴロ
2,1010,1回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,中村 奨吾,右,.290,7,54,59,38,空三振
3,2010,1回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,井上 晴哉,右,.292,22,91,58,1,左安
4,2100,1回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,角中 勝也,左,.275,7,55,42,3,四球
5,2110,1回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,安田 尚憲,左,.108,0,6,6,0,中飛
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,上林 誠知,左,.273,22,61,29,12,右２
8,0010,1回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,明石 健志,左,.281,0,9,10,2,一ゴロ
9,1001,1回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,中村 晃,左,.296,14,55,56,1,遊ゴロ
10,2001,1回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,柳田 悠岐,左,.352,34,99,62,20,二ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,鈴木 大地,左,.266,7,45,41,8,右本
13,0000,2回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,岡 大海,右,.188,2,17,15,10,投ゴロ
14,1000,2回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,田村 龍弘,右,.241,3,35,39,3,空三振
15,2000,2回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,菅野 剛士,左,.182,2,17,16,1,遊ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,デスパイネ,右,.240,27,67,50,0,中安
18,0100,2回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,松田 宣浩,右,.245,30,77,51,3,空三振
19,1100,2回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,グラシアル,右,.290,8,25,11,1,見三振
20,2100,2回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,高田 知季,左,.200,2,10,11,2,三邪飛
21,3000,,,,,,,,,,,,,,
22,0000,3回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,藤岡 裕大,左,.233,5,41,42,14,遊ゴロ
23,1000,3回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,中村 奨吾,右,.290,7,54,59,38,右安
24,1100,3回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,井上 晴哉,右,.292,22,91,58,1,中安
25,1101,3回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,角中 勝也,左,.275,7,55,42,3,右安
26,1110,3回表,ソフトバンク,松本 裕樹,右,3.45,ロッテ,安田 尚憲,左,.108,0,6,6,0,空三振
27,2110,3回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,鈴木 大地,左,.266,7,45,41,8,四球
28,2111,3回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,岡 大海,右,.188,2,17,15,10,遊ゴロ
29,3000,,,,,,,,,,,,,,
30,0000,3回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,高谷 裕亮,左,.149,1,3,1,0,一飛
31,1000,3回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,上林 誠知,左,.273,22,61,29,12,左２
32,1010,3回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,明石 健志,左,.281,0,9,10,2,二ゴロ
33,2001,3回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,中村 晃,左,.296,14,55,56,1,中飛
34,3000,,,,,,,,,,,,,,
35,0000,4回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,田村 龍弘,右,.241,3,35,39,3,二飛
36,1000,4回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,菅野 剛士,左,.182,2,17,16,1,空三振
37,2000,4回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,藤岡 裕大,左,.233,5,41,42,14,中飛
38,3000,,,,,,,,,,,,,,
39,0000,4回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,柳田 悠岐,左,.352,34,99,62,20,中安
40,0100,4回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,デスパイネ,右,.240,27,67,50,0,投併打
41,2000,4回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,松田 宣浩,右,.245,30,77,51,3,三ゴロ
42,3000,,,,,,,,,,,,,,
43,0000,5回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,中村 奨吾,右,.290,7,54,59,38,遊ゴロ
44,1000,5回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,井上 晴哉,右,.292,22,91,58,1,三ゴロ
45,2000,5回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,角中 勝也,左,.275,7,55,42,3,中安
46,2100,5回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,安田 尚憲,左,.108,0,6,6,0,投直
47,3000,,,,,,,,,,,,,,
48,0000,5回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,グラシアル,右,.290,8,25,11,1,中飛
49,1000,5回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,高田 知季,左,.200,2,10,11,2,遊直
50,2000,5回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,高谷 裕亮,左,.149,1,3,1,0,左安
51,2100,5回裏,ロッテ,涌井 秀章,右,3.70,ソフトバンク,上林 誠知,左,.273,22,61,29,12,空三振
52,3000,,,,,,,,,,,,,,
53,0000,6回表,ソフトバンク,武田 翔太,右,4.64,ロッテ,鈴木 大地,左,.266,7,45,41,8,二ゴロ
