,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,上沢 直之,右,2.43,西武,秋山 翔吾,左,.351,12,48,41,7,一ゴロ
1,1000,1回表,日本ハム,上沢 直之,右,2.43,西武,源田 壮亮,左,.285,0,31,25,25,空三振
2,2000,1回表,日本ハム,上沢 直之,右,2.43,西武,浅村 栄斗,右,.303,16,58,40,3,右安
3,2100,1回表,日本ハム,上沢 直之,右,2.43,西武,山川 穂高,右,.275,20,66,52,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,西武,十亀 剣,右,3.06,日本ハム,西川 遥輝,左,.235,5,26,55,24,二ゴロ
6,1000,1回裏,西武,十亀 剣,右,3.06,日本ハム,大田 泰示,右,.273,13,45,28,2,見三振
7,2000,1回裏,西武,十亀 剣,右,3.06,日本ハム,近藤 健介,左,.358,8,40,40,4,見三振
8,3000,,,,,,,,,,,,,,
9,0000,2回表,日本ハム,上沢 直之,右,2.43,西武,森 友哉,左,.289,8,43,33,5,右安
10,0100,2回表,日本ハム,上沢 直之,右,2.43,西武,栗山 巧,左,.248,4,28,30,0,右飛
11,1100,2回表,日本ハム,上沢 直之,右,2.43,西武,外崎 修汰,右,.292,10,41,32,19,空三振
12,2100,2回表,日本ハム,上沢 直之,右,2.43,西武,中村 剛也,右,.147,4,10,9,0,右本
13,2000,2回表,日本ハム,上沢 直之,右,2.43,西武,岡田 雅利,右,.333,2,5,2,0,二ゴロ
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,西武,十亀 剣,右,3.06,日本ハム,中田 翔,右,.267,17,58,21,0,四球
16,0100,2回裏,西武,十亀 剣,右,3.06,日本ハム,レアード,右,.230,15,37,21,0,空三振
17,1100,2回裏,西武,十亀 剣,右,3.06,日本ハム,田中 賢介,左,.208,0,2,7,0,空三振
18,2100,2回裏,西武,十亀 剣,右,3.06,日本ハム,横尾 俊建,右,.216,7,18,6,0,投安
19,2110,2回裏,西武,十亀 剣,右,3.06,日本ハム,平沼 翔太,左,.286,0,0,0,0,空三振
20,3000,,,,,,,,,,,,,,
21,0000,3回表,日本ハム,上沢 直之,右,2.43,西武,秋山 翔吾,左,.351,12,48,41,7,二ゴロ
22,1000,3回表,日本ハム,上沢 直之,右,2.43,西武,源田 壮亮,左,.285,0,31,25,25,左安
23,1010,3回表,日本ハム,上沢 直之,右,2.43,西武,浅村 栄斗,右,.303,16,58,40,3,空三振
24,2010,3回表,日本ハム,上沢 直之,右,2.43,西武,山川 穂高,右,.275,20,66,52,0,左安
25,2100,3回表,日本ハム,上沢 直之,右,2.43,西武,森 友哉,左,.289,8,43,33,5,空三振
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,西武,十亀 剣,右,3.06,日本ハム,清水 優心,右,.171,5,13,10,0,遊ゴロ
28,1000,3回裏,西武,十亀 剣,右,3.06,日本ハム,西川 遥輝,左,.235,5,26,55,24,三直
