,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,大和,右,.250,2,26,24,10,捕邪飛
1,1000,1回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,宮崎 敏郎,右,.324,27,69,32,0,二ゴロ
2,2000,1回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,ソト,右,.304,35,84,23,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,田中 広輔,左,.261,9,54,68,26,右飛
5,1000,1回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,菊池 涼介,右,.236,13,58,49,9,空三振
6,2000,1回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,丸 佳浩,左,.322,38,92,121,10,空三振
7,3000,,,,,,,,,,,,,,
8,0000,2回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,筒香 嘉智,左,.296,38,88,71,0,左本
9,0000,2回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,ロペス,右,.293,23,72,15,0,左飛
10,1000,2回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,倉本 寿彦,左,.231,1,13,6,1,遊安
11,1100,2回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,乙坂 智,左,.184,0,5,10,3,空三振
12,2100,2回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,国吉 佑樹,右,-,0,0,0,0,空三振
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,鈴木 誠也,右,.318,30,91,81,4,右飛
15,1000,2回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,松山 竜平,左,.302,12,70,40,2,遊飛
16,2000,2回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,野間 峻祥,左,.293,5,41,29,17,中飛
17,3000,,,,,,,,,,,,,,
18,0000,3回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,嶺井 博希,右,.179,5,23,6,0,遊ゴロ
19,1000,3回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,大和,右,.250,2,26,24,10,右飛
20,2000,3回表,広島,中村 祐太,右,6.04,ＤｅＮＡ,宮崎 敏郎,右,.324,27,69,32,0,遊ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,會澤 翼,右,.304,13,38,37,0,遊飛
23,1000,3回裏,ＤｅＮＡ,国吉 佑樹,右,4.86,広島,安部 友裕,左,.230,4,20,16,6,右安
