,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,九里 亜蓮,右,4.37,ヤクルト,坂口 智隆,左,.314,3,33,75,9,一ゴロ
1,1000,1回表,広島,九里 亜蓮,右,4.37,ヤクルト,青木 宣親,左,.327,10,65,50,2,一ゴロ
2,2000,1回表,広島,九里 亜蓮,右,4.37,ヤクルト,山田 哲人,右,.311,33,85,101,31,三直
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ヤクルト,ブキャナン,右,4.17,広島,田中 広輔,左,.264,9,54,68,26,中安
5,0100,1回裏,ヤクルト,ブキャナン,右,4.17,広島,菊池 涼介,右,.235,13,58,49,9,投犠打
6,1010,1回裏,ヤクルト,ブキャナン,右,4.17,広島,丸 佳浩,左,.323,38,94,121,10,中安
7,1100,1回裏,ヤクルト,ブキャナン,右,4.17,広島,鈴木 誠也,右,.322,30,91,84,4,四球
8,1110,1回裏,ヤクルト,ブキャナン,右,4.17,広島,松山 竜平,左,.301,12,71,40,2,中２
9,1011,1回裏,ヤクルト,ブキャナン,右,4.17,広島,野間 峻祥,左,.295,5,43,29,17,投安
10,1101,1回裏,ヤクルト,ブキャナン,右,4.17,広島,會澤 翼,右,.303,13,39,37,0,左安
11,1101,1回裏,ヤクルト,ブキャナン,右,4.17,広島,安部 友裕,左,.236,4,21,17,7,中犠飛
12,2100,1回裏,ヤクルト,ブキャナン,右,4.17,広島,九里 亜蓮,右,.071,0,1,2,0,空三振
13,3000,,,,,,,,,,,,,,
14,0000,2回表,広島,九里 亜蓮,右,4.37,ヤクルト,バレンティン,右,.267,34,121,80,1,二ゴロ
15,1000,2回表,広島,九里 亜蓮,右,4.37,ヤクルト,雄平,左,.320,9,57,30,6,右飛
16,2000,2回表,広島,九里 亜蓮,右,4.37,ヤクルト,大引 啓次,右,.343,2,9,10,0,空三振
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,ヤクルト,ブキャナン,右,4.17,広島,田中 広輔,左,.264,9,54,68,26,二ゴロ
19,1000,2回裏,ヤクルト,ブキャナン,右,4.17,広島,菊池 涼介,右,.235,13,58,49,9,二飛
20,2000,2回裏,ヤクルト,ブキャナン,右,4.17,広島,丸 佳浩,左,.323,38,94,121,10,中安
