,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,糸原 健斗,左,.290,1,31,71,5,左２
1,0010,1回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,植田 海,右,.200,0,1,21,16,一犠打
2,1001,1回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,大山 悠輔,右,.266,8,36,22,2,左安
3,1100,1回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,糸井 嘉男,左,.308,16,66,71,20,四球
4,1110,1回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,陽川 尚将,右,.255,6,39,14,4,空三振
5,2110,1回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,ナバーロ,左,.284,2,17,12,0,右安
6,2101,1回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,中谷 将大,右,.235,3,19,14,0,見三振
7,3000,,,,,,,,,,,,,,
8,0000,1回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,大和,右,.251,1,22,22,9,見三振
9,1000,1回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,宮崎 敏郎,右,.321,26,66,28,0,右飛
10,2000,1回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,ソト,右,.303,31,74,19,0,左安
11,2100,1回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,筒香 嘉智,左,.298,35,81,64,0,左本
12,2000,1回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,ロペス,右,.296,20,67,15,0,捕邪飛
13,3000,,,,,,,,,,,,,,
14,0000,2回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,梅野 隆太郎,右,.245,8,40,33,3,空三振
15,1000,2回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,藤浪 晋太郎,右,.077,1,4,1,0,空三振
16,2000,2回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,糸原 健斗,左,.290,1,31,71,5,中飛
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,佐野 恵太,左,.245,5,14,2,1,右安
19,0100,2回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,嶺井 博希,右,.175,5,22,5,0,一直
20,2000,2回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,今永 昇太,左,.190,0,1,1,0,三ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,植田 海,右,.200,0,1,21,16,投ゴロ
23,1000,3回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,大山 悠輔,右,.266,8,36,22,2,左本
24,1000,3回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,糸井 嘉男,左,.308,16,66,71,20,右安
25,1100,3回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,陽川 尚将,右,.255,6,39,14,4,左安
26,1101,3回表,ＤｅＮＡ,今永 昇太,左,7.10,阪神,ナバーロ,左,.284,2,17,12,0,四球
27,1111,3回表,ＤｅＮＡ,田中 健二朗,左,6.57,阪神,中谷 将大,右,.235,3,19,14,0,四球
28,1111,3回表,ＤｅＮＡ,田中 健二朗,左,6.57,阪神,梅野 隆太郎,右,.245,8,40,33,3,四球
29,1111,3回表,ＤｅＮＡ,田中 健二朗,左,6.57,阪神,藤浪 晋太郎,右,.077,1,4,1,0,左本
30,1000,3回表,ＤｅＮＡ,田中 健二朗,左,6.57,阪神,糸原 健斗,左,.290,1,31,71,5,四球
31,1100,3回表,ＤｅＮＡ,田中 健二朗,左,6.57,阪神,植田 海,右,.200,0,1,21,16,投ゴロ
32,2100,3回表,ＤｅＮＡ,田中 健二朗,左,6.57,阪神,大山 悠輔,右,.266,8,36,22,2,左本
33,2000,3回表,ＤｅＮＡ,田中 健二朗,左,6.57,阪神,糸井 嘉男,左,.308,16,66,71,20,二飛
34,3000,,,,,,,,,,,,,,
35,0000,3回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,桑原 将志,右,.270,8,23,29,16,空三振
36,1000,3回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,大和,右,.251,1,22,22,9,空三振
37,2000,3回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,宮崎 敏郎,右,.321,26,66,28,0,遊ゴロ
38,3000,,,,,,,,,,,,,,
39,0000,4回表,ＤｅＮＡ,エスコバー,左,3.80,阪神,陽川 尚将,右,.255,6,39,14,4,一邪飛
40,1000,4回表,ＤｅＮＡ,エスコバー,左,3.80,阪神,ナバーロ,左,.284,2,17,12,0,右安
41,1100,4回表,ＤｅＮＡ,エスコバー,左,3.80,阪神,中谷 将大,右,.235,3,19,14,0,左飛
42,2100,4回表,ＤｅＮＡ,エスコバー,左,3.80,阪神,梅野 隆太郎,右,.245,8,40,33,3,空三振
43,3000,,,,,,,,,,,,,,
44,0000,4回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,ソト,右,.303,31,74,19,0,三ゴロ
45,1000,4回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,筒香 嘉智,左,.298,35,81,64,0,四球
46,1100,4回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,ロペス,右,.296,20,67,15,0,左安
47,1101,4回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,佐野 恵太,左,.245,5,14,2,1,右安
48,1110,4回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,嶺井 博希,右,.175,5,22,5,0,死球
49,1111,4回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,乙坂 智,左,.162,0,4,9,3,左飛
50,2111,4回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,桑原 将志,右,.270,8,23,29,16,一ゴロ
51,3000,,,,,,,,,,,,,,
52,0000,5回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,藤浪 晋太郎,右,.077,1,4,1,0,見三振
53,1000,5回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,糸原 健斗,左,.290,1,31,71,5,三安
54,1100,5回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,植田 海,右,.200,0,1,21,16,中飛
55,2100,5回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,大山 悠輔,右,.266,8,36,22,2,左安
56,2110,5回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,糸井 嘉男,左,.308,16,66,71,20,四球
57,2111,5回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,陽川 尚将,右,.255,6,39,14,4,投ゴロ
58,3000,,,,,,,,,,,,,,
59,0000,5回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,大和,右,.251,1,22,22,9,空三振
60,1000,5回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,宮崎 敏郎,右,.321,26,66,28,0,左本
61,1000,5回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,ソト,右,.303,31,74,19,0,中飛
62,2000,5回裏,阪神,藤浪 晋太郎,右,6.43,ＤｅＮＡ,筒香 嘉智,左,.298,35,81,64,0,中飛
63,3000,,,,,,,,,,,,,,
64,0000,6回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,ナバーロ,左,.284,2,17,12,0,空三振
65,1000,6回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,中谷 将大,右,.235,3,19,14,0,右飛
66,2000,6回表,ＤｅＮＡ,石田 健大,左,5.31,阪神,梅野 隆太郎,右,.245,8,40,33,3,見三振
67,3000,,,,,,,,,,,,,,
68,0000,6回裏,阪神,望月 惇志,右,2.88,ＤｅＮＡ,ロペス,右,.296,20,67,15,0,中安
69,0100,6回裏,阪神,望月 惇志,右,2.88,ＤｅＮＡ,佐野 恵太,左,.245,5,14,2,1,中安
70,0110,6回裏,阪神,望月 惇志,右,2.88,ＤｅＮＡ,嶺井 博希,右,.175,5,22,5,0,右飛
71,2010,6回裏,阪神,望月 惇志,右,2.88,ＤｅＮＡ,倉本 寿彦,左,.226,1,13,6,1,空三振
72,3000,,,,,,,,,,,,,,
73,0000,7回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,鳥谷 敬,左,.228,1,19,32,1,左飛
74,1000,7回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,糸原 健斗,左,.290,1,31,71,5,遊ゴロ
75,2000,7回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,植田 海,左,.200,0,1,21,16,中飛
76,3000,,,,,,,,,,,,,,
77,0000,7回裏,阪神,桑原 謙太朗,右,2.74,ＤｅＮＡ,桑原 将志,右,.270,8,23,29,16,二直
78,1000,7回裏,阪神,桑原 謙太朗,右,2.74,ＤｅＮＡ,大和,右,.251,1,22,22,9,一邪飛
79,2000,7回裏,阪神,桑原 謙太朗,右,2.74,ＤｅＮＡ,宮崎 敏郎,右,.321,26,66,28,0,遊ゴロ
80,3000,,,,,,,,,,,,,,
81,0000,8回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,大山 悠輔,右,.266,8,36,22,2,中安
82,0100,8回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,糸井 嘉男,左,.308,16,66,71,20,右安
83,0101,8回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,陽川 尚将,右,.255,6,39,14,4,右安
84,0110,8回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,ナバーロ,左,.284,2,17,12,0,中２
85,0011,8回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,中谷 将大,右,.235,3,19,14,0,
86,0111,8回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,梅野 隆太郎,右,.245,8,40,33,3,左２
87,0011,8回表,ＤｅＮＡ,三嶋 一輝,右,3.77,阪神,福留 孝介,左,.292,14,65,64,1,中安
88,0100,8回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,糸原 健斗,左,.290,1,31,71,5,死球
89,0110,8回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,植田 海,右,.200,0,1,21,16,空三振
90,1110,8回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,大山 悠輔,右,.266,8,36,22,2,左本
91,1000,8回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,伊藤 隼太,左,.271,1,13,19,0,二安
92,1100,8回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,陽川 尚将,右,.255,6,39,14,4,三併打
93,3000,,,,,,,,,,,,,,
94,0000,8回裏,阪神,能見 篤史,左,2.82,ＤｅＮＡ,ソト,右,.303,31,74,19,0,三失
95,0100,8回裏,阪神,能見 篤史,左,2.82,ＤｅＮＡ,筒香 嘉智,左,.298,35,81,64,0,中飛
96,1100,8回裏,阪神,能見 篤史,左,2.82,ＤｅＮＡ,ロペス,右,.296,20,67,15,0,遊失
97,1101,8回裏,阪神,能見 篤史,左,2.82,ＤｅＮＡ,佐野 恵太,左,.245,5,14,2,1,空三振
98,2101,8回裏,阪神,能見 篤史,左,2.82,ＤｅＮＡ,嶺井 博希,右,.175,5,22,5,0,左飛
99,3000,,,,,,,,,,,,,,
100,0000,9回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,原口 文仁,右,.333,2,19,8,0,遊ゴロ
101,1000,9回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,中谷 将大,右,.235,3,19,14,0,見三振
102,2000,9回表,ＤｅＮＡ,砂田 毅樹,左,3.56,阪神,梅野 隆太郎,右,.245,8,40,33,3,中飛
103,3000,,,,,,,,,,,,,,
104,0000,9回裏,阪神,ドリス,右,2.86,ＤｅＮＡ,柴田 竜拓,左,.224,3,12,26,2,二飛
105,1000,9回裏,阪神,ドリス,右,2.86,ＤｅＮＡ,桑原 将志,右,.270,8,23,29,16,左飛
106,2000,9回裏,阪神,ドリス,右,2.86,ＤｅＮＡ,細川 成也,右,.308,1,2,1,0,四球
107,2100,9回裏,阪神,ドリス,右,2.86,ＤｅＮＡ,田中 浩康,右,.191,0,3,2,0,空振り
108,3000,,,,,,,,,,,,,,
