,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,カラシティー,右,4.38,広島,野間 峻祥,左,.299,4,37,22,16,見三振
1,1000,1回表,ヤクルト,カラシティー,右,4.38,広島,菊池 涼介,右,.240,11,47,42,9,空三振
2,2000,1回表,ヤクルト,カラシティー,右,4.38,広島,丸 佳浩,左,.325,31,78,103,10,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,広島,大瀬良 大地,右,2.21,ヤクルト,坂口 智隆,左,.319,3,30,64,8,左飛
5,1000,1回裏,広島,大瀬良 大地,右,2.21,ヤクルト,青木 宣親,左,.325,7,53,47,2,遊ゴロ
6,2000,1回裏,広島,大瀬良 大地,右,2.21,ヤクルト,山田 哲人,右,.313,30,77,92,30,四球
7,2100,1回裏,広島,大瀬良 大地,右,2.21,ヤクルト,バレンティン,右,.277,33,111,71,1,一邪飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ヤクルト,カラシティー,右,4.38,広島,鈴木 誠也,右,.335,27,81,67,4,中飛
10,1000,2回表,ヤクルト,カラシティー,右,4.38,広島,松山 竜平,左,.318,11,63,37,1,三ゴロ
11,2000,2回表,ヤクルト,カラシティー,右,4.38,広島,田中 広輔,左,.260,9,51,64,20,見三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,広島,大瀬良 大地,右,2.21,ヤクルト,雄平,左,.316,6,43,30,6,空三振
14,1000,2回裏,広島,大瀬良 大地,右,2.21,ヤクルト,西浦 直亨,右,.251,8,46,29,1,遊直
15,2000,2回裏,広島,大瀬良 大地,右,2.21,ヤクルト,廣岡 大志,右,.230,2,10,5,0,左飛
16,3000,,,,,,,,,,,,,,
17,0000,3回表,ヤクルト,カラシティー,右,4.38,広島,西川 龍馬,左,.316,5,37,20,3,遊ゴロ
18,1000,3回表,ヤクルト,カラシティー,右,4.38,広島,磯村 嘉孝,右,.232,1,4,2,0,捕邪飛
19,2000,3回表,ヤクルト,カラシティー,右,4.38,広島,大瀬良 大地,右,.163,0,9,3,0,見三振
20,3000,,,,,,,,,,,,,,
21,0000,3回裏,広島,大瀬良 大地,右,2.21,ヤクルト,中村 悠平,右,.207,5,24,27,2,二飛
22,1000,3回裏,広島,大瀬良 大地,右,2.21,ヤクルト,カラシティー,右,.353,1,5,0,0,二ゴロ
23,2000,3回裏,広島,大瀬良 大地,右,2.21,ヤクルト,坂口 智隆,左,.319,3,30,64,8,空三振
24,3000,,,,,,,,,,,,,,
25,0000,4回表,ヤクルト,カラシティー,右,4.38,広島,野間 峻祥,左,.299,4,37,22,16,二飛
26,1000,4回表,ヤクルト,カラシティー,右,4.38,広島,菊池 涼介,右,.240,11,47,42,9,右飛
27,2000,4回表,ヤクルト,カラシティー,右,4.38,広島,丸 佳浩,左,.325,31,78,103,10,一ゴロ
28,3000,,,,,,,,,,,,,,
