,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,茂木 栄五郎,左,.255,2,7,20,7,右２
1,0010,1回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,藤田 一也,左,.277,1,5,7,0,投犠打
2,1001,1回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,田中 和基,右,.310,3,6,0,4,二ゴロ
3,2001,1回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,今江 年晶,右,.309,4,21,5,0,二ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,梶谷 隆幸,左,.325,6,14,7,4,中飛
6,1000,1回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,神里 和毅,左,.250,2,6,10,11,死球
7,1000,1回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,宮崎 敏郎,右,.318,9,27,11,0,遊ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,ペゲーロ,左,.240,13,30,12,1,空三振
10,1000,2回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,内田 靖人,右,.182,4,6,7,0,空三振
11,2000,2回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,岡島 豪郎,左,.199,3,9,13,1,投ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,筒香 嘉智,左,.287,12,33,28,0,見三振
14,1000,2回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,ソト,右,.359,4,10,2,0,見三振
15,2000,2回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,柴田 竜拓,左,.192,1,2,4,0,中安
16,2100,2回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,高城 俊人,右,.217,0,2,1,0,空三振
17,3000,,,,,,,,,,,,,,
18,0000,3回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,嶋 基宏,右,.185,0,9,10,1,遊ゴロ
19,1000,3回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,岸 孝之,右,.000,0,0,0,0,空三振
20,2000,3回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,茂木 栄五郎,左,.255,2,7,20,7,右安
21,2100,3回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,藤田 一也,左,.277,1,5,7,0,二ゴロ
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,東 克樹,左,.050,0,1,0,0,空三振
24,1000,3回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,大和,右,.231,0,12,12,3,三ゴロ
25,2000,3回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,梶谷 隆幸,左,.325,6,14,7,4,二ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,4回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,田中 和基,右,.310,3,6,0,4,右飛
28,1000,4回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,今江 年晶,右,.309,4,21,5,0,二ゴロ
29,2000,4回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,ペゲーロ,左,.240,13,30,12,1,右本
30,2000,4回表,ＤｅＮＡ,東 克樹,左,2.07,楽天,内田 靖人,右,.182,4,6,7,0,三ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,神里 和毅,左,.250,2,6,10,11,捕邪飛
33,1000,4回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,宮崎 敏郎,右,.318,9,27,11,0,中飛
34,2000,4回裏,楽天,岸 孝之,右,1.83,ＤｅＮＡ,筒香 嘉智,左,.287,12,33,28,0,右２
