,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,西 勇輝,右,4.06,ソフトバンク,牧原 大成,左,.315,3,14,3,4,二安
1,0100,1回表,オリックス,西 勇輝,右,4.06,ソフトバンク,上林 誠知,左,.262,17,47,21,10,空三振
2,1100,1回表,オリックス,西 勇輝,右,4.06,ソフトバンク,中村 晃,左,.289,10,40,43,1,四球
3,1110,1回表,オリックス,西 勇輝,右,4.06,ソフトバンク,柳田 悠岐,左,.345,26,72,42,18,空三振
4,2110,1回表,オリックス,西 勇輝,右,4.06,ソフトバンク,グラシアル,右,.353,0,1,1,1,遊ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,小田 裕也,左,.293,2,8,9,8,遊ゴロ
7,1000,1回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,福田 周平,左,.255,0,10,14,8,右飛
8,2000,1回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,伏見 寅威,右,.292,0,15,10,0,三ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,オリックス,西 勇輝,右,4.06,ソフトバンク,長谷川 勇也,左,.341,4,16,3,0,右安
11,0100,2回表,オリックス,西 勇輝,右,4.06,ソフトバンク,松田 宣浩,右,.253,23,54,36,2,左本
12,0000,2回表,オリックス,西 勇輝,右,4.06,ソフトバンク,甲斐 拓也,右,.225,5,24,21,2,中飛
13,1000,2回表,オリックス,西 勇輝,右,4.06,ソフトバンク,西田 哲朗,右,.208,3,9,0,3,遊ゴロ
14,2000,2回表,オリックス,西 勇輝,右,4.06,ソフトバンク,牧原 大成,左,.315,3,14,3,4,中飛
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,吉田 正尚,左,.301,19,69,52,2,空三振
17,1000,2回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,Ｔ－岡田,左,.246,10,33,22,2,空三振
18,2000,2回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,宮崎 祐樹,右,.250,3,8,14,1,投ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回表,オリックス,西 勇輝,右,4.06,ソフトバンク,上林 誠知,左,.262,17,47,21,10,死球
21,0100,3回表,オリックス,西 勇輝,右,4.06,ソフトバンク,中村 晃,左,.289,10,40,43,1,右飛
22,1100,3回表,オリックス,西 勇輝,右,4.06,ソフトバンク,柳田 悠岐,左,.345,26,72,42,18,見三振
23,2100,3回表,オリックス,西 勇輝,右,4.06,ソフトバンク,グラシアル,右,.353,0,1,1,1,中安
24,2110,3回表,オリックス,西 勇輝,右,4.06,ソフトバンク,長谷川 勇也,左,.341,4,16,3,0,右飛
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,大城 滉二,右,.236,4,22,24,10,空三振
27,1000,3回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,安達 了一,右,.206,3,33,16,13,右飛
28,2000,3回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,若月 健矢,右,.212,0,16,6,1,見三振
29,3000,,,,,,,,,,,,,,
30,0000,4回表,オリックス,西 勇輝,右,4.06,ソフトバンク,松田 宣浩,右,.253,23,54,36,2,二ゴロ
31,1000,4回表,オリックス,西 勇輝,右,4.06,ソフトバンク,甲斐 拓也,右,.225,5,24,21,2,右飛
32,2000,4回表,オリックス,西 勇輝,右,4.06,ソフトバンク,西田 哲朗,右,.208,3,9,0,3,右飛
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,小田 裕也,左,.293,2,8,9,8,空三振
35,1000,4回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,福田 周平,左,.255,0,10,14,8,三ゴロ
36,2000,4回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,伏見 寅威,右,.292,0,15,10,0,遊ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,5回表,オリックス,西 勇輝,右,4.06,ソフトバンク,牧原 大成,左,.315,3,14,3,4,二ゴロ
39,1000,5回表,オリックス,西 勇輝,右,4.06,ソフトバンク,上林 誠知,左,.262,17,47,21,10,左飛
40,2000,5回表,オリックス,西 勇輝,右,4.06,ソフトバンク,中村 晃,左,.289,10,40,43,1,左飛
41,3000,,,,,,,,,,,,,,
42,0000,5回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,吉田 正尚,左,.301,19,69,52,2,左飛
43,1000,5回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,Ｔ－岡田,左,.246,10,33,22,2,中安
44,1100,5回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,宮崎 祐樹,右,.250,3,8,14,1,左安
45,1110,5回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,大城 滉二,右,.236,4,22,24,10,中飛
46,2110,5回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,安達 了一,右,.206,3,33,16,13,右飛
47,3000,,,,,,,,,,,,,,
48,0000,6回表,オリックス,西 勇輝,右,4.06,ソフトバンク,柳田 悠岐,左,.345,26,72,42,18,死球
49,0100,6回表,オリックス,西 勇輝,右,4.06,ソフトバンク,グラシアル,右,.353,0,1,1,1,右安
50,0011,6回表,オリックス,西 勇輝,右,4.06,ソフトバンク,長谷川 勇也,左,.341,4,16,3,0,二ゴロ
51,1011,6回表,オリックス,西 勇輝,右,4.06,ソフトバンク,松田 宣浩,右,.253,23,54,36,2,
52,1111,6回表,オリックス,西 勇輝,右,4.06,ソフトバンク,甲斐 拓也,右,.225,5,24,21,2,二ゴロ
53,2101,6回表,オリックス,西 勇輝,右,4.06,ソフトバンク,西田 哲朗,右,.208,3,9,0,3,遊直
54,3000,,,,,,,,,,,,,,
55,0000,6回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,白崎 浩之,右,.277,1,7,1,0,空三振
56,1000,6回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,小田 裕也,左,.293,2,8,9,8,右飛
57,2000,6回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,福田 周平,左,.255,0,10,14,8,中２
58,2010,6回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,伏見 寅威,右,.292,0,15,10,0,空三振
59,3000,,,,,,,,,,,,,,
60,0000,7回表,オリックス,西 勇輝,右,4.06,ソフトバンク,牧原 大成,左,.315,3,14,3,4,二ゴロ
61,1000,7回表,オリックス,西 勇輝,右,4.06,ソフトバンク,上林 誠知,左,.262,17,47,21,10,右３
62,1001,7回表,オリックス,西 勇輝,右,4.06,ソフトバンク,中村 晃,左,.289,10,40,43,1,一ゴロ
63,2001,7回表,オリックス,西 勇輝,右,4.06,ソフトバンク,柳田 悠岐,左,.345,26,72,42,18,右本
64,2000,7回表,オリックス,西 勇輝,右,4.06,ソフトバンク,グラシアル,右,.353,0,1,1,1,中安
65,2100,7回表,オリックス,西 勇輝,右,4.06,ソフトバンク,長谷川 勇也,左,.341,4,16,3,0,空三振
66,3000,,,,,,,,,,,,,,
67,0000,7回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,吉田 正尚,左,.301,19,69,52,2,左飛
68,1000,7回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,Ｔ－岡田,左,.246,10,33,22,2,左邪飛
69,2000,7回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,宮崎 祐樹,右,.250,3,8,14,1,空三振
70,3000,,,,,,,,,,,,,,
71,0000,8回表,オリックス,山崎 福也,左,4.86,ソフトバンク,松田 宣浩,右,.253,23,54,36,2,二飛
72,1000,8回表,オリックス,山崎 福也,左,4.86,ソフトバンク,甲斐 拓也,右,.225,5,24,21,2,二ゴロ
73,2000,8回表,オリックス,山崎 福也,左,4.86,ソフトバンク,西田 哲朗,右,.208,3,9,0,3,空三振
74,3000,,,,,,,,,,,,,,
75,0000,8回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,大城 滉二,右,.236,4,22,24,10,左安
76,0100,8回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,安達 了一,右,.206,3,33,16,13,遊ゴロ
77,1100,8回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,中島 宏之,右,.275,2,12,13,0,二併打
78,3000,,,,,,,,,,,,,,
79,0000,9回表,オリックス,山崎 福也,左,4.86,ソフトバンク,牧原 大成,左,.315,3,14,3,4,投安
80,0100,9回表,オリックス,山崎 福也,左,4.86,ソフトバンク,上林 誠知,左,.262,17,47,21,10,右３
81,0001,9回表,オリックス,山崎 福也,左,4.86,ソフトバンク,中村 晃,左,.289,10,40,43,1,左犠飛
82,1000,9回表,オリックス,山崎 福也,左,4.86,ソフトバンク,柳田 悠岐,左,.345,26,72,42,18,右２
83,1010,9回表,オリックス,山崎 福也,左,4.86,ソフトバンク,グラシアル,右,.353,0,1,1,1,右飛
84,2010,9回表,オリックス,山崎 福也,左,4.86,ソフトバンク,福田 秀平,左,.256,3,6,4,3,右本
85,2000,9回表,オリックス,山崎 福也,左,4.86,ソフトバンク,松田 宣浩,右,.253,23,54,36,2,中２
86,2010,9回表,オリックス,大山 暁史,左,27.00,ソフトバンク,甲斐 拓也,右,.225,5,24,21,2,遊直
87,3000,,,,,,,,,,,,,,
88,0000,9回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,小田 裕也,左,.293,2,8,9,8,空三振
89,1000,9回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,福田 周平,左,.255,0,10,14,8,二ゴロ
90,2000,9回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,伏見 寅威,右,.292,0,15,10,0,三安
91,2100,9回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,吉田 正尚,左,.301,19,69,52,2,右安
92,2110,9回裏,ソフトバンク,千賀 滉大,右,3.27,オリックス,Ｔ－岡田,左,.246,10,33,22,2,ゴロ
93,3000,,,,,,,,,,,,,,
