,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,アルバース,左,2.43,西武,秋山 翔吾,左,.357,2,16,17,3,左安
1,0100,1回表,オリックス,アルバース,左,2.43,西武,源田 壮亮,左,.307,0,22,4,5,遊ゴロ
2,1100,1回表,オリックス,アルバース,左,2.43,西武,浅村 栄斗,右,.320,6,25,8,1,中飛
3,2010,1回表,オリックス,アルバース,左,2.43,西武,山川 穂高,右,.326,11,33,22,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,西武,高木 勇人,右,6.75,オリックス,宗 佑磨,左,.213,1,7,7,1,右飛
6,1000,1回裏,西武,高木 勇人,右,6.75,オリックス,吉田 正尚,左,.255,4,15,12,0,投ゴロ
7,2000,1回裏,西武,高木 勇人,右,6.75,オリックス,ロメロ,右,.208,3,9,9,2,死球
8,2100,1回裏,西武,高木 勇人,右,6.75,オリックス,小谷野 栄一,右,.294,0,6,9,0,中安
9,2110,1回裏,西武,高木 勇人,右,6.75,オリックス,マレーロ,右,.228,7,17,7,1,四球
10,2111,1回裏,西武,高木 勇人,右,6.75,オリックス,安達 了一,右,.244,1,9,8,4,中２
11,2001,1回裏,西武,高木 勇人,右,6.75,オリックス,Ｔ－岡田,左,.263,1,7,8,1,三邪飛
12,3000,,,,,,,,,,,,,,
13,0000,2回表,オリックス,アルバース,左,2.43,西武,外崎 修汰,右,.292,3,17,8,8,空三振
14,1000,2回表,オリックス,アルバース,左,2.43,西武,メヒア,右,.256,0,2,6,0,空三振
15,2000,2回表,オリックス,アルバース,左,2.43,西武,木村 文紀,右,.286,0,1,2,1,遊ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,西武,高木 勇人,右,6.75,オリックス,福田 周平,左,.267,0,0,3,0,右２
18,0010,2回裏,西武,高木 勇人,右,6.75,オリックス,若月 健矢,右,.257,0,6,2,0,三犠打
19,1001,2回裏,西武,高木 勇人,右,6.75,オリックス,宗 佑磨,左,.213,1,7,7,1,三邪飛
20,2001,2回裏,西武,高木 勇人,右,6.75,オリックス,吉田 正尚,左,.255,4,15,12,0,二ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,オリックス,アルバース,左,2.43,西武,岡田 雅利,右,.364,0,0,0,0,中飛
23,1000,3回表,オリックス,アルバース,左,2.43,西武,金子 侑司,右,.171,0,5,8,10,右飛
24,2000,3回表,オリックス,アルバース,左,2.43,西武,秋山 翔吾,左,.357,2,16,17,3,中安
25,2001,3回表,オリックス,アルバース,左,2.43,西武,源田 壮亮,左,.307,0,22,4,5,左飛
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,西武,高木 勇人,右,6.75,オリックス,ロメロ,右,.208,3,9,9,2,二ゴロ
28,1000,3回裏,西武,高木 勇人,右,6.75,オリックス,小谷野 栄一,右,.294,0,6,9,0,空三振
29,2000,3回裏,西武,高木 勇人,右,6.75,オリックス,マレーロ,右,.228,7,17,7,1,左飛
30,3000,,,,,,,,,,,,,,
31,0000,4回表,オリックス,アルバース,左,2.43,西武,浅村 栄斗,右,.320,6,25,8,1,捕邪飛
32,1000,4回表,オリックス,アルバース,左,2.43,西武,山川 穂高,右,.326,11,33,22,0,中飛
33,2000,4回表,オリックス,アルバース,左,2.43,西武,外崎 修汰,右,.292,3,17,8,8,中飛
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,西武,高木 勇人,右,6.75,オリックス,安達 了一,右,.244,1,9,8,4,中飛
36,1000,4回裏,西武,高木 勇人,右,6.75,オリックス,Ｔ－岡田,左,.263,1,7,8,1,中安
37,1100,4回裏,西武,高木 勇人,右,6.75,オリックス,福田 周平,左,.267,0,0,3,0,四球
38,1110,4回裏,西武,高木 勇人,右,6.75,オリックス,若月 健矢,右,.257,0,6,2,0,空三振
39,2110,4回裏,西武,高木 勇人,右,6.75,オリックス,宗 佑磨,左,.213,1,7,7,1,四球
40,2111,4回裏,西武,高木 勇人,右,6.75,オリックス,吉田 正尚,左,.255,4,15,12,0,四球
41,2111,4回裏,西武,小石 博孝,左,4.32,オリックス,ロメロ,右,.208,3,9,9,2,一飛
42,3000,,,,,,,,,,,,,,
43,0000,5回表,オリックス,アルバース,左,2.43,西武,メヒア,右,.256,0,2,6,0,中安
44,0010,5回表,オリックス,アルバース,左,2.43,西武,木村 文紀,右,.286,0,1,2,1,中安
45,0100,5回表,オリックス,アルバース,左,2.43,西武,岡田 雅利,右,.364,0,0,0,0,中飛
46,1000,5回表,オリックス,アルバース,左,2.43,西武,金子 侑司,右,.171,0,5,8,10,二ゴロ
47,3000,,,,,,,,,,,,,,
48,0000,5回裏,西武,小石 博孝,左,4.32,オリックス,小谷野 栄一,右,.294,0,6,9,0,見三振
49,1000,5回裏,西武,小石 博孝,左,4.32,オリックス,マレーロ,右,.228,7,17,7,1,左安
50,1100,5回裏,西武,小石 博孝,左,4.32,オリックス,安達 了一,右,.244,1,9,8,4,一併打
51,3000,,,,,,,,,,,,,,
52,0000,6回表,オリックス,アルバース,左,2.43,西武,秋山 翔吾,左,.357,2,16,17,3,三ゴロ
53,1000,6回表,オリックス,アルバース,左,2.43,西武,源田 壮亮,左,.307,0,22,4,5,右安
54,1010,6回表,オリックス,アルバース,左,2.43,西武,浅村 栄斗,右,.320,6,25,8,1,右安
55,1100,6回表,オリックス,アルバース,左,2.43,西武,山川 穂高,右,.326,11,33,22,0,二飛
56,2100,6回表,オリックス,アルバース,左,2.43,西武,外崎 修汰,右,.292,3,17,8,8,見三振
57,3000,,,,,,,,,,,,,,
58,0000,6回裏,西武,小石 博孝,左,4.32,オリックス,Ｔ－岡田,左,.263,1,7,8,1,空三振
59,1000,6回裏,西武,小石 博孝,左,4.32,オリックス,福田 周平,左,.267,0,0,3,0,右安
60,1100,6回裏,西武,小石 博孝,左,4.32,オリックス,若月 健矢,右,.257,0,6,2,0,守妨
61,2100,6回裏,西武,小石 博孝,左,4.32,オリックス,宗 佑磨,左,.213,1,7,7,1,空三振
62,3000,,,,,,,,,,,,,,
63,0000,7回表,オリックス,アルバース,左,2.43,西武,メヒア,右,.256,0,2,6,0,三飛
64,1000,7回表,オリックス,アルバース,左,2.43,西武,木村 文紀,右,.286,0,1,2,1,左安
65,1100,7回表,オリックス,アルバース,左,2.43,西武,岡田 雅利,右,.364,0,0,0,0,遊失
66,1110,7回表,オリックス,アルバース,左,2.43,西武,金子 侑司,右,.171,0,5,8,10,遊併打
67,3000,,,,,,,,,,,,,,
68,0000,7回裏,西武,平井 克典,右,1.93,オリックス,吉田 正尚,左,.255,4,15,12,0,四球
69,0100,7回裏,西武,平井 克典,右,1.93,オリックス,ロメロ,右,.208,3,9,9,2,遊ゴロ
70,1010,7回裏,西武,平井 克典,右,1.93,オリックス,小谷野 栄一,右,.294,0,6,9,0,捕邪飛
71,2010,7回裏,西武,平井 克典,右,1.93,オリックス,マレーロ,右,.228,7,17,7,1,見三振
72,3000,,,,,,,,,,,,,,
73,0000,8回表,オリックス,黒木 優太,右,5.14,西武,秋山 翔吾,左,.357,2,16,17,3,一ゴロ
74,1000,8回表,オリックス,黒木 優太,右,5.14,西武,源田 壮亮,左,.307,0,22,4,5,中安
75,1100,8回表,オリックス,黒木 優太,右,5.14,西武,浅村 栄斗,右,.320,6,25,8,1,三併打
76,3000,,,,,,,,,,,,,,
77,0000,8回裏,西武,野田 昇吾,左,1.17,オリックス,安達 了一,右,.244,1,9,8,4,二ゴロ
78,1000,8回裏,西武,野田 昇吾,左,1.17,オリックス,Ｔ－岡田,左,.263,1,7,8,1,空三振
79,2000,8回裏,西武,野田 昇吾,左,1.17,オリックス,福田 周平,左,.267,0,0,3,0,遊ゴロ
80,3000,,,,,,,,,,,,,,
