,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,大瀬良 大地,右,1.80,ソフトバンク,上林 誠知,左,.000,0,0,0,0,空三振
1,1000,1回表,広島,大瀬良 大地,右,1.80,ソフトバンク,明石 健志,左,.000,0,0,0,0,遊ゴロ
2,2000,1回表,広島,大瀬良 大地,右,1.80,ソフトバンク,グラシアル,右,.333,0,0,1,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ソフトバンク,千賀 滉大,右,4.50,広島,田中 広輔,左,.000,0,0,0,0,三ゴロ
5,1000,1回裏,ソフトバンク,千賀 滉大,右,4.50,広島,菊池 涼介,右,.667,1,1,1,0,左本
6,1000,1回裏,ソフトバンク,千賀 滉大,右,4.50,広島,丸 佳浩,左,.000,0,0,1,0,四球
7,1100,1回裏,ソフトバンク,千賀 滉大,右,4.50,広島,鈴木 誠也,右,.250,0,0,0,0,右安
8,1110,1回裏,ソフトバンク,千賀 滉大,右,4.50,広島,松山 竜平,左,.500,0,1,0,0,右安
9,1101,1回裏,ソフトバンク,千賀 滉大,右,4.50,広島,野間 峻祥,左,.250,0,0,0,0,空三振
10,2101,1回裏,ソフトバンク,千賀 滉大,右,4.50,広島,會澤 翼,右,.000,0,0,0,0,
11,2000,2回表,広島,大瀬良 大地,右,1.80,ソフトバンク,柳田 悠岐,左,.000,0,0,0,0,二ゴロ
12,1000,2回表,広島,大瀬良 大地,右,1.80,ソフトバンク,中村 晃,左,.250,0,0,0,0,空三振
13,2000,2回表,広島,大瀬良 大地,右,1.80,ソフトバンク,内川 聖一,右,.250,0,0,0,0,二ゴロ
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,ソフトバンク,千賀 滉大,右,4.50,広島,安部 友裕,左,.250,0,0,0,0,二ゴロ
16,1000,2回裏,ソフトバンク,千賀 滉大,右,4.50,広島,大瀬良 大地,右,-,0,0,0,0,一ゴロ
17,2000,2回裏,ソフトバンク,千賀 滉大,右,4.50,広島,田中 広輔,左,.000,0,0,0,0,空三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,広島,大瀬良 大地,右,1.80,ソフトバンク,西田 哲朗,右,.000,0,0,0,0,遊ゴロ
20,1000,3回表,広島,大瀬良 大地,右,1.80,ソフトバンク,甲斐 拓也,右,.000,0,0,0,0,遊ゴロ
21,2000,3回表,広島,大瀬良 大地,右,1.80,ソフトバンク,千賀 滉大,左,-,0,0,0,0,見三振
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,ソフトバンク,千賀 滉大,右,4.50,広島,菊池 涼介,右,.667,1,1,1,0,中飛
24,1000,3回裏,ソフトバンク,千賀 滉大,右,4.50,広島,丸 佳浩,左,.000,0,0,1,0,左飛
25,2000,3回裏,ソフトバンク,千賀 滉大,右,4.50,広島,鈴木 誠也,右,.250,0,0,0,0,三直
26,3000,,,,,,,,,,,,,,
27,0000,4回表,広島,大瀬良 大地,右,1.80,ソフトバンク,上林 誠知,左,.000,0,0,0,0,空三振
28,1000,4回表,広島,大瀬良 大地,右,1.80,ソフトバンク,明石 健志,左,.000,0,0,0,0,三邪飛
29,2000,4回表,広島,大瀬良 大地,右,1.80,ソフトバンク,グラシアル,右,.333,0,0,1,0,四球
30,2100,4回表,広島,大瀬良 大地,右,1.80,ソフトバンク,柳田 悠岐,左,.000,0,0,0,0,見三振
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,ソフトバンク,千賀 滉大,右,4.50,広島,松山 竜平,左,.500,0,1,0,0,空三振
33,1000,4回裏,ソフトバンク,千賀 滉大,右,4.50,広島,野間 峻祥,左,.250,0,0,0,0,捕邪飛
34,2000,4回裏,ソフトバンク,千賀 滉大,右,4.50,広島,會澤 翼,右,.000,0,0,0,0,空三振
35,3000,,,,,,,,,,,,,,
36,0000,5回表,広島,大瀬良 大地,右,1.80,ソフトバンク,中村 晃,左,.250,0,0,0,0,右安
37,0100,5回表,広島,大瀬良 大地,右,1.80,ソフトバンク,内川 聖一,右,.250,0,0,0,0,中安
38,0101,5回表,広島,大瀬良 大地,右,1.80,ソフトバンク,西田 哲朗,右,.000,0,0,0,0,三ゴロ
39,1011,5回表,広島,大瀬良 大地,右,1.80,ソフトバンク,甲斐 拓也,右,.000,0,0,0,0,投ゴロ
40,2011,5回表,広島,大瀬良 大地,右,1.80,ソフトバンク,デスパイネ,右,-,0,0,0,0,二安
41,2010,5回表,広島,大瀬良 大地,右,1.80,ソフトバンク,上林 誠知,左,.000,0,0,0,0,空三振
42,3000,,,,,,,,,,,,,,
43,0000,5回裏,ソフトバンク,武田 翔太,右,0.00,広島,安部 友裕,左,.250,0,0,0,0,中安
44,0100,5回裏,ソフトバンク,武田 翔太,右,0.00,広島,曽根 海成,左,-,0,0,0,0,投犠打
45,1010,5回裏,ソフトバンク,武田 翔太,右,0.00,広島,田中 広輔,左,.000,0,0,0,0,二ゴロ
46,2001,5回裏,ソフトバンク,武田 翔太,右,0.00,広島,菊池 涼介,右,.667,1,1,1,0,四球
47,2101,5回裏,ソフトバンク,武田 翔太,右,0.00,広島,丸 佳浩,左,.000,0,0,1,0,二飛
48,3000,,,,,,,,,,,,,,
49,0000,6回表,広島,岡田 明丈,右,0.00,ソフトバンク,明石 健志,左,.000,0,0,0,0,遊ゴロ
50,1000,6回表,広島,岡田 明丈,右,0.00,ソフトバンク,グラシアル,右,.333,0,0,1,0,右安
51,1100,6回表,広島,岡田 明丈,右,0.00,ソフトバンク,柳田 悠岐,左,.000,0,0,0,0,死球
52,1110,6回表,広島,岡田 明丈,右,0.00,ソフトバンク,中村 晃,左,.250,0,0,0,0,二飛
53,2110,6回表,広島,岡田 明丈,右,0.00,ソフトバンク,内川 聖一,右,.250,0,0,0,0,二ゴロ
54,3000,,,,,,,,,,,,,,
55,0000,6回裏,ソフトバンク,武田 翔太,右,0.00,広島,鈴木 誠也,右,.250,0,0,0,0,空三振
56,1000,6回裏,ソフトバンク,武田 翔太,右,0.00,広島,松山 竜平,左,.500,0,1,0,0,中２
57,1010,6回裏,ソフトバンク,武田 翔太,右,0.00,広島,野間 峻祥,左,.250,0,0,0,0,左安
58,1101,6回裏,ソフトバンク,武田 翔太,右,0.00,広島,會澤 翼,右,.000,0,0,0,0,一飛
59,2101,6回裏,ソフトバンク,武田 翔太,右,0.00,広島,安部 友裕,左,.250,0,0,0,0,空三振
60,3000,,,,,,,,,,,,,,
61,0000,7回表,広島,一岡 竜司,右,0.00,ソフトバンク,西田 哲朗,右,.000,0,0,0,0,空三振
62,1000,7回表,広島,一岡 竜司,右,0.00,ソフトバンク,甲斐 拓也,右,.000,0,0,0,0,空三振
63,2000,7回表,広島,一岡 竜司,右,0.00,ソフトバンク,松田 宣浩,右,-,0,0,0,0,捕飛
64,3000,,,,,,,,,,,,,,
65,0000,7回裏,ソフトバンク,石川 柊太,右,0.00,広島,西川 龍馬,左,-,0,0,0,0,投ゴロ
66,1000,7回裏,ソフトバンク,石川 柊太,右,0.00,広島,田中 広輔,左,.000,0,0,0,0,一ゴロ
67,2000,7回裏,ソフトバンク,石川 柊太,右,0.00,広島,菊池 涼介,右,.667,1,1,1,0,中安
68,2100,7回裏,ソフトバンク,石川 柊太,右,0.00,広島,丸 佳浩,左,.000,0,0,1,0,見三振
69,3000,,,,,,,,,,,,,,
70,0000,8回表,広島,フランスア,左,0.00,ソフトバンク,上林 誠知,左,.000,0,0,0,0,投ゴロ
71,1000,8回表,広島,フランスア,左,0.00,ソフトバンク,川島 慶三,右,1.000,0,0,0,0,左安
72,1100,8回表,広島,フランスア,左,0.00,ソフトバンク,グラシアル,右,.333,0,0,1,0,中飛
73,2100,8回表,広島,フランスア,左,0.00,ソフトバンク,柳田 悠岐,左,.000,0,0,0,0,空三振
74,3000,,,,,,,,,,,,,,
75,0000,8回裏,ソフトバンク,石川 柊太,右,0.00,広島,鈴木 誠也,右,.250,0,0,0,0,遊ゴロ
76,1000,8回裏,ソフトバンク,石川 柊太,右,0.00,広島,松山 竜平,左,.500,0,1,0,0,空三振
77,2000,8回裏,ソフトバンク,石川 柊太,右,0.00,広島,野間 峻祥,左,.250,0,0,0,0,二ゴロ
78,3000,,,,,,,,,,,,,,
