,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,上原 健太,左,3.72,ソフトバンク,川島 慶三,右,.270,2,10,7,1,右邪飛
1,1000,1回表,日本ハム,上原 健太,左,3.72,ソフトバンク,中村 晃,左,.280,7,22,27,0,空三振
2,2000,1回表,日本ハム,上原 健太,左,3.72,ソフトバンク,内川 聖一,右,.233,5,16,8,0,投安
3,2100,1回表,日本ハム,上原 健太,左,3.72,ソフトバンク,柳田 悠岐,左,.349,17,52,30,15,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,西川 遥輝,左,.245,5,26,52,24,中飛
6,1000,1回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,大田 泰示,右,.279,13,44,27,2,四球
7,1100,1回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,近藤 健介,左,.357,8,40,39,4,空三振
8,2100,1回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,中田 翔,右,.263,17,56,20,0,ボール
9,3000,,,,,,,,,,,,,,
10,0000,2回表,日本ハム,上原 健太,左,3.72,ソフトバンク,デスパイネ,右,.231,17,43,38,0,遊飛
11,1000,2回表,日本ハム,上原 健太,左,3.72,ソフトバンク,上林 誠知,左,.273,10,35,12,6,一ゴロ
12,2000,2回表,日本ハム,上原 健太,左,3.72,ソフトバンク,松田 宣浩,右,.215,14,36,24,2,空三振
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,中田 翔,右,.263,17,56,20,0,三飛
15,1000,2回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,アルシア,左,.253,5,20,12,0,見三振
16,2000,2回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,レアード,右,.236,14,35,20,0,中安
17,2100,2回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,横尾 俊建,右,.198,6,15,6,0,遊ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,3回表,日本ハム,上原 健太,左,3.72,ソフトバンク,市川 友也,右,.214,2,4,0,0,左飛
20,1000,3回表,日本ハム,上原 健太,左,3.72,ソフトバンク,西田 哲朗,右,.226,0,3,0,3,左安
21,1010,3回表,日本ハム,上原 健太,左,3.72,ソフトバンク,川島 慶三,右,.270,2,10,7,1,右安
22,1101,3回表,日本ハム,上原 健太,左,3.72,ソフトバンク,中村 晃,左,.280,7,22,27,0,中犠飛
23,2100,3回表,日本ハム,上原 健太,左,3.72,ソフトバンク,内川 聖一,右,.233,5,16,8,0,遊ゴロ
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,石川 亮,右,.286,0,0,1,0,三ゴロ
26,1000,3回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,石井 一成,左,.206,1,4,11,3,空三振
27,2000,3回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,西川 遥輝,左,.245,5,26,52,24,遊安
28,2100,3回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,大田 泰示,右,.279,13,44,27,2,空三振
29,3000,,,,,,,,,,,,,,
30,0000,4回表,日本ハム,上原 健太,左,3.72,ソフトバンク,柳田 悠岐,左,.349,17,52,30,15,中安
31,0010,4回表,日本ハム,上原 健太,左,3.72,ソフトバンク,デスパイネ,右,.231,17,43,38,0,三ゴロ
32,1010,4回表,日本ハム,上原 健太,左,3.72,ソフトバンク,上林 誠知,左,.273,10,35,12,6,一ゴロ
33,2001,4回表,日本ハム,上原 健太,左,3.72,ソフトバンク,松田 宣浩,右,.215,14,36,24,2,四球
34,2101,4回表,日本ハム,上原 健太,左,3.72,ソフトバンク,市川 友也,右,.214,2,4,0,0,二ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,近藤 健介,左,.357,8,40,39,4,空三振
37,1000,4回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,中田 翔,右,.263,17,56,20,0,二ゴロ
38,2000,4回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,アルシア,左,.253,5,20,12,0,四球
39,2100,4回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,レアード,右,.236,14,35,20,0,三ゴロ
40,3000,,,,,,,,,,,,,,
41,0000,5回表,日本ハム,上原 健太,左,3.72,ソフトバンク,西田 哲朗,右,.226,0,3,0,3,空三振
42,1000,5回表,日本ハム,上原 健太,左,3.72,ソフトバンク,川島 慶三,右,.270,2,10,7,1,左飛
43,2000,5回表,日本ハム,上原 健太,左,3.72,ソフトバンク,中村 晃,左,.280,7,22,27,0,二ゴロ
44,3000,,,,,,,,,,,,,,
45,0000,5回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,横尾 俊建,右,.198,6,15,6,0,三ゴロ
46,1000,5回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,石川 亮,右,.286,0,0,1,0,四球
47,1100,5回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,石井 一成,左,.206,1,4,11,3,一邪飛
48,2100,5回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,西川 遥輝,左,.245,5,26,52,24,一ゴロ
49,3000,,,,,,,,,,,,,,
50,0000,6回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,内川 聖一,右,.233,5,16,8,0,空三振
51,1000,6回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,柳田 悠岐,左,.349,17,52,30,15,三安
52,1010,6回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,デスパイネ,右,.231,17,43,38,0,投ゴロ
53,2010,6回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,上林 誠知,左,.273,10,35,12,6,右飛
54,3000,,,,,,,,,,,,,,
55,0000,6回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,大田 泰示,右,.279,13,44,27,2,見三振
56,1000,6回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,近藤 健介,左,.357,8,40,39,4,空三振
57,2000,6回裏,ソフトバンク,攝津 正,右,2.75,日本ハム,中田 翔,右,.263,17,56,20,0,二ゴロ
58,3000,,,,,,,,,,,,,,
59,0000,7回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,松田 宣浩,右,.215,14,36,24,2,左安
60,0100,7回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,市川 友也,右,.214,2,4,0,0,投犠打
61,1010,7回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,長谷川 勇也,左,.167,0,1,1,0,中飛
62,2001,7回表,日本ハム,井口 和朋,右,3.75,ソフトバンク,川島 慶三,右,.270,2,10,7,1,空三振
63,3000,,,,,,,,,,,,,,
64,0000,7回裏,ソフトバンク,モイネロ,左,3.49,日本ハム,アルシア,左,.253,5,20,12,0,空三振
65,1000,7回裏,ソフトバンク,モイネロ,左,3.49,日本ハム,レアード,右,.236,14,35,20,0,二ゴロ
66,2000,7回裏,ソフトバンク,モイネロ,左,3.49,日本ハム,横尾 俊建,右,.198,6,15,6,0,空三振
67,3000,,,,,,,,,,,,,,
68,0000,8回表,日本ハム,鍵谷 陽平,右,5.23,ソフトバンク,中村 晃,左,.280,7,22,27,0,左飛
69,1000,8回表,日本ハム,鍵谷 陽平,右,5.23,ソフトバンク,内川 聖一,右,.233,5,16,8,0,空三振
70,2000,8回表,日本ハム,鍵谷 陽平,右,5.23,ソフトバンク,柳田 悠岐,左,.349,17,52,30,15,左２
71,2010,8回表,日本ハム,鍵谷 陽平,右,5.23,ソフトバンク,デスパイネ,右,.231,17,43,38,0,右２
72,2010,8回表,日本ハム,鍵谷 陽平,右,5.23,ソフトバンク,上林 誠知,左,.273,10,35,12,6,空三振
73,3000,,,,,,,,,,,,,,
74,0000,8回裏,ソフトバンク,加治屋 蓮,右,1.62,日本ハム,鶴岡 慎也,右,.292,2,12,6,1,左安
75,0100,8回裏,ソフトバンク,加治屋 蓮,右,1.62,日本ハム,矢野 謙次,右,.000,0,1,1,0,三安
76,0110,8回裏,ソフトバンク,加治屋 蓮,右,1.62,日本ハム,西川 遥輝,左,.245,5,26,52,24,一犠打
77,1011,8回裏,ソフトバンク,加治屋 蓮,右,1.62,日本ハム,大田 泰示,右,.279,13,44,27,2,空三振
78,2011,8回裏,ソフトバンク,加治屋 蓮,右,1.62,日本ハム,近藤 健介,左,.357,8,40,39,4,二ゴロ
79,3000,,,,,,,,,,,,,,
80,0000,9回表,日本ハム,石川 直也,右,3.04,ソフトバンク,松田 宣浩,右,.215,14,36,24,2,三ゴロ
81,1000,9回表,日本ハム,石川 直也,右,3.04,ソフトバンク,市川 友也,右,.214,2,4,0,0,三飛
82,2000,9回表,日本ハム,石川 直也,右,3.04,ソフトバンク,高田 知季,左,.161,2,6,5,1,空三振
83,3000,,,,,,,,,,,,,,
84,0000,9回裏,ソフトバンク,森 唯斗,右,4.18,日本ハム,中田 翔,右,.263,17,56,20,0,空三振
85,1000,9回裏,ソフトバンク,森 唯斗,右,4.18,日本ハム,アルシア,左,.253,5,20,12,0,右本
86,1000,9回裏,ソフトバンク,森 唯斗,右,4.18,日本ハム,レアード,右,.236,14,35,20,0,空三振
87,2000,9回裏,ソフトバンク,森 唯斗,右,4.18,日本ハム,横尾 俊建,右,.198,6,15,6,0,左安
