,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,牧原 大成,左,.336,3,24,8,7,中飛
1,1000,1回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,明石 健志,左,.258,0,7,7,0,中飛
2,2000,1回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,中村 晃,左,.286,13,51,55,1,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,岡 大海,右,.193,1,13,13,9,三ゴロ
5,1000,1回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,平沢 大河,左,.225,3,28,45,6,一ゴロ
6,2000,1回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,中村 奨吾,右,.283,5,51,55,35,三ゴロ
7,3000,,,,,,,,,,,,,,
8,0000,2回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,グラシアル,右,.300,6,20,7,1,三邪飛
9,1000,2回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,上林 誠知,左,.268,21,58,27,12,左２
10,1010,2回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,長谷川 勇也,左,.286,5,20,8,0,中飛
11,2010,2回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,松田 宣浩,右,.252,27,71,45,3,遊直
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,井上 晴哉,右,.294,21,85,54,1,右本
14,0000,2回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,角中 勝也,左,.275,7,51,36,3,空三振
15,1000,2回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,鈴木 大地,左,.268,6,41,39,8,左安
16,1100,2回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,三木 亮,右,.286,0,4,1,3,空三振
17,2100,2回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,福浦 和也,左,.207,1,11,9,0,左飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,高田 知季,左,.183,2,7,6,2,二安
20,0100,3回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,甲斐 拓也,右,.213,7,30,23,2,投犠打
21,1010,3回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,牧原 大成,左,.336,3,24,8,7,遊失
22,1110,3回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,明石 健志,左,.258,0,7,7,0,投ゴロ
23,2101,3回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,中村 晃,左,.286,13,51,55,1,三ゴロ
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,田村 龍弘,右,.243,3,33,38,3,遊ゴロ
26,1000,3回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,岡 大海,右,.193,1,13,13,9,二ゴロ
27,2000,3回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,平沢 大河,左,.225,3,28,45,6,一ゴロ
28,3000,,,,,,,,,,,,,,
29,0000,4回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,グラシアル,右,.300,6,20,7,1,左安
30,0100,4回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,上林 誠知,左,.268,21,58,27,12,左飛
31,1100,4回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,長谷川 勇也,左,.286,5,20,8,0,遊ゴロ
32,2100,4回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,松田 宣浩,右,.252,27,71,45,3,空三振
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,中村 奨吾,右,.283,5,51,55,35,四球
35,0100,4回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,井上 晴哉,右,.294,21,85,54,1,四球
36,0110,4回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,角中 勝也,左,.275,7,51,36,3,二ゴロ
37,1101,4回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,鈴木 大地,左,.268,6,41,39,8,右安
38,1110,4回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,三木 亮,右,.286,0,4,1,3,三併打
39,3000,,,,,,,,,,,,,,
40,0000,5回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,高田 知季,左,.183,2,7,6,2,三直
41,1000,5回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,甲斐 拓也,右,.213,7,30,23,2,二飛
42,2000,5回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,牧原 大成,左,.336,3,24,8,7,遊ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,5回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,福浦 和也,左,.207,1,11,9,0,投ゴロ
45,1000,5回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,田村 龍弘,右,.243,3,33,38,3,空三振
46,2000,5回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,岡 大海,右,.193,1,13,13,9,二ゴロ
47,3000,,,,,,,,,,,,,,
48,0000,6回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,明石 健志,左,.258,0,7,7,0,投ゴロ
49,1000,6回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,中村 晃,左,.286,13,51,55,1,二ゴロ
50,2000,6回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,グラシアル,右,.300,6,20,7,1,左飛
51,3000,,,,,,,,,,,,,,
52,0000,6回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,平沢 大河,左,.225,3,28,45,6,二ゴロ
53,1000,6回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,中村 奨吾,右,.283,5,51,55,35,遊ゴロ
54,2000,6回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,井上 晴哉,右,.294,21,85,54,1,中安
55,2100,6回裏,ソフトバンク,東浜 巨,右,3.59,ロッテ,角中 勝也,左,.275,7,51,36,3,右飛
56,3000,,,,,,,,,,,,,,
57,0000,7回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,上林 誠知,左,.268,21,58,27,12,二飛
58,1000,7回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,長谷川 勇也,左,.286,5,20,8,0,四球
59,1100,7回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,松田 宣浩,右,.252,27,71,45,3,中飛
60,2100,7回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,高田 知季,左,.183,2,7,6,2,左２
61,2011,7回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,福田 秀平,左,.264,5,10,4,5,左安
62,2100,7回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,牧原 大成,左,.336,3,24,8,7,空三振
63,3000,,,,,,,,,,,,,,
64,0000,7回裏,ソフトバンク,嘉弥真 新也,左,0.92,ロッテ,鈴木 大地,左,.268,6,41,39,8,中飛
65,1000,7回裏,ソフトバンク,嘉弥真 新也,左,0.92,ロッテ,藤岡 裕大,左,.240,5,40,41,14,二直
66,2000,7回裏,ソフトバンク,嘉弥真 新也,左,0.92,ロッテ,福浦 和也,左,.207,1,11,9,0,遊飛
67,3000,,,,,,,,,,,,,,
68,0000,8回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,明石 健志,左,.258,0,7,7,0,遊飛
69,1000,8回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,中村 晃,左,.286,13,51,55,1,右安
70,1100,8回表,ロッテ,有吉 優樹,右,3.07,ソフトバンク,グラシアル,右,.300,6,20,7,1,三併打
71,3000,,,,,,,,,,,,,,
72,0000,8回裏,ソフトバンク,加治屋 蓮,右,3.28,ロッテ,田村 龍弘,右,.243,3,33,38,3,二ゴロ
73,1000,8回裏,ソフトバンク,加治屋 蓮,右,3.28,ロッテ,岡 大海,右,.193,1,13,13,9,一ゴロ
74,2000,8回裏,ソフトバンク,加治屋 蓮,右,3.28,ロッテ,平沢 大河,左,.225,3,28,45,6,左飛
75,3000,,,,,,,,,,,,,,
76,0000,9回表,ロッテ,松永 昂大,左,2.61,ソフトバンク,上林 誠知,左,.268,21,58,27,12,四球
77,0100,9回表,ロッテ,松永 昂大,左,2.61,ソフトバンク,西田 哲朗,右,.196,3,11,1,3,投犠打
78,1010,9回表,ロッテ,松永 昂大,左,2.61,ソフトバンク,松田 宣浩,右,.252,27,71,45,3,四球
79,1110,9回表,ロッテ,松永 昂大,左,2.61,ソフトバンク,高田 知季,左,.183,2,7,6,2,右安
80,1111,9回表,ロッテ,松永 昂大,左,2.61,ソフトバンク,川島 慶三,右,.273,3,13,7,2,右犠飛
81,2101,9回表,ロッテ,松永 昂大,左,2.61,ソフトバンク,牧原 大成,左,.336,3,24,8,7,中２
82,2011,9回表,ロッテ,松永 昂大,左,2.61,ソフトバンク,明石 健志,左,.258,0,7,7,0,見三振
83,3000,,,,,,,,,,,,,,
84,0000,9回裏,ソフトバンク,森 唯斗,右,2.94,ロッテ,中村 奨吾,右,.283,5,51,55,35,中安
85,0100,9回裏,ソフトバンク,森 唯斗,右,2.94,ロッテ,井上 晴哉,右,.294,21,85,54,1,見三振
86,1100,9回裏,ソフトバンク,森 唯斗,右,2.94,ロッテ,角中 勝也,左,.275,7,51,36,3,ヒットフライ
87,3000,,,,,,,,,,,,,,
