,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,シェッパーズ,右,4.28,西武,秋山 翔吾,左,.325,18,61,59,10,右飛
1,1000,1回表,ロッテ,シェッパーズ,右,4.28,西武,源田 壮亮,左,.271,1,42,36,30,二ゴロ
2,2000,1回表,ロッテ,シェッパーズ,右,4.28,西武,浅村 栄斗,右,.308,25,94,51,3,右飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,西武,榎田 大樹,左,3.16,ロッテ,岡 大海,右,.184,0,10,8,6,左飛
5,1000,1回裏,西武,榎田 大樹,左,3.16,ロッテ,藤岡 裕大,左,.249,5,37,37,13,左安
6,1100,1回裏,西武,榎田 大樹,左,3.16,ロッテ,中村 奨吾,右,.293,5,49,49,28,中安
7,1101,1回裏,西武,榎田 大樹,左,3.16,ロッテ,井上 晴哉,右,.292,19,73,43,1,左２
8,1011,1回裏,西武,榎田 大樹,左,3.16,ロッテ,角中 勝也,左,.287,5,44,31,3,空三振
9,2011,1回裏,西武,榎田 大樹,左,3.16,ロッテ,鈴木 大地,左,.256,2,29,34,8,中飛
10,3000,,,,,,,,,,,,,,
11,0000,2回表,ロッテ,シェッパーズ,右,4.28,西武,山川 穂高,右,.280,36,95,63,0,三邪飛
12,1000,2回表,ロッテ,シェッパーズ,右,4.28,西武,森 友哉,左,.303,14,68,50,5,空三振
13,2000,2回表,ロッテ,シェッパーズ,右,4.28,西武,外崎 修汰,右,.281,18,65,45,24,中飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,西武,榎田 大樹,左,3.16,ロッテ,細谷 圭,右,.231,0,0,1,0,空三振
16,1000,2回裏,西武,榎田 大樹,左,3.16,ロッテ,田村 龍弘,右,.250,3,28,31,3,遊ゴロ
17,2000,2回裏,西武,榎田 大樹,左,3.16,ロッテ,平沢 大河,左,.213,1,19,32,4,見三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ロッテ,シェッパーズ,右,4.28,西武,中村 剛也,右,.230,21,45,25,0,左飛
20,1000,3回表,ロッテ,シェッパーズ,右,4.28,西武,栗山 巧,左,.239,5,37,39,1,中安
21,1100,3回表,ロッテ,シェッパーズ,右,4.28,西武,金子 侑司,左,.204,1,29,21,22,投ゴロ
22,2010,3回表,ロッテ,シェッパーズ,右,4.28,西武,秋山 翔吾,左,.325,18,61,59,10,二ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,西武,榎田 大樹,左,3.16,ロッテ,岡 大海,右,.184,0,10,8,6,遊ゴロ
25,1000,3回裏,西武,榎田 大樹,左,3.16,ロッテ,藤岡 裕大,左,.249,5,37,37,13,遊ゴロ
26,2000,3回裏,西武,榎田 大樹,左,3.16,ロッテ,中村 奨吾,右,.293,5,49,49,28,空三振
27,3000,,,,,,,,,,,,,,
28,0000,4回表,ロッテ,シェッパーズ,右,4.28,西武,源田 壮亮,左,.271,1,42,36,30,一ゴロ
29,1000,4回表,ロッテ,シェッパーズ,右,4.28,西武,浅村 栄斗,右,.308,25,94,51,3,遊ゴロ
30,2000,4回表,ロッテ,シェッパーズ,右,4.28,西武,山川 穂高,右,.280,36,95,63,0,空三振
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,西武,榎田 大樹,左,3.16,ロッテ,井上 晴哉,右,.292,19,73,43,1,二ゴロ
33,1000,4回裏,西武,榎田 大樹,左,3.16,ロッテ,角中 勝也,左,.287,5,44,31,3,遊ゴロ
34,2000,4回裏,西武,榎田 大樹,左,3.16,ロッテ,鈴木 大地,左,.256,2,29,34,8,三飛
35,3000,,,,,,,,,,,,,,
36,0000,5回表,ロッテ,シェッパーズ,右,4.28,西武,森 友哉,左,.303,14,68,50,5,右安
