,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,アルバース,左,2.70,日本ハム,杉谷 拳士,右,.167,0,2,2,0,二ゴロ
1,1000,1回表,オリックス,アルバース,左,2.70,日本ハム,西川 遥輝,左,.214,2,12,25,11,遊ゴロ
2,2000,1回表,オリックス,アルバース,左,2.70,日本ハム,大田 泰示,右,.268,8,17,9,0,左本
3,2000,1回表,オリックス,アルバース,左,2.70,日本ハム,中田 翔,右,.230,7,22,7,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,日本ハム,マルティネス,右,3.43,オリックス,吉田 正尚,左,.261,5,18,16,1,一ゴロ
6,1000,1回裏,日本ハム,マルティネス,右,3.43,オリックス,宗 佑磨,左,.217,1,7,8,2,二ゴロ
7,2000,1回裏,日本ハム,マルティネス,右,3.43,オリックス,ロメロ,右,.203,6,14,10,2,遊ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,オリックス,アルバース,左,2.70,日本ハム,清宮 幸太郎,左,.300,0,0,2,0,見三振
10,1000,2回表,オリックス,アルバース,左,2.70,日本ハム,鶴岡 慎也,右,.268,0,1,1,1,遊ゴロ
11,2000,2回表,オリックス,アルバース,左,2.70,日本ハム,松本 剛,右,.125,0,0,1,1,二飛
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,日本ハム,マルティネス,右,3.43,オリックス,小谷野 栄一,右,.277,1,9,12,0,右邪飛
14,1000,2回裏,日本ハム,マルティネス,右,3.43,オリックス,Ｔ－岡田,左,.278,3,10,9,1,右安
15,1100,2回裏,日本ハム,マルティネス,右,3.43,オリックス,マレーロ,右,.220,8,19,10,1,中安
16,1101,2回裏,日本ハム,マルティネス,右,3.43,オリックス,安達 了一,右,.221,2,11,8,4,三ゴロ
17,2010,2回裏,日本ハム,マルティネス,右,3.43,オリックス,山足 達也,右,.214,0,3,3,0,中安
18,2001,2回裏,日本ハム,マルティネス,右,3.43,オリックス,若月 健矢,右,.220,0,6,2,0,三ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回表,オリックス,アルバース,左,2.70,日本ハム,石井 一成,左,.250,0,2,3,0,遊直
21,1000,3回表,オリックス,アルバース,左,2.70,日本ハム,中島 卓也,左,.234,0,2,11,6,中２
22,1010,3回表,オリックス,アルバース,左,2.70,日本ハム,杉谷 拳士,右,.167,0,2,2,0,四球
23,1110,3回表,オリックス,アルバース,左,2.70,日本ハム,西川 遥輝,左,.214,2,12,25,11,遊ゴロ
24,2101,3回表,オリックス,アルバース,左,2.70,日本ハム,大田 泰示,右,.268,8,17,9,0,中３
25,2001,3回表,オリックス,アルバース,左,2.70,日本ハム,中田 翔,右,.230,7,22,7,0,空三振
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,日本ハム,マルティネス,右,3.43,オリックス,吉田 正尚,左,.261,5,18,16,1,二飛
28,1000,3回裏,日本ハム,マルティネス,右,3.43,オリックス,宗 佑磨,左,.217,1,7,8,2,空三振
29,2000,3回裏,日本ハム,マルティネス,右,3.43,オリックス,ロメロ,右,.203,6,14,10,2,中本
30,2000,3回裏,日本ハム,マルティネス,右,3.43,オリックス,小谷野 栄一,右,.277,1,9,12,0,遊ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回表,オリックス,アルバース,左,2.70,日本ハム,清宮 幸太郎,左,.300,0,0,2,0,投ゴロ
33,1000,4回表,オリックス,アルバース,左,2.70,日本ハム,鶴岡 慎也,右,.268,0,1,1,1,三ゴロ
34,2000,4回表,オリックス,アルバース,左,2.70,日本ハム,松本 剛,右,.125,0,0,1,1,左飛
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,日本ハム,マルティネス,右,3.43,オリックス,Ｔ－岡田,左,.278,3,10,9,1,空三振
37,1000,4回裏,日本ハム,マルティネス,右,3.43,オリックス,マレーロ,右,.220,8,19,10,1,左安
38,1100,4回裏,日本ハム,マルティネス,右,3.43,オリックス,安達 了一,右,.221,2,11,8,4,右２
39,1011,4回裏,日本ハム,マルティネス,右,3.43,オリックス,山足 達也,右,.214,0,3,3,0,中安
40,1100,4回裏,日本ハム,マルティネス,右,3.43,オリックス,若月 健矢,右,.220,0,6,2,0,投犠打
41,2010,4回裏,日本ハム,マルティネス,右,3.43,オリックス,吉田 正尚,左,.261,5,18,16,1,
42,2110,4回裏,日本ハム,マルティネス,右,3.43,オリックス,宗 佑磨,左,.217,1,7,8,2,四球
43,2111,4回裏,日本ハム,マルティネス,右,3.43,オリックス,ロメロ,右,.203,6,14,10,2,右安
44,2101,4回裏,日本ハム,玉井 大翔,右,0.00,オリックス,小谷野 栄一,右,.277,1,9,12,0,右安
45,2110,4回裏,日本ハム,玉井 大翔,右,0.00,オリックス,Ｔ－岡田,左,.278,3,10,9,1,中飛
46,3000,,,,,,,,,,,,,,
