,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,小川 泰弘,右,2.57,巨人,重信 慎之介,左,.371,0,4,2,4,左安
1,0100,1回表,ヤクルト,小川 泰弘,右,2.57,巨人,山本 泰寛,右,.303,0,1,3,0,遊ゴロ
2,1010,1回表,ヤクルト,小川 泰弘,右,2.57,巨人,マギー,右,.291,14,60,26,0,空三振
3,2010,1回表,ヤクルト,小川 泰弘,右,2.57,巨人,岡本 和真,右,.304,21,66,48,2,三ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,巨人,内海 哲也,左,3.17,ヤクルト,坂口 智隆,左,.312,2,22,49,6,左安
6,0100,1回裏,巨人,内海 哲也,左,3.17,ヤクルト,青木 宣親,左,.313,6,44,42,2,左安
7,0110,1回裏,巨人,内海 哲也,左,3.17,ヤクルト,山田 哲人,右,.320,28,66,71,26,二ゴロ
8,1011,1回裏,巨人,内海 哲也,左,3.17,ヤクルト,バレンティン,右,.273,29,94,65,0,遊ゴロ
9,2001,1回裏,巨人,内海 哲也,左,3.17,ヤクルト,雄平,左,.316,6,38,22,5,遊飛
10,3000,,,,,,,,,,,,,,
11,0000,2回表,ヤクルト,小川 泰弘,右,2.57,巨人,亀井 善行,左,.288,11,43,33,4,空三振
12,1000,2回表,ヤクルト,小川 泰弘,右,2.57,巨人,陽 岱鋼,右,.239,8,29,14,1,空三振
13,2000,2回表,ヤクルト,小川 泰弘,右,2.57,巨人,大城 卓三,左,.258,3,12,11,0,左飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,巨人,内海 哲也,左,3.17,ヤクルト,川端 慎吾,左,.268,3,24,28,1,二ゴロ
16,1000,2回裏,巨人,内海 哲也,左,3.17,ヤクルト,西浦 直亨,右,.252,7,41,25,1,空三振
17,2000,2回裏,巨人,内海 哲也,左,3.17,ヤクルト,中村 悠平,右,.205,4,21,22,2,見三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ヤクルト,小川 泰弘,右,2.57,巨人,マルティネス,左,.175,1,3,5,1,遊飛
20,1000,3回表,ヤクルト,小川 泰弘,右,2.57,巨人,内海 哲也,左,.125,0,0,0,0,投ゴロ
21,2000,3回表,ヤクルト,小川 泰弘,右,2.57,巨人,重信 慎之介,左,.371,0,4,2,4,右３
22,2001,3回表,ヤクルト,小川 泰弘,右,2.57,巨人,山本 泰寛,右,.303,0,1,3,0,遊飛
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,巨人,内海 哲也,左,3.17,ヤクルト,小川 泰弘,右,.100,0,0,2,0,左飛
25,1000,3回裏,巨人,内海 哲也,左,3.17,ヤクルト,坂口 智隆,左,.312,2,22,49,6,遊ゴロ
26,2000,3回裏,巨人,内海 哲也,左,3.17,ヤクルト,青木 宣親,左,.313,6,44,42,2,遊ゴロ
27,3000,,,,,,,,,,,,,,
28,0000,4回表,ヤクルト,小川 泰弘,右,2.57,巨人,マギー,右,.291,14,60,26,0,二ゴロ
29,1000,4回表,ヤクルト,小川 泰弘,右,2.57,巨人,岡本 和真,右,.304,21,66,48,2,左安
30,1100,4回表,ヤクルト,小川 泰弘,右,2.57,巨人,亀井 善行,左,.288,11,43,33,4,左飛
31,2100,4回表,ヤクルト,小川 泰弘,右,2.57,巨人,陽 岱鋼,右,.239,8,29,14,1,遊ゴロ
32,3000,,,,,,,,,,,,,,
