,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,坂本 勇人,右,.333,0,9,8,1,左安
1,0100,1回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,吉川 尚輝,左,.242,0,3,2,1,捕飛
2,1100,1回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,ゲレーロ,右,.281,2,5,12,0,遊飛
3,2100,1回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,マギー,右,.276,2,11,4,0,二飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,神里 和毅,左,.283,1,3,2,7,中安
6,0100,1回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,大和,右,.245,0,3,4,2,空三振
7,1000,1回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,筒香 嘉智,左,.264,4,13,8,0,四球
8,2100,1回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,ロペス,右,.316,3,8,2,0,空三振
9,3000,,,,,,,,,,,,,,
10,0000,2回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,岡本 和真,右,.286,3,13,7,1,中２
11,0010,2回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,亀井 善行,左,.241,2,6,3,0,右飛
12,1010,2回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,中井 大介,右,.300,1,2,2,0,中飛
13,2001,2回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,小林 誠司,右,.405,1,6,6,0,
14,2101,2回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,山口 俊,右,.143,0,0,0,0,一ゴロ
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,宮崎 敏郎,右,.315,2,7,3,0,二ゴロ
17,1000,2回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,佐野 恵太,左,.000,0,1,0,0,空三振
18,2000,2回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,嶺井 博希,右,.257,2,6,2,0,右安
19,2100,2回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,飯塚 悟史,左,.000,0,0,0,0,中飛
20,3000,,,,,,,,,,,,,,
21,0000,3回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,坂本 勇人,右,.333,0,9,8,1,左安
22,0100,3回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,吉川 尚輝,左,.242,0,3,2,1,空三振
23,2000,3回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,ゲレーロ,右,.281,2,5,12,0,左本
24,2000,3回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,マギー,右,.276,2,11,4,0,見三振
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,倉本 寿彦,左,.288,0,7,1,1,一ゴロ
27,1000,3回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,神里 和毅,左,.283,1,3,2,7,二ゴロ
28,2000,3回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,大和,右,.245,0,3,4,2,中安
29,2100,3回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,筒香 嘉智,左,.264,4,13,8,0,四球
30,2110,3回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,ロペス,右,.316,3,8,2,0,左安
31,2110,3回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,宮崎 敏郎,右,.315,2,7,3,0,右安
32,2101,3回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,佐野 恵太,左,.000,0,1,0,0,二飛
33,3000,,,,,,,,,,,,,,
34,0000,4回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,岡本 和真,右,.286,3,13,7,1,中飛
35,1000,4回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,亀井 善行,左,.241,2,6,3,0,空三振
36,2000,4回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,中井 大介,右,.300,1,2,2,0,四球
37,2100,4回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,小林 誠司,右,.405,1,6,6,0,一邪飛
38,3000,,,,,,,,,,,,,,
39,0000,4回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,嶺井 博希,右,.257,2,6,2,0,一邪飛
40,1000,4回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,飯塚 悟史,左,.000,0,0,0,0,空三振
41,2000,4回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,倉本 寿彦,左,.288,0,7,1,1,遊飛
42,3000,,,,,,,,,,,,,,
43,0000,5回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,山口 俊,右,.143,0,0,0,0,空三振
44,1000,5回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,坂本 勇人,右,.333,0,9,8,1,三ゴロ
45,2000,5回表,ＤｅＮＡ,飯塚 悟史,右,2.16,巨人,吉川 尚輝,左,.242,0,3,2,1,左飛
46,3000,,,,,,,,,,,,,,
47,0000,5回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,神里 和毅,左,.283,1,3,2,7,二直
48,1000,5回裏,巨人,山口 俊,右,2.45,ＤｅＮＡ,大和,右,.245,0,3,4,2,空三振
