,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,松坂 大輔,右,3.93,巨人,坂本 勇人,右,.333,13,59,53,8,左２
1,0010,1回表,中日,松坂 大輔,右,3.93,巨人,重信 慎之介,左,.304,1,10,3,6,右安
2,0101,1回表,中日,松坂 大輔,右,3.93,巨人,マギー,右,.288,18,70,33,1,右飛
3,1011,1回表,中日,松坂 大輔,右,3.93,巨人,岡本 和真,右,.316,28,89,62,2,中本
4,1000,1回表,中日,松坂 大輔,右,3.93,巨人,亀井 善行,左,.272,12,48,34,4,左安
5,1100,1回表,中日,松坂 大輔,右,3.93,巨人,ゲレーロ,右,.262,13,35,25,2,二ゴロ
6,2010,1回表,中日,松坂 大輔,右,3.93,巨人,大城 卓三,左,.273,3,16,13,0,四球
7,2110,1回表,中日,松坂 大輔,右,3.93,巨人,山本 泰寛,右,.309,0,3,11,2,遊ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,1回裏,巨人,今村 信貴,左,3.66,中日,平田 良介,右,.334,7,47,56,8,二ゴロ
10,1000,1回裏,巨人,今村 信貴,左,3.66,中日,京田 陽太,左,.234,3,39,16,18,二ゴロ
11,2000,1回裏,巨人,今村 信貴,左,3.66,中日,大島 洋平,左,.270,6,48,38,17,三ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回表,中日,松坂 大輔,右,3.93,巨人,今村 信貴,左,.048,0,2,1,0,見三振
14,1000,2回表,中日,松坂 大輔,右,3.93,巨人,坂本 勇人,右,.333,13,59,53,8,三ゴロ
15,2000,2回表,中日,松坂 大輔,右,3.93,巨人,重信 慎之介,左,.304,1,10,3,6,右本
16,2000,2回表,中日,松坂 大輔,右,3.93,巨人,マギー,右,.288,18,70,33,1,左安
17,2010,2回表,中日,松坂 大輔,右,3.93,巨人,岡本 和真,右,.316,28,89,62,2,左２
18,2010,2回表,中日,松坂 大輔,右,3.93,巨人,亀井 善行,左,.272,12,48,34,4,中安
19,2100,2回表,中日,松坂 大輔,右,3.93,巨人,ゲレーロ,右,.262,13,35,25,2,左２
20,2010,2回表,中日,松坂 大輔,右,3.93,巨人,大城 卓三,左,.273,3,16,13,0,左飛
21,3000,,,,,,,,,,,,,,
22,0000,2回裏,巨人,今村 信貴,左,3.66,中日,ビシエド,右,.353,22,86,47,1,右安
23,0100,2回裏,巨人,今村 信貴,左,3.66,中日,アルモンテ,右,.304,12,58,32,1,右安
24,0110,2回裏,巨人,今村 信貴,左,3.66,中日,高橋 周平,左,.262,10,51,27,0,死球
25,0111,2回裏,巨人,今村 信貴,左,3.66,中日,福田 永将,右,.275,9,54,31,0,三ゴロ
26,1111,2回裏,巨人,今村 信貴,左,3.66,中日,大野 奨太,右,.195,2,10,20,0,中安
27,1110,2回裏,巨人,今村 信貴,左,3.66,中日,堂上 直倫,右,.205,0,6,3,0,遊併打
28,3000,,,,,,,,,,,,,,
29,0000,3回表,中日,木下 雄介,右,5.40,巨人,山本 泰寛,右,.309,0,3,11,2,四球
30,0100,3回表,中日,木下 雄介,右,5.40,巨人,今村 信貴,左,.048,0,2,1,0,三犠打
31,1010,3回表,中日,木下 雄介,右,5.40,巨人,坂本 勇人,右,.333,13,59,53,8,左安
32,1100,3回表,中日,木下 雄介,右,5.40,巨人,重信 慎之介,左,.304,1,10,3,6,遊併打
33,3000,,,,,,,,,,,,,,
34,0000,3回裏,巨人,今村 信貴,左,3.66,中日,平田 良介,右,.334,7,47,56,8,中飛
35,1000,3回裏,巨人,今村 信貴,左,3.66,中日,京田 陽太,左,.234,3,39,16,18,空三振
36,2000,3回裏,巨人,今村 信貴,左,3.66,中日,大島 洋平,左,.270,6,48,38,17,三ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,4回表,中日,木下 雄介,右,5.40,巨人,マギー,右,.288,18,70,33,1,中安
39,0100,4回表,中日,木下 雄介,右,5.40,巨人,岡本 和真,右,.316,28,89,62,2,四球
40,0110,4回表,中日,木下 雄介,右,5.40,巨人,亀井 善行,左,.272,12,48,34,4,中２
41,0010,4回表,中日,木下 雄介,右,5.40,巨人,ゲレーロ,右,.262,13,35,25,2,遊ゴロ
42,1010,4回表,中日,木下 雄介,右,5.40,巨人,大城 卓三,左,.273,3,16,13,0,中２
43,1010,4回表,中日,木下 雄介,右,5.40,巨人,山本 泰寛,右,.309,0,3,11,2,一邪飛
44,2010,4回表,中日,木下 雄介,右,5.40,巨人,今村 信貴,左,.048,0,2,1,0,遊ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,4回裏,巨人,今村 信貴,左,3.66,中日,ビシエド,右,.353,22,86,47,1,中飛
47,1000,4回裏,巨人,今村 信貴,左,3.66,中日,アルモンテ,右,.304,12,58,32,1,中２
48,1010,4回裏,巨人,今村 信貴,左,3.66,中日,高橋 周平,左,.262,10,51,27,0,一ゴロ
49,2001,4回裏,巨人,今村 信貴,左,3.66,中日,福田 永将,右,.275,9,54,31,0,二飛
50,3000,,,,,,,,,,,,,,
51,0000,5回表,中日,浅尾 拓也,右,2.57,巨人,坂本 勇人,右,.333,13,59,53,8,見三振
52,1000,5回表,中日,浅尾 拓也,右,2.57,巨人,重信 慎之介,左,.304,1,10,3,6,見三振
53,2000,5回表,中日,浅尾 拓也,右,2.57,巨人,マギー,右,.288,18,70,33,1,空三振
54,3000,,,,,,,,,,,,,,
55,0000,5回裏,巨人,今村 信貴,左,3.66,中日,大野 奨太,右,.195,2,10,20,0,四球
56,0100,5回裏,巨人,今村 信貴,左,3.66,中日,荒木 雅博,右,.231,1,2,1,0,二併打
57,2000,5回裏,巨人,今村 信貴,左,3.66,中日,平田 良介,右,.334,7,47,56,8,右飛
58,3000,,,,,,,,,,,,,,
59,0000,6回表,中日,ロドリゲス,左,4.66,巨人,岡本 和真,右,.316,28,89,62,2,中安
60,0100,6回表,中日,ロドリゲス,左,4.66,巨人,亀井 善行,左,.272,12,48,34,4,三失
61,0011,6回表,中日,ロドリゲス,左,4.66,巨人,ゲレーロ,右,.262,13,35,25,2,三ゴロ
62,1001,6回表,中日,ロドリゲス,左,4.66,巨人,大城 卓三,左,.273,3,16,13,0,三ゴロ
63,2001,6回表,中日,ロドリゲス,左,4.66,巨人,山本 泰寛,右,.309,0,3,11,2,四球
64,2101,6回表,中日,ロドリゲス,左,4.66,巨人,今村 信貴,左,.048,0,2,1,0,見三振
65,3000,,,,,,,,,,,,,,
66,0000,6回裏,巨人,今村 信貴,左,3.66,中日,京田 陽太,左,.234,3,39,16,18,遊ゴロ
67,1000,6回裏,巨人,今村 信貴,左,3.66,中日,大島 洋平,左,.270,6,48,38,17,左安
68,1100,6回裏,巨人,今村 信貴,左,3.66,中日,ビシエド,右,.353,22,86,47,1,遊併打
69,3000,,,,,,,,,,,,,,
70,0000,7回表,中日,ロドリゲス,左,4.66,巨人,坂本 勇人,右,.333,13,59,53,8,二ゴロ
71,1000,7回表,中日,ロドリゲス,左,4.66,巨人,重信 慎之介,左,.304,1,10,3,6,中安
72,1100,7回表,中日,ロドリゲス,左,4.66,巨人,マギー,右,.288,18,70,33,1,三ゴロ
73,2100,7回表,中日,ロドリゲス,左,4.66,巨人,岡本 和真,右,.316,28,89,62,2,空三振
74,3000,,,,,,,,,,,,,,
75,0000,7回裏,巨人,今村 信貴,左,3.66,中日,アルモンテ,右,.304,12,58,32,1,遊ゴロ
76,1000,7回裏,巨人,今村 信貴,左,3.66,中日,高橋 周平,左,.262,10,51,27,0,投ゴロ
77,2000,7回裏,巨人,今村 信貴,左,3.66,中日,福田 永将,右,.275,9,54,31,0,遊安
78,2100,7回裏,巨人,今村 信貴,左,3.66,中日,大野 奨太,右,.195,2,10,20,0,三直
79,3000,,,,,,,,,,,,,,
80,0000,8回表,中日,ロドリゲス,左,4.66,巨人,陽 岱鋼,右,.242,9,34,17,2,空三振
81,1000,8回表,中日,ロドリゲス,左,4.66,巨人,ゲレーロ,右,.262,13,35,25,2,四球
82,1100,8回表,中日,ロドリゲス,左,4.66,巨人,大城 卓三,左,.273,3,16,13,0,空三振
83,2100,8回表,中日,ロドリゲス,左,4.66,巨人,山本 泰寛,右,.309,0,3,11,2,四球
84,2110,8回表,中日,ロドリゲス,左,4.66,巨人,今村 信貴,左,.048,0,2,1,0,見三振
85,3000,,,,,,,,,,,,,,
86,0000,8回裏,巨人,今村 信貴,左,3.66,中日,藤井 淳志,右,.242,2,27,12,0,左安
87,0100,8回裏,巨人,今村 信貴,左,3.66,中日,平田 良介,右,.334,7,47,56,8,右２
88,0011,8回裏,巨人,今村 信貴,左,3.66,中日,京田 陽太,左,.234,3,39,16,18,右安
89,0100,8回裏,巨人,今村 信貴,左,3.66,中日,大島 洋平,左,.270,6,48,38,17,中安
90,0101,8回裏,巨人,今村 信貴,左,3.66,中日,ビシエド,右,.353,22,86,47,1,四球
91,0111,8回裏,巨人,中川 皓太,左,5.58,中日,アルモンテ,右,.304,12,58,32,1,左２
92,0010,8回裏,巨人,中川 皓太,左,5.58,中日,高橋 周平,左,.262,10,51,27,0,一飛
93,1010,8回裏,巨人,中川 皓太,左,5.58,中日,福田 永将,右,.275,9,54,31,0,中安
94,1100,8回裏,巨人,中川 皓太,左,5.58,中日,大野 奨太,右,.195,2,10,20,0,三飛
95,2100,8回裏,巨人,中川 皓太,左,5.58,中日,藤井 淳志,右,.242,2,27,12,0,三飛
96,3000,,,,,,,,,,,,,,
97,0000,9回表,中日,福谷 浩司,右,3.57,巨人,坂本 勇人,右,.333,13,59,53,8,中２
98,0010,9回表,中日,福谷 浩司,右,3.57,巨人,重信 慎之介,左,.304,1,10,3,6,投犠打
99,1001,9回表,中日,福谷 浩司,右,3.57,巨人,マギー,右,.288,18,70,33,1,右安
100,1010,9回表,中日,福谷 浩司,右,3.57,巨人,岡本 和真,右,.316,28,89,62,2,見三振
101,2010,9回表,中日,福谷 浩司,右,3.57,巨人,阿部 慎之助,左,.250,8,35,18,0,空三振
102,3000,,,,,,,,,,,,,,
103,0000,9回裏,巨人,アダメス,右,3.09,中日,平田 良介,右,.334,7,47,56,8,二ゴロ
104,1000,9回裏,巨人,アダメス,右,3.09,中日,京田 陽太,左,.234,3,39,16,18,左２
105,1010,9回裏,巨人,アダメス,右,3.09,中日,大島 洋平,左,.270,6,48,38,17,右安
106,1100,9回裏,巨人,アダメス,右,3.09,中日,ビシエド,右,.353,22,86,47,1,ゴロ
107,3000,,,,,,,,,,,,,,
