,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,村田 透,右,2.87,ロッテ,加藤 翔平,左,.233,0,8,4,6,遊飛
1,1000,1回表,日本ハム,村田 透,右,2.87,ロッテ,藤岡 裕大,左,.242,5,34,35,11,二ゴロ
2,2000,1回表,日本ハム,村田 透,右,2.87,ロッテ,中村 奨吾,右,.296,4,43,43,25,四球
3,2100,1回表,日本ハム,村田 透,右,2.87,ロッテ,井上 晴哉,右,.294,19,71,40,1,中飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ロッテ,酒居 知史,右,5.73,日本ハム,淺間 大基,左,.350,1,3,3,0,空三振
6,1000,1回裏,ロッテ,酒居 知史,右,5.73,日本ハム,西川 遥輝,左,.253,9,40,73,28,左飛
7,2000,1回裏,ロッテ,酒居 知史,右,5.73,日本ハム,近藤 健介,左,.333,9,53,65,4,二ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,日本ハム,村田 透,右,2.87,ロッテ,角中 勝也,左,.287,5,42,30,3,空三振
10,1000,2回表,日本ハム,村田 透,右,2.87,ロッテ,鈴木 大地,左,.254,2,27,34,7,二ゴロ
11,2000,2回表,日本ハム,村田 透,右,2.87,ロッテ,安田 尚憲,左,.063,0,2,1,0,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ロッテ,酒居 知史,右,5.73,日本ハム,中田 翔,右,.267,19,81,32,0,見三振
14,1000,2回裏,ロッテ,酒居 知史,右,5.73,日本ハム,アルシア,左,.227,13,39,27,0,空三振
15,2000,2回裏,ロッテ,酒居 知史,右,5.73,日本ハム,レアード,右,.242,23,54,35,0,中飛
16,3000,,,,,,,,,,,,,,
17,0000,3回表,日本ハム,村田 透,右,2.87,ロッテ,田村 龍弘,右,.246,2,26,29,3,中安
18,0100,3回表,日本ハム,村田 透,右,2.87,ロッテ,平沢 大河,左,.208,1,17,29,4,投犠打
19,1010,3回表,日本ハム,村田 透,右,2.87,ロッテ,加藤 翔平,左,.233,0,8,4,6,遊邪飛
20,2010,3回表,日本ハム,村田 透,右,2.87,ロッテ,藤岡 裕大,左,.242,5,34,35,11,遊飛
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,ロッテ,酒居 知史,右,5.73,日本ハム,鶴岡 慎也,右,.268,2,14,8,1,左安
23,0100,3回裏,ロッテ,酒居 知史,右,5.73,日本ハム,渡邉 諒,右,.098,2,4,2,0,投犠打
24,1010,3回裏,ロッテ,酒居 知史,右,5.73,日本ハム,中島 卓也,左,.258,1,20,25,22,左飛
25,2010,3回裏,ロッテ,酒居 知史,右,5.73,日本ハム,淺間 大基,左,.350,1,3,3,0,右本
26,2000,3回裏,ロッテ,酒居 知史,右,5.73,日本ハム,西川 遥輝,左,.253,9,40,73,28,空三振
27,3000,,,,,,,,,,,,,,
28,0000,4回表,日本ハム,村田 透,右,2.87,ロッテ,中村 奨吾,右,.296,4,43,43,25,中安
29,0100,4回表,日本ハム,村田 透,右,2.87,ロッテ,井上 晴哉,右,.294,19,71,40,1,遊飛
30,1100,4回表,日本ハム,村田 透,右,2.87,ロッテ,角中 勝也,左,.287,5,42,30,3,遊直
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,ロッテ,酒居 知史,右,5.73,日本ハム,近藤 健介,左,.333,9,53,65,4,空三振
33,1000,4回裏,ロッテ,酒居 知史,右,5.73,日本ハム,中田 翔,右,.267,19,81,32,0,中安
34,1100,4回裏,ロッテ,酒居 知史,右,5.73,日本ハム,アルシア,左,.227,13,39,27,0,右安
35,1110,4回裏,ロッテ,酒居 知史,右,5.73,日本ハム,レアード,右,.242,23,54,35,0,空三振
36,2110,4回裏,ロッテ,酒居 知史,右,5.73,日本ハム,鶴岡 慎也,右,.268,2,14,8,1,二飛
37,3000,,,,,,,,,,,,,,
38,0000,5回表,日本ハム,村田 透,右,2.87,ロッテ,鈴木 大地,左,.254,2,27,34,7,左飛
39,1000,5回表,日本ハム,村田 透,右,2.87,ロッテ,安田 尚憲,左,.063,0,2,1,0,見三振
40,2000,5回表,日本ハム,村田 透,右,2.87,ロッテ,田村 龍弘,右,.246,2,26,29,3,見三振
41,3000,,,,,,,,,,,,,,
42,0000,5回裏,ロッテ,酒居 知史,右,5.73,日本ハム,渡邉 諒,右,.098,2,4,2,0,空三振
43,1000,5回裏,ロッテ,酒居 知史,右,5.73,日本ハム,中島 卓也,左,.258,1,20,25,22,四球
44,1010,5回裏,ロッテ,酒居 知史,右,5.73,日本ハム,淺間 大基,左,.350,1,3,3,0,投ゴロ
45,2001,5回裏,ロッテ,酒居 知史,右,5.73,日本ハム,西川 遥輝,左,.253,9,40,73,28,二ゴロ
46,3000,,,,,,,,,,,,,,
47,0000,6回表,日本ハム,村田 透,右,2.87,ロッテ,平沢 大河,左,.208,1,17,29,4,遊飛
48,1000,6回表,日本ハム,村田 透,右,2.87,ロッテ,岡 大海,右,.129,0,7,7,5,三ゴロ
49,2000,6回表,日本ハム,村田 透,右,2.87,ロッテ,藤岡 裕大,左,.242,5,34,35,11,一直
50,3000,,,,,,,,,,,,,,
51,0000,6回裏,ロッテ,酒居 知史,右,5.73,日本ハム,近藤 健介,左,.333,9,53,65,4,空三振
52,1000,6回裏,ロッテ,酒居 知史,右,5.73,日本ハム,中田 翔,右,.267,19,81,32,0,見三振
53,2000,6回裏,ロッテ,酒居 知史,右,5.73,日本ハム,アルシア,左,.227,13,39,27,0,一ゴロ
54,3000,,,,,,,,,,,,,,
55,0000,7回表,日本ハム,村田 透,右,2.87,ロッテ,中村 奨吾,右,.296,4,43,43,25,四球
56,0100,7回表,日本ハム,村田 透,右,2.87,ロッテ,井上 晴哉,右,.294,19,71,40,1,遊ゴロ
57,1010,7回表,日本ハム,宮西 尚生,左,1.80,ロッテ,角中 勝也,左,.287,5,42,30,3,二ゴロ
58,2001,7回表,日本ハム,宮西 尚生,左,1.80,ロッテ,鈴木 大地,左,.254,2,27,34,7,一ゴロ
59,2010,7回表,日本ハム,宮西 尚生,左,1.80,ロッテ,清田 育宏,右,.233,2,25,27,2,見三振
60,3000,,,,,,,,,,,,,,
61,0000,7回裏,ロッテ,酒居 知史,右,5.73,日本ハム,レアード,右,.242,23,54,35,0,左飛
62,1000,7回裏,ロッテ,酒居 知史,右,5.73,日本ハム,鶴岡 慎也,右,.268,2,14,8,1,空三振
63,2000,7回裏,ロッテ,酒居 知史,右,5.73,日本ハム,渡邉 諒,右,.098,2,4,2,0,左本
64,2000,7回裏,ロッテ,酒居 知史,右,5.73,日本ハム,中島 卓也,左,.258,1,20,25,22,左２
65,2010,7回裏,ロッテ,酒居 知史,右,5.73,日本ハム,淺間 大基,左,.350,1,3,3,0,遊ゴロ
66,3000,,,,,,,,,,,,,,
67,0000,8回表,日本ハム,トンキン,右,1.98,ロッテ,田村 龍弘,右,.246,2,26,29,3,遊直
68,1000,8回表,日本ハム,トンキン,右,1.98,ロッテ,平沢 大河,左,.208,1,17,29,4,左飛
