,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,十亀 剣,右,3.36,オリックス,西野 真弘,左,.306,0,8,5,1,見三振
1,1000,1回表,西武,十亀 剣,右,3.36,オリックス,宗 佑磨,左,.212,1,9,10,2,空三振
2,2000,1回表,西武,十亀 剣,右,3.36,オリックス,中島 宏之,右,.250,1,5,7,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,オリックス,アルバース,左,2.55,西武,秋山 翔吾,左,.359,11,45,38,7,二ゴロ
5,1000,1回裏,オリックス,アルバース,左,2.55,西武,源田 壮亮,左,.292,0,30,21,21,二ゴロ
6,2000,1回裏,オリックス,アルバース,左,2.55,西武,浅村 栄斗,右,.300,15,54,38,3,遊安
7,2100,1回裏,オリックス,アルバース,左,2.55,西武,山川 穂高,右,.276,18,61,49,0,左飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,西武,十亀 剣,右,3.36,オリックス,吉田 正尚,左,.321,10,40,29,1,投ゴロ
10,1000,2回表,西武,十亀 剣,右,3.36,オリックス,ロメロ,右,.224,12,29,18,3,左安
11,1100,2回表,西武,十亀 剣,右,3.36,オリックス,小島 脩平,左,.167,0,2,2,2,中安
12,1110,2回表,西武,十亀 剣,右,3.36,オリックス,Ｔ－岡田,左,.235,8,28,20,2,一ゴロ
13,2011,2回表,西武,十亀 剣,右,3.36,オリックス,安達 了一,右,.234,3,21,14,9,空三振
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,オリックス,アルバース,左,2.55,西武,森 友哉,左,.282,7,40,30,5,二ゴロ
16,1000,2回裏,オリックス,アルバース,左,2.55,西武,外崎 修汰,右,.294,9,35,31,19,空三振
17,2000,2回裏,オリックス,アルバース,左,2.55,西武,木村 文紀,右,.283,1,7,7,4,中飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,西武,十亀 剣,右,3.36,オリックス,若月 健矢,右,.204,0,12,4,1,二ゴロ
20,1000,3回表,西武,十亀 剣,右,3.36,オリックス,西野 真弘,左,.306,0,8,5,1,右３
21,1001,3回表,西武,十亀 剣,右,3.36,オリックス,宗 佑磨,左,.212,1,9,10,2,一ゴロ
22,2001,3回表,西武,十亀 剣,右,3.36,オリックス,中島 宏之,右,.250,1,5,7,0,右飛
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,オリックス,アルバース,左,2.55,西武,岡田 雅利,右,.319,2,5,2,0,中飛
25,1000,3回裏,オリックス,アルバース,左,2.55,西武,金子 侑司,右,.206,1,21,18,20,三ゴロ
26,2000,3回裏,オリックス,アルバース,左,2.55,西武,秋山 翔吾,左,.359,11,45,38,7,左飛
27,3000,,,,,,,,,,,,,,
28,0000,4回表,西武,十亀 剣,右,3.36,オリックス,吉田 正尚,左,.321,10,40,29,1,左安
29,0100,4回表,西武,十亀 剣,右,3.36,オリックス,ロメロ,右,.224,12,29,18,3,左本
30,0000,4回表,西武,十亀 剣,右,3.36,オリックス,小島 脩平,左,.167,0,2,2,2,一ゴロ
31,1000,4回表,西武,十亀 剣,右,3.36,オリックス,Ｔ－岡田,左,.235,8,28,20,2,一ゴロ
32,2000,4回表,西武,十亀 剣,右,3.36,オリックス,安達 了一,右,.234,3,21,14,9,三ゴロ
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,オリックス,アルバース,左,2.55,西武,源田 壮亮,左,.292,0,30,21,21,四球
35,0100,4回裏,オリックス,アルバース,左,2.55,西武,浅村 栄斗,右,.300,15,54,38,3,空三振
36,1100,4回裏,オリックス,アルバース,左,2.55,西武,山川 穂高,右,.276,18,61,49,0,二飛
37,2100,4回裏,オリックス,アルバース,左,2.55,西武,森 友哉,左,.282,7,40,30,5,空三振
38,3000,,,,,,,,,,,,,,
39,0000,5回表,西武,十亀 剣,右,3.36,オリックス,若月 健矢,右,.204,0,12,4,1,三ゴロ
40,1000,5回表,西武,十亀 剣,右,3.36,オリックス,西野 真弘,左,.306,0,8,5,1,四球
41,1100,5回表,西武,十亀 剣,右,3.36,オリックス,宗 佑磨,左,.212,1,9,10,2,中安
42,1110,5回表,西武,十亀 剣,右,3.36,オリックス,中島 宏之,右,.250,1,5,7,0,中飛
43,2101,5回表,西武,十亀 剣,右,3.36,オリックス,吉田 正尚,左,.321,10,40,29,1,中安
44,2110,5回表,西武,十亀 剣,右,3.36,オリックス,ロメロ,右,.224,12,29,18,3,遊飛
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,オリックス,アルバース,左,2.55,西武,外崎 修汰,右,.294,9,35,31,19,中飛
47,1000,5回裏,オリックス,アルバース,左,2.55,西武,木村 文紀,右,.283,1,7,7,4,左安
48,1100,5回裏,オリックス,アルバース,左,2.55,西武,岡田 雅利,右,.319,2,5,2,0,左２
49,1011,5回裏,オリックス,アルバース,左,2.55,西武,金子 侑司,右,.206,1,21,18,20,二ゴロ
50,2001,5回裏,オリックス,アルバース,左,2.55,西武,秋山 翔吾,左,.359,11,45,38,7,一ゴロ
51,3000,,,,,,,,,,,,,,
52,0000,6回表,西武,十亀 剣,右,3.36,オリックス,小島 脩平,左,.167,0,2,2,2,一ゴロ
53,1000,6回表,西武,十亀 剣,右,3.36,オリックス,Ｔ－岡田,左,.235,8,28,20,2,四球
54,1100,6回表,西武,十亀 剣,右,3.36,オリックス,安達 了一,右,.234,3,21,14,9,投犠打
