,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,坂口 智隆,左,.319,3,30,67,8,三ゴロ
1,1000,1回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,青木 宣親,左,.329,8,58,49,2,三ゴロ
2,2000,1回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,山田 哲人,右,.311,30,77,94,30,左安
3,2100,1回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,バレンティン,右,.273,33,113,73,1,右飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,大和,右,.255,1,22,22,8,遊ゴロ
6,1000,1回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,宮崎 敏郎,右,.318,23,61,28,0,一ゴロ
7,2000,1回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,ロペス,右,.297,18,61,13,0,遊ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,雄平,左,.315,7,51,30,6,一ゴロ
10,1000,2回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,大引 啓次,右,.338,2,7,6,0,空三振
11,2000,2回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,西浦 直亨,右,.250,8,46,32,1,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,筒香 嘉智,左,.295,33,77,59,0,左飛
14,1000,2回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,ソト,右,.296,28,68,15,0,右２
15,1010,2回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,桑原 将志,右,.276,7,21,27,16,三邪飛
16,2010,2回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,伊藤 光,右,.198,1,6,12,1,遊ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,井野 卓,右,.150,0,3,2,0,空三振
19,1000,3回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,原 樹理,右,.143,0,1,0,0,空三振
20,2000,3回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,坂口 智隆,左,.319,3,30,67,8,中飛
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,井納 翔一,右,.167,0,0,0,0,空三振
23,1000,3回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,石川 雄洋,左,.255,0,5,11,5,遊直
24,2000,3回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,大和,右,.255,1,22,22,8,右飛
25,3000,,,,,,,,,,,,,,
26,0000,4回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,上田 剛史,左,.250,1,7,4,2,遊ゴロ
27,1000,4回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,山田 哲人,右,.311,30,77,94,30,空三振
28,2000,4回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,バレンティン,右,.273,33,113,73,1,中飛
29,3000,,,,,,,,,,,,,,
30,0000,4回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,宮崎 敏郎,右,.318,23,61,28,0,三ゴロ
31,1000,4回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,ロペス,右,.297,18,61,13,0,遊飛
32,2000,4回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,筒香 嘉智,左,.295,33,77,59,0,二飛
33,3000,,,,,,,,,,,,,,
34,0000,5回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,雄平,左,.315,7,51,30,6,三ゴロ
35,1000,5回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,大引 啓次,右,.338,2,7,6,0,左飛
36,2000,5回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,西浦 直亨,右,.250,8,46,32,1,三ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,5回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,ソト,右,.296,28,68,15,0,右飛
39,1000,5回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,桑原 将志,右,.276,7,21,27,16,三ゴロ
40,2000,5回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,伊藤 光,右,.198,1,6,12,1,二ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,6回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,井野 卓,右,.150,0,3,2,0,遊ゴロ
43,1000,6回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,原 樹理,右,.143,0,1,0,0,左安
44,1100,6回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,坂口 智隆,左,.319,3,30,67,8,一併打
45,3000,,,,,,,,,,,,,,
46,0000,6回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,井納 翔一,右,.167,0,0,0,0,二飛
47,1000,6回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,石川 雄洋,左,.255,0,5,11,5,遊安
48,1100,6回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,大和,右,.255,1,22,22,8,左飛
49,2100,6回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,宮崎 敏郎,右,.318,23,61,28,0,空三振
50,3000,,,,,,,,,,,,,,
51,0000,7回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,上田 剛史,左,.250,1,7,4,2,一ゴロ
52,1000,7回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,山田 哲人,右,.311,30,77,94,30,中飛
53,2000,7回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,バレンティン,右,.273,33,113,73,1,四球
54,2100,7回表,ＤｅＮＡ,井納 翔一,右,3.81,ヤクルト,雄平,左,.315,7,51,30,6,遊ゴロ
55,3000,,,,,,,,,,,,,,
56,0000,7回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,ロペス,右,.297,18,61,13,0,遊飛
57,1000,7回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,筒香 嘉智,左,.295,33,77,59,0,中安
58,1100,7回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,ソト,右,.296,28,68,15,0,中安
59,1110,7回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,桑原 将志,右,.276,7,21,27,16,中安
60,1011,7回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,佐野 恵太,左,.232,5,13,2,1,空三振
61,2011,7回裏,ヤクルト,原 樹理,右,3.54,ＤｅＮＡ,楠本 泰史,左,.213,0,2,5,2,空三振
62,3000,,,,,,,,,,,,,,
63,0000,8回表,ＤｅＮＡ,パットン,右,2.79,ヤクルト,大引 啓次,右,.338,2,7,6,0,空三振
64,1000,8回表,ＤｅＮＡ,パットン,右,2.79,ヤクルト,西浦 直亨,右,.250,8,46,32,1,三ゴロ
65,2000,8回表,ＤｅＮＡ,パットン,右,2.79,ヤクルト,武内 晋一,左,.750,1,3,0,0,捕邪飛
66,3000,,,,,,,,,,,,,,
67,0000,8回裏,ヤクルト,梅野 雄吾,右,9.00,ＤｅＮＡ,石川 雄洋,左,.255,0,5,11,5,二安
