,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,平田 良介,右,.334,8,53,62,8,右飛
1,1000,1回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,京田 陽太,左,.245,4,44,18,18,中飛
2,2000,1回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,大島 洋平,左,.276,7,56,43,21,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,大和,右,.256,2,26,22,10,投ゴロ
5,1000,1回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,宮崎 敏郎,右,.325,27,68,31,0,四球
6,1100,1回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,ソト,右,.303,33,79,22,0,左安
7,1110,1回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,筒香 嘉智,左,.297,37,87,68,0,左本
8,1000,1回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,ロペス,右,.299,22,71,15,0,三ゴロ
9,2000,1回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,桑原 将志,右,.261,9,24,29,16,二直
10,3000,,,,,,,,,,,,,,
11,0000,2回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,ビシエド,右,.349,25,97,51,3,見三振
12,1000,2回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,アルモンテ,左,.318,14,74,42,1,右安
13,1100,2回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,高橋 周平,左,.252,11,64,30,0,左本
14,1000,2回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,福田 永将,右,.267,12,61,36,0,二ゴロ
15,2000,2回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,松井 雅人,左,.227,2,21,28,0,中安
16,2100,2回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,笠原 祥太郎,左,.103,0,1,1,0,空三振
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,細川 成也,右,.250,1,2,2,0,死球
19,0100,2回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,平良 拳太郎,右,.111,0,0,1,0,投犠打
20,1010,2回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,嶺井 博希,右,.171,5,22,5,0,右飛
21,2010,2回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,大和,右,.256,2,26,22,10,左２
22,2010,2回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,宮崎 敏郎,右,.325,27,68,31,0,遊ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,平田 良介,右,.334,8,53,62,8,中飛
25,1000,3回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,京田 陽太,左,.245,4,44,18,18,投安
26,1000,3回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,大島 洋平,左,.276,7,56,43,21,右飛
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,ソト,右,.303,33,79,22,0,一ゴロ
29,1000,3回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,筒香 嘉智,左,.297,37,87,68,0,四球
30,1100,3回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,ロペス,右,.299,22,71,15,0,左飛
31,2100,3回裏,中日,笠原 祥太郎,左,4.35,ＤｅＮＡ,桑原 将志,右,.261,9,24,29,16,遊ゴロ
32,3000,,,,,,,,,,,,,,
33,0000,4回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,ビシエド,右,.349,25,97,51,3,遊ゴロ
34,1000,4回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,アルモンテ,左,.318,14,74,42,1,右２
35,1010,4回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,高橋 周平,左,.252,11,64,30,0,二ゴロ
36,2001,4回表,ＤｅＮＡ,平良 拳太郎,右,3.63,中日,福田 永将,右,.267,12,61,36,0,空三振
37,3000,,,,,,,,,,,,,,
38,0000,,,,,,,,,,,,,,
