,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,メッセンジャー,右,2.22,ヤクルト,山田 哲人,右,.307,11,22,35,12,左飛
1,1000,1回表,阪神,メッセンジャー,右,2.22,ヤクルト,西浦 直亨,右,.303,2,14,12,0,四球
2,1100,1回表,阪神,メッセンジャー,右,2.22,ヤクルト,青木 宣親,左,.266,1,16,14,0,死球
3,1110,1回表,阪神,メッセンジャー,右,2.22,ヤクルト,バレンティン,右,.252,12,33,35,0,空三振
4,2110,1回表,阪神,メッセンジャー,右,2.22,ヤクルト,坂口 智隆,左,.358,1,13,25,4,二ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ヤクルト,石川 雅規,左,5.18,阪神,植田 海,右,.274,0,0,11,8,三ゴロ
7,1000,1回裏,ヤクルト,石川 雅規,左,5.18,阪神,糸原 健斗,左,.281,0,9,19,1,投ゴロ
8,2000,1回裏,ヤクルト,石川 雅規,左,5.18,阪神,福留 孝介,左,.250,3,16,22,0,四球
9,2100,1回裏,ヤクルト,石川 雅規,左,5.18,阪神,ロサリオ,右,.236,4,20,9,0,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,阪神,メッセンジャー,右,2.22,ヤクルト,谷内 亮太,右,.333,0,0,0,0,右飛
12,1000,2回表,阪神,メッセンジャー,右,2.22,ヤクルト,大引 啓次,右,.296,1,2,2,0,遊ゴロ
13,2000,2回表,阪神,メッセンジャー,右,2.22,ヤクルト,中村 悠平,右,.208,0,10,14,2,四球
14,2100,2回表,阪神,メッセンジャー,右,2.22,ヤクルト,石川 雅規,左,.100,0,0,0,0,左安
15,2110,2回表,阪神,メッセンジャー,右,2.22,ヤクルト,山田 哲人,右,.307,11,22,35,12,右飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ヤクルト,石川 雅規,左,5.18,阪神,糸井 嘉男,左,.310,7,20,23,8,右安
