,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,石川 雅規,左,5.26,ロッテ,荻野 貴司,右,.277,2,16,7,12,見三振
1,1000,1回表,ヤクルト,石川 雅規,左,5.26,ロッテ,藤岡 裕大,左,.262,3,19,20,5,空三振
2,2000,1回表,ヤクルト,石川 雅規,左,5.26,ロッテ,中村 奨吾,右,.310,2,24,19,14,中飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ロッテ,石川 歩,右,2.67,ヤクルト,山田 哲人,右,.308,13,24,37,13,中飛
5,1000,1回裏,ロッテ,石川 歩,右,2.67,ヤクルト,青木 宣親,左,.261,2,18,17,1,三直
6,2000,1回裏,ロッテ,石川 歩,右,2.67,ヤクルト,坂口 智隆,左,.346,1,16,27,4,右安
7,2100,1回裏,ロッテ,石川 歩,右,2.67,ヤクルト,バレンティン,右,.248,12,37,36,0,投ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ヤクルト,石川 雅規,左,5.26,ロッテ,角中 勝也,左,.250,1,12,3,0,二ゴロ
10,1000,2回表,ヤクルト,石川 雅規,左,5.26,ロッテ,ドミンゲス,右,.300,6,13,2,0,死球
11,1100,2回表,ヤクルト,石川 雅規,左,5.26,ロッテ,清田 育宏,右,.239,1,14,16,1,四球
12,1110,2回表,ヤクルト,石川 雅規,左,5.26,ロッテ,鈴木 大地,左,.232,1,13,19,4,中安
13,2010,2回表,ヤクルト,石川 雅規,左,5.26,ロッテ,田村 龍弘,右,.235,0,8,16,2,空三振
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,ロッテ,石川 歩,右,2.67,ヤクルト,畠山 和洋,右,.182,2,5,2,0,投ゴロ
16,1000,2回裏,ロッテ,石川 歩,右,2.67,ヤクルト,西浦 直亨,右,.289,2,14,15,1,二ゴロ
17,2000,2回裏,ロッテ,石川 歩,右,2.67,ヤクルト,大引 啓次,右,.278,1,2,2,0,一ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ヤクルト,石川 雅規,左,5.26,ロッテ,石川 歩,右,.500,0,0,0,0,空三振
20,1000,3回表,ヤクルト,石川 雅規,左,5.26,ロッテ,荻野 貴司,右,.277,2,16,7,12,左飛
21,2000,3回表,ヤクルト,石川 雅規,左,5.26,ロッテ,藤岡 裕大,左,.262,3,19,20,5,二ゴロ
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,ロッテ,石川 歩,右,2.67,ヤクルト,中村 悠平,右,.224,1,11,15,2,一ゴロ
24,1000,3回裏,ロッテ,石川 歩,右,2.67,ヤクルト,石川 雅規,左,.091,0,0,0,0,二ゴロ
25,2000,3回裏,ロッテ,石川 歩,右,2.67,ヤクルト,山田 哲人,右,.308,13,24,37,13,左飛
26,3000,,,,,,,,,,,,,,
27,0000,4回表,ヤクルト,石川 雅規,左,5.26,ロッテ,中村 奨吾,右,.310,2,24,19,14,遊ゴロ
28,1000,4回表,ヤクルト,石川 雅規,左,5.26,ロッテ,角中 勝也,左,.250,1,12,3,0,二ゴロ
29,2000,4回表,ヤクルト,石川 雅規,左,5.26,ロッテ,ドミンゲス,右,.300,6,13,2,0,遊ゴロ
30,3000,,,,,,,,,,,,,,
31,0000,4回裏,ロッテ,石川 歩,右,2.67,ヤクルト,青木 宣親,左,.261,2,18,17,1,三ゴロ
32,1000,4回裏,ロッテ,石川 歩,右,2.67,ヤクルト,坂口 智隆,左,.346,1,16,27,4,中安
33,1100,4回裏,ロッテ,石川 歩,右,2.67,ヤクルト,バレンティン,右,.248,12,37,36,0,二ゴロ
34,2010,4回裏,ロッテ,石川 歩,右,2.67,ヤクルト,畠山 和洋,右,.182,2,5,2,0,捕邪飛
35,3000,,,,,,,,,,,,,,
36,0000,5回表,ヤクルト,石川 雅規,左,5.26,ロッテ,清田 育宏,右,.239,1,14,16,1,見三振
37,1000,5回表,ヤクルト,石川 雅規,左,5.26,ロッテ,鈴木 大地,左,.232,1,13,19,4,中飛
38,2000,5回表,ヤクルト,石川 雅規,左,5.26,ロッテ,田村 龍弘,右,.235,0,8,16,2,遊ゴロ
39,3000,,,,,,,,,,,,,,
40,0000,5回裏,ロッテ,石川 歩,右,2.67,ヤクルト,西浦 直亨,右,.289,2,14,15,1,中安
41,0000,5回裏,ロッテ,石川 歩,右,2.67,ヤクルト,大引 啓次,右,.278,1,2,2,0,遊ゴロ
42,2000,5回裏,ロッテ,石川 歩,右,2.67,ヤクルト,中村 悠平,右,.224,1,11,15,2,中飛
43,3000,,,,,,,,,,,,,,
