,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,千賀 滉大,右,4.15,広島,田中 広輔,左,.250,0,0,3,0,二ゴロ
1,1000,1回表,ソフトバンク,千賀 滉大,右,4.15,広島,菊池 涼介,右,.263,1,1,2,0,空三振
2,2000,1回表,ソフトバンク,千賀 滉大,右,4.15,広島,丸 佳浩,左,.200,1,3,1,0,左飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,上林 誠知,左,.158,1,2,0,0,一ゴロ
5,1000,1回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,明石 健志,左,.273,1,1,4,0,空三振
6,2000,1回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,グラシアル,右,.267,0,0,2,0,四球
7,2100,1回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,柳田 悠岐,左,.235,0,3,4,0,二ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ソフトバンク,千賀 滉大,右,4.15,広島,鈴木 誠也,右,.500,3,6,4,0,空三振
10,1000,2回表,ソフトバンク,千賀 滉大,右,4.15,広島,松山 竜平,左,.368,0,2,0,0,右２
11,1010,2回表,ソフトバンク,千賀 滉大,右,4.15,広島,西川 龍馬,左,.000,0,0,1,0,四球
12,1110,2回表,ソフトバンク,千賀 滉大,右,4.15,広島,安部 友裕,左,.167,2,5,1,0,一ゴロ
13,2101,2回表,ソフトバンク,千賀 滉大,右,4.15,広島,會澤 翼,右,.385,1,3,2,0,中安
14,2110,2回表,ソフトバンク,千賀 滉大,右,4.15,広島,野間 峻祥,左,.278,0,0,1,0,右安
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,中村 晃,左,.300,0,3,1,0,二安
17,0100,2回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,内川 聖一,右,.154,0,0,1,0,二飛
18,1100,2回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,松田 宣浩,右,.091,0,1,0,0,遊併打
19,3000,,,,,,,,,,,,,,
20,0000,3回表,ソフトバンク,千賀 滉大,右,4.15,広島,田中 広輔,左,.250,0,0,3,0,二ゴロ
21,1000,3回表,ソフトバンク,千賀 滉大,右,4.15,広島,菊池 涼介,右,.263,1,1,2,0,四球
22,1100,3回表,ソフトバンク,千賀 滉大,右,4.15,広島,丸 佳浩,左,.200,1,3,1,0,見三振
23,2100,3回表,ソフトバンク,千賀 滉大,右,4.15,広島,鈴木 誠也,右,.500,3,6,4,0,四球
24,2110,3回表,ソフトバンク,千賀 滉大,右,4.15,広島,松山 竜平,左,.368,0,2,0,0,遊ゴロ
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,今宮 健太,右,.308,0,1,0,0,二ゴロ
27,1000,3回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,甲斐 拓也,右,.083,0,0,0,0,二飛
28,2000,3回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,上林 誠知,左,.158,1,2,0,0,遊ゴロ
29,3000,,,,,,,,,,,,,,
30,0000,4回表,ソフトバンク,千賀 滉大,右,4.15,広島,西川 龍馬,左,.000,0,0,1,0,二飛
31,1000,4回表,ソフトバンク,千賀 滉大,右,4.15,広島,安部 友裕,左,.167,2,5,1,0,左飛
32,2000,4回表,ソフトバンク,千賀 滉大,右,4.15,広島,會澤 翼,右,.385,1,3,2,0,遊直
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,明石 健志,左,.273,1,1,4,0,四球
35,0100,4回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,グラシアル,右,.267,0,0,2,0,左安
36,0110,4回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,柳田 悠岐,左,.235,0,3,4,0,四球
37,0111,4回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,中村 晃,左,.300,0,3,1,0,中安
38,0110,4回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,内川 聖一,右,.154,0,0,1,0,投犠打
39,1011,4回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,松田 宣浩,右,.091,0,1,0,0,空三振
40,2011,4回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,今宮 健太,右,.308,0,1,0,0,遊ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回表,ソフトバンク,千賀 滉大,右,4.15,広島,野間 峻祥,左,.278,0,0,1,0,二ゴロ
43,1000,5回表,ソフトバンク,千賀 滉大,右,4.15,広島,田中 広輔,左,.250,0,0,3,0,中２
44,1010,5回表,ソフトバンク,千賀 滉大,右,4.15,広島,菊池 涼介,右,.263,1,1,2,0,空三振
45,2010,5回表,ソフトバンク,モイネロ,左,3.86,広島,丸 佳浩,左,.200,1,3,1,0,右本
46,2000,5回表,ソフトバンク,モイネロ,左,3.86,広島,鈴木 誠也,右,.500,3,6,4,0,四球
47,2100,5回表,ソフトバンク,モイネロ,左,3.86,広島,松山 竜平,左,.368,0,2,0,0,二ゴロ
48,3000,,,,,,,,,,,,,,
49,0000,5回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,甲斐 拓也,右,.083,0,0,0,0,投安
50,0100,5回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,上林 誠知,左,.158,1,2,0,0,遊安
51,0110,5回裏,広島,大瀬良 大地,右,3.86,ソフトバンク,明石 健志,左,.273,1,1,4,0,一犠打
52,1011,5回裏,広島,ヘルウェグ,右,0.00,ソフトバンク,グラシアル,右,.267,0,0,2,0,死球
53,1111,5回裏,広島,ヘルウェグ,右,0.00,ソフトバンク,柳田 悠岐,左,.235,0,3,4,0,投ゴロ
54,2011,5回裏,広島,ヘルウェグ,右,0.00,ソフトバンク,中村 晃,左,.300,0,3,1,0,左飛
55,3000,,,,,,,,,,,,,,
56,0000,6回表,ソフトバンク,武田 翔太,右,1.59,広島,西川 龍馬,左,.000,0,0,1,0,一ゴロ
57,1000,6回表,ソフトバンク,武田 翔太,右,1.59,広島,安部 友裕,左,.167,2,5,1,0,見三振
58,2000,6回表,ソフトバンク,武田 翔太,右,1.59,広島,會澤 翼,右,.385,1,3,2,0,左本
59,2000,6回表,ソフトバンク,武田 翔太,右,1.59,広島,野間 峻祥,左,.278,0,0,1,0,空三振
60,3000,,,,,,,,,,,,,,
61,0000,6回裏,広島,一岡 竜司,右,0.00,ソフトバンク,内川 聖一,右,.154,0,0,1,0,一邪飛
62,1000,6回裏,広島,一岡 竜司,右,0.00,ソフトバンク,松田 宣浩,右,.091,0,1,0,0,遊ゴロ
63,2000,6回裏,広島,一岡 竜司,右,0.00,ソフトバンク,今宮 健太,右,.308,0,1,0,0,左２
64,2010,6回裏,広島,フランスア,左,1.59,ソフトバンク,長谷川 勇也,左,.500,0,1,0,0,一ゴロ
65,3000,,,,,,,,,,,,,,
66,0000,7回表,ソフトバンク,武田 翔太,右,1.59,広島,田中 広輔,左,.250,0,0,3,0,投ゴロ
67,1000,7回表,ソフトバンク,武田 翔太,右,1.59,広島,菊池 涼介,右,.263,1,1,2,0,空三振
68,2000,7回表,ソフトバンク,武田 翔太,右,1.59,広島,丸 佳浩,左,.200,1,3,1,0,中安
69,2100,7回表,ソフトバンク,武田 翔太,右,1.59,広島,鈴木 誠也,右,.500,3,6,4,0,四球
70,2110,7回表,ソフトバンク,嘉弥真 新也,左,0.00,広島,新井 貴浩,右,.000,0,0,0,0,三ゴロ
71,3000,,,,,,,,,,,,,,
