,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,菊池 雄星,左,3.08,ソフトバンク,上林 誠知,左,.275,22,61,29,12,右飛
1,1000,1回表,西武,菊池 雄星,左,3.08,ソフトバンク,川島 慶三,右,.270,3,16,7,2,空三振
2,2000,1回表,西武,菊池 雄星,左,3.08,ソフトバンク,グラシアル,右,.306,8,25,10,1,捕邪飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ソフトバンク,千賀 滉大,右,3.63,西武,秋山 翔吾,左,.326,23,80,76,14,左安
5,0100,1回裏,ソフトバンク,千賀 滉大,右,3.63,西武,源田 壮亮,左,.273,4,55,45,34,見三振
6,1100,1回裏,ソフトバンク,千賀 滉大,右,3.63,西武,浅村 栄斗,右,.308,30,119,66,4,四球
7,1110,1回裏,ソフトバンク,千賀 滉大,右,3.63,西武,山川 穂高,右,.278,46,121,82,0,左本
8,1000,1回裏,ソフトバンク,千賀 滉大,右,3.63,西武,栗山 巧,左,.265,8,50,49,1,空三振
9,2000,1回裏,ソフトバンク,千賀 滉大,右,3.63,西武,中村 剛也,右,.265,27,71,33,1,四球
10,2100,1回裏,ソフトバンク,千賀 滉大,右,3.63,西武,森 友哉,左,.279,16,80,68,7,見三振
11,3000,,,,,,,,,,,,,,
12,0000,2回表,西武,菊池 雄星,左,3.08,ソフトバンク,柳田 悠岐,左,.357,34,98,61,20,遊ゴロ
13,1000,2回表,西武,菊池 雄星,左,3.08,ソフトバンク,デスパイネ,右,.242,27,67,50,0,二ゴロ
14,2000,2回表,西武,菊池 雄星,左,3.08,ソフトバンク,中村 晃,左,.295,14,55,56,1,左安
15,2100,2回表,西武,菊池 雄星,左,3.08,ソフトバンク,松田 宣浩,右,.246,28,74,51,3,四球
16,2110,2回表,西武,菊池 雄星,左,3.08,ソフトバンク,高田 知季,左,.204,2,10,10,2,左飛
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,ソフトバンク,千賀 滉大,右,3.63,西武,炭谷 銀仁朗,右,.248,0,9,2,0,見三振
19,1000,2回裏,ソフトバンク,千賀 滉大,右,3.63,西武,金子 侑司,左,.215,1,34,30,30,二ゴロ
20,2000,2回裏,ソフトバンク,千賀 滉大,右,3.63,西武,秋山 翔吾,左,.326,23,80,76,14,二ゴロ
