,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,山岡 泰輔,右,3.23,西武,秋山 翔吾,左,.344,5,23,25,4,左飛
1,1000,1回表,オリックス,山岡 泰輔,右,3.23,西武,源田 壮亮,左,.314,0,26,7,11,右安
2,1100,1回表,オリックス,山岡 泰輔,右,3.23,西武,浅村 栄斗,右,.303,9,32,15,2,二併打
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,西武,多和田 真三郎,右,3.00,オリックス,宮崎 祐樹,右,.500,0,0,0,0,二飛
5,1000,1回裏,西武,多和田 真三郎,右,3.00,オリックス,西野 真弘,左,.333,0,0,0,0,投安
6,1100,1回裏,西武,多和田 真三郎,右,3.00,オリックス,吉田 正尚,左,.264,5,20,19,1,見三振
7,2100,1回裏,西武,多和田 真三郎,右,3.00,オリックス,小谷野 栄一,右,.238,1,9,15,0,三ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,オリックス,山岡 泰輔,右,3.23,西武,山川 穂高,右,.285,12,40,32,0,遊ゴロ
10,1000,2回表,オリックス,山岡 泰輔,右,3.23,西武,森 友哉,左,.304,3,18,14,4,一ゴロ
11,2000,2回表,オリックス,山岡 泰輔,右,3.23,西武,外崎 修汰,右,.279,3,22,16,10,遊ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,西武,多和田 真三郎,右,3.00,オリックス,ロメロ,右,.210,7,16,13,3,中飛
14,1000,2回裏,西武,多和田 真三郎,右,3.00,オリックス,Ｔ－岡田,左,.252,4,12,11,1,遊飛
15,2000,2回裏,西武,多和田 真三郎,右,3.00,オリックス,大城 滉二,右,.242,1,8,6,1,四球
16,2100,2回裏,西武,多和田 真三郎,右,3.00,オリックス,安達 了一,右,.227,2,13,10,6,中飛
17,3000,,,,,,,,,,,,,,
18,0000,3回表,オリックス,山岡 泰輔,右,3.23,西武,栗山 巧,左,.275,2,16,18,0,四球
19,0100,3回表,オリックス,山岡 泰輔,右,3.23,西武,メヒア,右,.254,2,6,7,0,遊併打
20,2000,3回表,オリックス,山岡 泰輔,右,3.23,西武,金子 侑司,左,.161,0,5,10,14,見三振
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,西武,多和田 真三郎,右,3.00,オリックス,山崎 勝己,右,.226,0,3,2,0,右飛
23,1000,3回裏,西武,多和田 真三郎,右,3.00,オリックス,宮崎 祐樹,右,.500,0,0,0,0,左安
24,1100,3回裏,西武,多和田 真三郎,右,3.00,オリックス,西野 真弘,左,.333,0,0,0,0,一邪飛
25,2100,3回裏,西武,多和田 真三郎,右,3.00,オリックス,吉田 正尚,左,.264,5,20,19,1,左飛
26,3000,,,,,,,,,,,,,,
27,0000,4回表,オリックス,山岡 泰輔,右,3.23,西武,秋山 翔吾,左,.344,5,23,25,4,投ゴロ
