,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,涌井 秀章,右,3.50,西武,秋山 翔吾,左,.381,0,7,7,2,四球
1,0100,1回表,ロッテ,涌井 秀章,右,3.50,西武,源田 壮亮,左,.283,0,10,1,1,右安
2,0110,1回表,ロッテ,涌井 秀章,右,3.50,西武,浅村 栄斗,右,.267,3,8,3,1,中飛
3,1101,1回表,ロッテ,涌井 秀章,右,3.50,西武,山川 穂高,右,.333,3,10,8,0,四球
4,1111,1回表,ロッテ,涌井 秀章,右,3.50,西武,メヒア,右,.185,0,1,4,0,三併打
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,西武,榎田 大樹,左,3.00,ロッテ,荻野 貴司,右,.360,1,4,4,5,三ゴロ
7,1000,1回裏,西武,榎田 大樹,左,3.00,ロッテ,藤岡 裕大,左,.220,0,2,8,0,死球
8,1100,1回裏,西武,榎田 大樹,左,3.00,ロッテ,中村 奨吾,右,.313,1,7,3,5,中安
9,1110,1回裏,西武,榎田 大樹,左,3.00,ロッテ,井上 晴哉,右,.310,2,12,4,0,右２
10,1010,1回裏,西武,榎田 大樹,左,3.00,ロッテ,鈴木 大地,左,.256,1,5,6,1,遊ゴロ
11,2010,1回裏,西武,榎田 大樹,左,3.00,ロッテ,伊志嶺 翔大,右,.000,0,0,0,0,右飛
12,3000,,,,,,,,,,,,,,
13,0000,2回表,ロッテ,涌井 秀章,右,3.50,西武,外崎 修汰,右,.395,1,8,6,6,投安
14,0100,2回表,ロッテ,涌井 秀章,右,3.50,西武,中村 剛也,右,.135,0,2,6,0,空三振
15,1100,2回表,ロッテ,涌井 秀章,右,3.50,西武,炭谷 銀仁朗,右,.500,0,2,1,0,中安
16,1110,2回表,ロッテ,涌井 秀章,右,3.50,西武,松井 稼頭央,左,.250,0,1,0,0,遊直
17,2110,2回表,ロッテ,涌井 秀章,右,3.50,西武,秋山 翔吾,左,.381,0,7,7,2,左安
