,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,岡田 明丈,右,3.94,ヤクルト,山田 哲人,右,.250,4,8,17,7,見三振
1,1000,1回表,広島,岡田 明丈,右,3.94,ヤクルト,奥村 展征,左,.278,0,3,2,0,四球
2,1100,1回表,広島,岡田 明丈,右,3.94,ヤクルト,バレンティン,右,.238,3,14,12,0,空三振
3,2100,1回表,広島,岡田 明丈,右,3.94,ヤクルト,青木 宣親,左,.266,0,9,5,0,左安
4,2110,1回表,広島,岡田 明丈,右,3.94,ヤクルト,雄平,左,.280,0,3,2,1,右２
5,2010,1回表,広島,岡田 明丈,右,3.94,ヤクルト,坂口 智隆,左,.333,1,7,11,1,投失
6,2101,1回表,広島,岡田 明丈,右,3.94,ヤクルト,廣岡 大志,右,.255,1,8,3,0,空三振
7,3000,,,,,,,,,,,,,,
8,0000,1回裏,ヤクルト,ブキャナン,右,1.61,広島,田中 広輔,左,.268,0,7,11,4,投ゴロ
9,1000,1回裏,ヤクルト,ブキャナン,右,1.61,広島,菊池 涼介,右,.253,3,6,3,2,遊失
10,1100,1回裏,ヤクルト,ブキャナン,右,1.61,広島,丸 佳浩,左,.382,5,14,25,2,空三振
11,2100,1回裏,ヤクルト,ブキャナン,右,1.61,広島,松山 竜平,左,.270,2,13,6,0,右飛
12,3000,,,,,,,,,,,,,,
13,0000,2回表,広島,岡田 明丈,右,3.94,ヤクルト,中村 悠平,右,.214,0,6,7,0,三飛
14,1000,2回表,広島,岡田 明丈,右,3.94,ヤクルト,ブキャナン,右,.100,0,1,0,0,空三振
15,2000,2回表,広島,岡田 明丈,右,3.94,ヤクルト,山田 哲人,右,.250,4,8,17,7,見三振
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ヤクルト,ブキャナン,右,1.61,広島,バティスタ,右,.300,0,1,2,0,中飛
18,1000,2回裏,ヤクルト,ブキャナン,右,1.61,広島,エルドレッド,右,.200,3,10,10,0,左飛
19,2000,2回裏,ヤクルト,ブキャナン,右,1.61,広島,安部 友裕,左,.241,0,4,4,1,遊ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回表,広島,岡田 明丈,右,3.94,ヤクルト,奥村 展征,左,.278,0,3,2,0,遊ゴロ
22,1000,3回表,広島,岡田 明丈,右,3.94,ヤクルト,バレンティン,右,.238,3,14,12,0,三ゴロ
23,2000,3回表,広島,岡田 明丈,右,3.94,ヤクルト,青木 宣親,左,.266,0,9,5,0,二ゴロ
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ヤクルト,ブキャナン,右,1.61,広島,磯村 嘉孝,右,.235,1,2,1,0,空三振
26,1000,3回裏,ヤクルト,ブキャナン,右,1.61,広島,岡田 明丈,左,.200,0,0,0,0,見三振
27,2000,3回裏,ヤクルト,ブキャナン,右,1.61,広島,田中 広輔,左,.268,0,7,11,4,左安
28,2100,3回裏,ヤクルト,ブキャナン,右,1.61,広島,菊池 涼介,右,.253,3,6,3,2,遊ゴロ
29,3000,,,,,,,,,,,,,,
30,0000,4回表,広島,岡田 明丈,右,3.94,ヤクルト,雄平,左,.280,0,3,2,1,遊ゴロ
31,1000,4回表,広島,岡田 明丈,右,3.94,ヤクルト,坂口 智隆,左,.333,1,7,11,1,四球
32,1100,4回表,広島,岡田 明丈,右,3.94,ヤクルト,廣岡 大志,右,.255,1,8,3,0,中２
33,1010,4回表,広島,岡田 明丈,右,3.94,ヤクルト,中村 悠平,右,.214,0,6,7,0,二安
34,1101,4回表,広島,岡田 明丈,右,3.94,ヤクルト,ブキャナン,右,.100,0,1,0,0,投犠野
35,1110,4回表,広島,岡田 明丈,右,3.94,ヤクルト,山田 哲人,右,.250,4,8,17,7,二飛
36,2110,4回表,広島,岡田 明丈,右,3.94,ヤクルト,奥村 展征,左,.278,0,3,2,0,三邪飛
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,ヤクルト,ブキャナン,右,1.61,広島,丸 佳浩,左,.382,5,14,25,2,中安
39,0100,4回裏,ヤクルト,ブキャナン,右,1.61,広島,松山 竜平,左,.270,2,13,6,0,一ゴロ
40,1010,4回裏,ヤクルト,ブキャナン,右,1.61,広島,バティスタ,右,.300,0,1,2,0,遊ゴロ
41,2001,4回裏,ヤクルト,ブキャナン,右,1.61,広島,エルドレッド,右,.200,3,10,10,0,三ゴロ
42,3000,,,,,,,,,,,,,,
43,0000,5回表,広島,薮田 和樹,右,3.38,ヤクルト,バレンティン,右,.238,3,14,12,0,中飛
44,1000,5回表,広島,薮田 和樹,右,3.38,ヤクルト,青木 宣親,左,.266,0,9,5,0,四球
45,1100,5回表,広島,薮田 和樹,右,3.38,ヤクルト,雄平,左,.280,0,3,2,1,捕邪飛
46,2100,5回表,広島,薮田 和樹,右,3.38,ヤクルト,坂口 智隆,左,.333,1,7,11,1,中飛
47,3000,,,,,,,,,,,,,,
48,0000,5回裏,ヤクルト,ブキャナン,右,1.61,広島,安部 友裕,左,.241,0,4,4,1,中飛
49,1000,5回裏,ヤクルト,ブキャナン,右,1.61,広島,磯村 嘉孝,右,.235,1,2,1,0,左飛
50,2000,5回裏,ヤクルト,ブキャナン,右,1.61,広島,薮田 和樹,右,.333,0,1,0,0,空三振
51,3000,,,,,,,,,,,,,,
52,0000,6回表,広島,薮田 和樹,右,3.38,ヤクルト,廣岡 大志,右,.255,1,8,3,0,遊ゴロ
53,1000,6回表,広島,薮田 和樹,右,3.38,ヤクルト,中村 悠平,右,.214,0,6,7,0,三ゴロ
54,2000,6回表,広島,薮田 和樹,右,3.38,ヤクルト,ブキャナン,右,.100,0,1,0,0,空三振
55,3000,,,,,,,,,,,,,,
56,0000,6回裏,ヤクルト,ブキャナン,右,1.61,広島,田中 広輔,左,.268,0,7,11,4,中安
57,0100,6回裏,ヤクルト,ブキャナン,右,1.61,広島,菊池 涼介,右,.253,3,6,3,2,遊失
58,0110,6回裏,ヤクルト,ブキャナン,右,1.61,広島,丸 佳浩,左,.382,5,14,25,2,四球
59,0111,6回裏,ヤクルト,ブキャナン,右,1.61,広島,松山 竜平,左,.270,2,13,6,0,右安
60,0110,6回裏,ヤクルト,ブキャナン,右,1.61,広島,バティスタ,右,.300,0,1,2,0,中安
61,0110,6回裏,ヤクルト,ブキャナン,右,1.61,広島,エルドレッド,右,.200,3,10,10,0,二飛
62,1110,6回裏,ヤクルト,ブキャナン,右,1.61,広島,安部 友裕,左,.241,0,4,4,1,中飛
63,2110,6回裏,ヤクルト,ブキャナン,右,1.61,広島,鈴木 誠也,右,.250,0,1,1,0,三安
64,2111,6回裏,ヤクルト,ブキャナン,右,1.61,広島,會澤 翼,右,.370,0,3,2,0,空三振
65,3000,,,,,,,,,,,,,,
66,0000,7回表,広島,一岡 竜司,右,1.17,ヤクルト,山田 哲人,右,.250,4,8,17,7,空三振
67,1000,7回表,広島,一岡 竜司,右,1.17,ヤクルト,奥村 展征,左,.278,0,3,2,0,二ゴロ
