,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,岩貞 祐太,左,1.50,中日,大島 洋平,左,.236,1,13,13,5,左飛
1,1000,1回表,阪神,岩貞 祐太,左,1.50,中日,京田 陽太,左,.225,0,8,5,8,一直
2,2000,1回表,阪神,岩貞 祐太,左,1.50,中日,アルモンテ,右,.348,4,22,17,0,右飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,中日,Ｒ．マルティネス,右,3.60,阪神,鳥谷 敬,左,.148,0,2,10,0,空三振
5,1000,1回裏,中日,Ｒ．マルティネス,右,3.60,阪神,植田 海,左,.296,0,0,6,4,空三振
6,2000,1回裏,中日,Ｒ．マルティネス,右,3.60,阪神,糸井 嘉男,左,.278,5,17,19,4,中飛
7,3000,,,,,,,,,,,,,,
8,0000,2回表,阪神,岩貞 祐太,左,1.50,中日,ビシエド,右,.295,3,11,10,0,中安
9,0100,2回表,阪神,岩貞 祐太,左,1.50,中日,福田 永将,右,.225,2,11,8,0,左安
10,0110,2回表,阪神,岩貞 祐太,左,1.50,中日,平田 良介,右,.286,2,10,9,3,右安
11,0101,2回表,阪神,岩貞 祐太,左,1.50,中日,堂上 直倫,右,.167,0,1,2,0,四球
12,0111,2回表,阪神,岩貞 祐太,左,1.50,中日,木下 拓哉,右,.125,0,0,1,0,空三振
13,1111,2回表,阪神,岩貞 祐太,左,1.50,中日,Ｒ．マルティネス,左,.000,0,0,0,0,見三振
14,2111,2回表,阪神,岩貞 祐太,左,1.50,中日,大島 洋平,左,.236,1,13,13,5,二ゴロ
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,中日,Ｒ．マルティネス,右,3.60,阪神,ロサリオ,右,.273,2,15,7,0,左安
17,0100,2回裏,中日,Ｒ．マルティネス,右,3.60,阪神,福留 孝介,左,.303,2,11,17,0,四球
18,0110,2回裏,中日,Ｒ．マルティネス,右,3.60,阪神,糸原 健斗,左,.299,0,6,10,1,一ゴロ
19,1101,2回裏,中日,Ｒ．マルティネス,右,3.60,阪神,高山 俊,左,.188,0,7,3,0,二ゴロ
20,2010,2回裏,中日,Ｒ．マルティネス,右,3.60,阪神,原口 文仁,右,.333,0,0,5,0,二ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,阪神,岩貞 祐太,左,1.50,中日,京田 陽太,左,.225,0,8,5,8,右安
23,0100,3回表,阪神,岩貞 祐太,左,1.50,中日,アルモンテ,右,.348,4,22,17,0,四球
24,0110,3回表,阪神,岩貞 祐太,左,1.50,中日,ビシエド,右,.295,3,11,10,0,二飛
25,1110,3回表,阪神,岩貞 祐太,左,1.50,中日,福田 永将,右,.225,2,11,8,0,右飛
26,2110,3回表,阪神,岩貞 祐太,左,1.50,中日,平田 良介,右,.286,2,10,9,3,一飛
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,中日,Ｒ．マルティネス,右,3.60,阪神,岩貞 祐太,左,.000,0,0,0,0,見三振
