,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,スプリンガー,右ライナー,1,0,0,1,表,アストロズ
1,1000,2,ブレグマン,空振り三振,2,0,0,1,表,アストロズ
2,2000,3,グリエル,空振り三振,3,0,0,1,表,アストロズ
3,0000,1,カンデラリオ,空振り三振,1,0,0,1,裏,タイガース
4,1000,2,スチュワート,左二塁打,1,0,0,1,裏,タイガース
5,1010,3,カステラノス,中フライ,2,0,0,1,裏,タイガース
6,2010,4,グッドラム,空振り三振,3,0,0,1,裏,タイガース
7,0000,4,ホワイト,右フライ,1,0,0,2,表,アストロズ
8,1000,5,コレア,一邪飛,2,0,0,2,表,アストロズ
9,2000,6,ゴンザレス,中安打,2,0,0,2,表,アストロズ
10,2100,7,ギャティス,左フライ,3,0,0,2,表,アストロズ
11,0000,5,マトゥック,遊失策,0,0,0,2,裏,タイガース
12,0100,6,アドゥチ,一ゴロ,1,0,0,2,裏,タイガース
13,1100,7,マキャン,空振り三振,2,0,0,2,裏,タイガース
14,2100,8,ルーゴ,四球,2,0,0,2,裏,タイガース
15,2110,9,レイエス,三ゴロ,3,0,0,2,裏,タイガース
16,0000,8,マルドナド,右安打,0,0,0,3,表,アストロズ
17,0100,9,マリズニク,中フライ,1,0,0,3,表,アストロズ
18,1100,1,スプリンガー,右安打,1,0,0,3,表,アストロズ
19,1101,2,ブレグマン,左安打,1,0,1,3,表,アストロズ
20,1110,3,グリエル,遊フライ,2,0,1,3,表,アストロズ
21,2110,4,ホワイト,死球,2,0,1,3,表,アストロズ
22,2111,5,コレア,右フライ,3,0,1,3,表,アストロズ
23,0000,1,カンデラリオ,四球,0,0,1,3,裏,タイガース
24,0100,2,スチュワート,空振り三振,1,0,1,3,裏,タイガース
25,1100,3,カステラノス,中ライナー,2,0,1,3,裏,タイガース
26,2100,4,ロドリゲス,四球,2,0,1,3,裏,タイガース
27,2110,5,マトゥック,中安打,2,1,1,3,裏,タイガース
28,2101,6,アドゥチ,空振り三振,3,1,1,3,裏,タイガース
29,0000,6,ゴンザレス,二フライ,1,1,1,4,表,アストロズ
30,1000,7,ギャティス,空振り三振,2,1,1,4,表,アストロズ
31,2000,8,マルドナド,中フライ,3,1,1,4,表,アストロズ
32,0000,7,マキャン,右本塁打,0,2,1,4,裏,タイガース
33,0000,8,ルーゴ,左フライ,1,2,1,4,裏,タイガース
34,1000,9,レイエス,空振り三振,2,2,1,4,裏,タイガース
35,2000,1,カンデラリオ,空振り三振,3,2,1,4,裏,タイガース
36,0000,9,マリズニク,中安打,0,2,1,5,表,アストロズ
37,0100,1,スプリンガー,左安打,0,2,1,5,表,アストロズ
38,0110,2,ブレグマン,左二塁打,0,2,3,5,表,アストロズ
39,0010,3,グリエル,左フライ,1,2,3,5,表,アストロズ
40,1001,4,ホワイト,中犠飛,2,2,4,5,表,アストロズ
41,2000,5,コレア,四球,2,2,4,5,表,アストロズ
42,2100,6,ゴンザレス,左二塁打,2,2,5,5,表,アストロズ
43,2010,7,ギャティス,右フライ,3,2,5,5,表,アストロズ
44,0000,2,スチュワート,四球,0,2,5,5,裏,タイガース
45,0100,3,カステラノス,空振り三振,1,2,5,5,裏,タイガース
46,1100,4,ロドリゲス,空振り三振,2,2,5,5,裏,タイガース
47,2100,5,マトゥック,捕邪飛,3,2,5,5,裏,タイガース
48,0000,8,マルドナド,投フライ,1,2,5,6,表,アストロズ
49,1000,9,マリズニク,遊安打,1,2,5,6,表,アストロズ
50,1010,1,スプリンガー,二ゴロ,2,2,5,6,表,アストロズ
51,2001,2,ブレグマン,三ゴロ,3,2,5,6,表,アストロズ
52,0000,6,アドゥチ,空振り三振,1,2,5,6,裏,タイガース
53,1000,7,マキャン,遊ゴロ,2,2,5,6,裏,タイガース
54,2000,8,ルーゴ,見逃し三振,3,2,5,6,裏,タイガース
55,0000,3,グリエル,左邪飛,1,2,5,7,表,アストロズ
56,1000,4,ホワイト,中フライ,2,2,5,7,表,アストロズ
57,2000,5,コレア,遊フライ,3,2,5,7,表,アストロズ
58,0000,9,レイエス,四球,0,2,5,7,裏,タイガース
59,0100,1,カンデラリオ,右フライ,1,2,5,7,裏,タイガース
60,1100,2,スチュワート,三邪飛,2,2,5,7,裏,タイガース
61,2100,3,カステラノス,左本塁打,2,4,5,7,裏,タイガース
62,2000,4,ロドリゲス,空振り三振,3,4,5,7,裏,タイガース
63,0000,6,ゴンザレス,空振り三振,1,4,5,8,表,アストロズ
64,1000,7,ギャティス,空振り三振,2,4,5,8,表,アストロズ
65,2000,8,マルドナド,三ゴロ,3,4,5,8,表,アストロズ
66,0000,5,マトゥック,三ゴロ,1,4,5,8,裏,タイガース
67,1000,6,アドゥチ,中安打,1,4,5,8,裏,タイガース
68,1100,7,マキャン,空振り三振,2,4,5,8,裏,タイガース
69,2100,8,ルーゴ,右ライナー,3,4,5,8,裏,タイガース
70,0000,9,マリズニク,四球,0,4,5,9,表,アストロズ
71,0000,1,スプリンガー,三ゴロ,2,4,5,9,表,アストロズ
72,2000,2,ブレグマン,二フライ,3,4,5,9,表,アストロズ
73,0000,9,レイエス,一ゴロ,1,4,5,9,裏,タイガース
74,1000,1,カンデラリオ,空振り三振,2,4,5,9,裏,タイガース
75,2000,2,スチュワート,右フライ,3,4,5,9,裏,タイガース
