,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,アービン,四球,0,0,0,1,表,レッズ
1,0100,2,コザート,一フライ,1,0,0,1,表,レッズ
2,1100,3,ボット,中安打,1,0,0,1,表,レッズ
3,1101,4,デュバル,中犠飛,2,0,1,1,表,レッズ
4,2100,5,ジェネット,右安打,2,0,1,1,表,レッズ
5,2110,6,スアレス,中フライ,3,0,1,1,表,レッズ
6,0000,1,レイエス,右ライナー,1,0,1,1,裏,メッツ
7,1000,2,nan,中安打,1,0,1,1,裏,メッツ
8,1100,3,カブレラ,二ゴロ併殺,3,0,1,1,裏,メッツ
9,0000,7,シェブラー,右二塁打,0,0,1,2,表,レッズ
10,0010,8,ターナー,右ライナー,1,0,1,2,表,レッズ
11,1010,9,メーリ,二ゴロ,2,0,1,2,表,レッズ
12,2001,1,アービン,左二塁打,2,0,2,2,表,レッズ
13,2010,2,コザート,空振り三振,3,0,2,2,表,レッズ
14,0000,4,ニモー,右二塁打,0,0,2,2,裏,メッツ
15,0010,5,レガレス,一ゴロ,1,0,2,2,裏,メッツ
16,1001,6,スミス,中安打,1,1,2,2,裏,メッツ
17,1100,7,プラウェッキ,三ゴロ,2,1,2,2,裏,メッツ
18,2010,8,レイノルズ,敬遠,2,1,2,2,裏,メッツ
19,2110,9,ハービー,投ゴロ,3,1,2,2,裏,メッツ
20,0000,3,ボット,左ライナー,1,1,2,3,表,レッズ
21,1000,4,デュバル,三ゴロ,2,1,2,3,表,レッズ
22,2000,5,ジェネット,遊フライ,3,1,2,3,表,レッズ
23,0000,1,レイエス,二ゴロ,1,1,2,3,裏,メッツ
24,1000,2,nan,一ゴロ,2,1,2,3,裏,メッツ
25,2000,3,カブレラ,中二塁打,2,1,2,3,裏,メッツ
26,2010,4,ニモー,四球,2,1,2,3,裏,メッツ
27,2110,5,レガレス,投ゴロ,3,1,2,3,裏,メッツ
28,0000,6,スアレス,中ライナー,1,1,2,4,表,レッズ
29,1000,7,シェブラー,中二塁打,1,1,2,4,表,レッズ
30,1010,8,ターナー,中フライ,2,1,2,4,表,レッズ
31,2010,9,メーリ,二ゴロ,3,1,2,4,表,レッズ
32,0000,6,スミス,四球,0,1,2,4,裏,メッツ
33,0100,7,プラウェッキ,右二塁打,0,1,2,4,裏,メッツ
34,0011,8,レイノルズ,見逃し三振,1,1,2,4,裏,メッツ
35,1011,9,ハービー,空振り三振,2,1,2,4,裏,メッツ
36,2011,1,レイエス,右安打,2,3,2,4,裏,メッツ
37,2010,2,nan,四球,2,3,2,4,裏,メッツ
38,2110,3,カブレラ,三フライ,3,3,2,4,裏,メッツ
39,0000,1,アービン,死球,0,3,2,5,表,レッズ
40,0010,2,コザート,左フライ,1,3,2,5,表,レッズ
41,1010,3,ボット,一ライナー,2,3,2,5,表,レッズ
42,2010,4,デュバル,一フライ,3,3,2,5,表,レッズ
43,0000,4,ニモー,左本塁打,0,4,2,5,裏,メッツ
44,0000,5,レガレス,左本塁打,0,5,2,5,裏,メッツ
45,0000,6,スミス,空振り三振,1,5,2,5,裏,メッツ
46,1000,7,プラウェッキ,遊ゴロ,2,5,2,5,裏,メッツ
47,2000,8,レイノルズ,四球,2,5,2,5,裏,メッツ
48,2100,9,タイロン,右安打,2,5,2,5,裏,メッツ
49,2101,1,レイエス,中フライ,3,5,2,5,裏,メッツ
50,0000,5,ジェネット,空振り三振,1,5,2,6,表,レッズ
51,1000,6,スアレス,空振り三振,2,5,2,6,表,レッズ
52,2000,7,シェブラー,空振り三振,3,5,2,6,表,レッズ
53,0000,2,nan,遊フライ,1,5,2,6,裏,メッツ
54,1000,3,カブレラ,右安打,1,5,2,6,裏,メッツ
55,1100,4,ニモー,中本塁打,1,7,2,6,裏,メッツ
56,1000,5,レガレス,右フライ,2,7,2,6,裏,メッツ
57,2000,6,スミス,空振り三振,3,7,2,6,裏,メッツ
58,0000,8,ターナー,三ゴロ,1,7,2,7,表,レッズ
59,1000,9,ビンセジ,二ゴロ,2,7,2,7,表,レッズ
60,2000,1,アービン,三ゴロ,3,7,2,7,表,レッズ
61,0000,7,プラウェッキ,中フライ,1,7,2,7,裏,メッツ
62,1000,8,レイノルズ,四球,1,7,2,7,裏,メッツ
63,1100,9,ファミリア,空振り三振,2,7,2,7,裏,メッツ
64,2100,1,レイエス,二ゴロ,3,7,2,7,裏,メッツ
65,0000,2,コザート,左安打,0,7,2,8,表,レッズ
66,0100,3,ボット,二ゴロ併殺,2,7,2,8,表,レッズ
67,2000,4,デュバル,見逃し三振,3,7,2,8,表,レッズ
68,0000,2,nan,空振り三振,1,7,2,8,裏,メッツ
69,1000,3,セッチーニ,三フライ,2,7,2,8,裏,メッツ
70,2000,4,ニモー,一ゴロ,3,7,2,8,裏,メッツ
71,0000,5,ジェネット,左ライナー,1,7,2,9,表,レッズ
72,1000,6,スアレス,投ゴロ,2,7,2,9,表,レッズ
73,2000,7,シェブラー,空振り三振,3,7,2,9,表,レッズ
