,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,シェブラー,空振り三振,1,0,0,1,表,レッズ
1,1000,2,バーンハート,左安打,1,0,0,1,表,レッズ
2,1100,3,ボット,左フライ,2,0,0,1,表,レッズ
3,2100,4,ジェネット,右安打,2,0,0,1,表,レッズ
4,2101,5,スアレス,四球,2,0,0,1,表,レッズ
5,2001,6,ウィンカー,一ゴロ,3,0,2,1,表,レッズ
6,0000,1,ゾブリスト,右安打,0,0,2,1,裏,カブス
7,0100,2,ヘイワード,三邪飛,1,0,2,1,裏,カブス
8,1100,3,バエス,三フライ,2,0,2,1,裏,カブス
9,2100,4,リゾ,死球,2,0,2,1,裏,カブス
10,2110,5,ハップ,空振り三振,3,0,2,1,裏,カブス
11,0000,7,ペラザ,右ライナー,1,0,2,2,表,レッズ
12,1000,8,ハービー,遊ゴロ,2,0,2,2,表,レッズ
13,2000,9,ハミルトン,一ゴロ,3,0,2,2,表,レッズ
14,0000,6,シュワバー,空振り三振,1,0,2,2,裏,カブス
15,1000,7,カラティーニ,二安打,1,0,2,2,裏,カブス
16,1100,8,ラッセル,右安打,1,0,2,2,裏,カブス
17,1110,9,チャットウッド,右フライ,2,0,2,2,裏,カブス
18,2110,1,ゾブリスト,空振り三振,3,0,2,2,裏,カブス
19,0000,1,シェブラー,左ライナー,1,0,2,3,表,レッズ
20,1000,2,バーンハート,一ゴロ,2,0,2,3,表,レッズ
21,2000,3,ボット,四球,2,0,2,3,表,レッズ
22,2100,4,ジェネット,二安打,2,0,2,3,表,レッズ
23,2110,5,スアレス,左本塁打,2,0,5,3,表,レッズ
24,2000,6,ウィンカー,遊ゴロ,3,0,5,3,表,レッズ
25,0000,2,ヘイワード,一ゴロ,1,0,5,3,裏,カブス
26,1000,3,バエス,中安打,1,0,5,3,裏,カブス
27,1100,4,リゾ,中フライ,2,0,5,3,裏,カブス
28,2100,5,ハップ,二ゴロ,3,0,5,3,裏,カブス
29,0000,7,ペラザ,四球,0,0,5,4,表,レッズ
30,0010,8,ハービー,一ゴロ,1,0,5,4,表,レッズ
31,1010,9,ハミルトン,右安打,1,0,5,4,表,レッズ
32,1101,1,シェブラー,空振り三振,2,0,5,4,表,レッズ
33,2011,2,バーンハート,二ゴロ,3,0,5,4,表,レッズ
34,0000,6,シュワバー,中安打,0,0,5,4,裏,カブス
35,0100,7,カラティーニ,中二塁打,0,1,5,4,裏,カブス
36,0001,8,ラッセル,二ゴロ,1,2,5,4,裏,カブス
37,1000,9,チャットウッド,遊ゴロ,2,2,5,4,裏,カブス
38,2000,1,ゾブリスト,空振り三振,3,2,5,4,裏,カブス
39,0000,3,ボット,左二塁打,0,2,5,5,表,レッズ
40,0010,4,ジェネット,空振り三振,1,2,5,5,表,レッズ
41,1010,5,スアレス,四球,1,2,5,5,表,レッズ
42,1110,6,ウィンカー,左安打,1,2,6,5,表,レッズ
43,1101,7,ペラザ,見逃し三振,2,2,6,5,表,レッズ
44,2101,8,ハービー,二ゴロ,3,2,6,5,表,レッズ
45,0000,2,アルモラ,中ライナー,1,2,6,5,裏,カブス
46,1000,3,バエス,中安打,1,2,6,5,裏,カブス
47,1100,4,リゾ,中フライ,2,2,6,5,裏,カブス
48,2100,5,ハップ,四球,2,2,6,5,裏,カブス
49,2110,6,シュワバー,右フライ,3,2,6,5,裏,カブス
50,0000,9,ハミルトン,遊安打,0,2,6,6,表,レッズ
51,0010,1,シェブラー,投ゴロ,1,2,6,6,表,レッズ
52,1010,2,バーンハート,中フライ,2,2,6,6,表,レッズ
53,2010,3,ボット,右安打,2,2,7,6,表,レッズ
54,2100,4,ジェネット,中フライ,3,2,7,6,表,レッズ
55,0000,7,カラティーニ,遊ゴロ,1,2,7,6,裏,カブス
56,1000,8,ラッセル,右二塁打,1,2,7,6,裏,カブス
57,1010,9,ロサリオ,中安打,1,3,7,6,裏,カブス
58,1100,1,ゾブリスト,中フライ,2,3,7,6,裏,カブス
59,2100,2,アルモラ,遊ゴロ,3,3,7,6,裏,カブス
60,0000,5,スアレス,中安打,0,3,7,7,表,レッズ
61,0100,6,ウィンカー,遊ゴロ併殺,2,3,7,7,表,レッズ
62,2000,7,ペラザ,遊ゴロ,3,3,7,7,表,レッズ
63,0000,3,バエス,左本塁打,0,4,7,7,裏,カブス
64,0000,4,リゾ,右ライナー,1,4,7,7,裏,カブス
65,1000,5,ハップ,空振り三振,2,4,7,7,裏,カブス
66,2000,6,シュワバー,見逃し三振,3,4,7,7,裏,カブス
67,0000,8,デュバル,遊フライ,1,4,7,8,表,レッズ
68,1000,9,ハミルトン,遊安打,1,4,7,8,表,レッズ
69,1010,1,シェブラー,空振り三振,2,4,7,8,表,レッズ
70,2010,2,バーンハート,空振り三振,3,4,7,8,表,レッズ
71,0000,7,カラティーニ,四球,0,4,7,8,裏,カブス
72,0100,8,ラッセル,四球,0,4,7,8,裏,カブス
73,0110,9,ボート,右安打,0,4,7,8,裏,カブス
74,0111,1,ゾブリスト,中二塁打,0,6,7,8,裏,カブス
75,0011,2,アルモラ,空振り三振,1,6,7,8,裏,カブス
76,1011,3,バエス,二安打,1,7,7,8,裏,カブス
77,1101,4,リゾ,二ゴロ,2,8,7,8,裏,カブス
78,2001,5,ハップ,空振り三振,3,8,7,8,裏,カブス
79,0000,3,ボット,一ゴロ,1,8,7,9,表,レッズ
80,1000,4,ジェネット,空振り三振,2,8,7,9,表,レッズ
81,2000,5,スアレス,三ゴロ,3,8,7,9,表,レッズ
