,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,グリチェク,右二塁打,0,0,0,1,表,ブルージェイズ
1,0010,2,トラビス,中安打,0,0,1,1,表,ブルージェイズ
2,0100,3,スモーク,二ゴロ,1,0,1,1,表,ブルージェイズ
3,1010,4,モラレス,空振り三振,2,0,1,1,表,ブルージェイズ
4,2010,5,ヘルナンデス,空振り三振,3,0,1,1,表,ブルージェイズ
5,0000,1,ゴードン,一ゴロ,1,0,1,1,裏,マリナーズ
6,1000,2,セグラ,左フライ,2,0,1,1,裏,マリナーズ
7,2000,3,ハニガー,一フライ,3,0,1,1,裏,マリナーズ
8,0000,6,マーティン,見逃し三振,1,0,1,2,表,ブルージェイズ
9,1000,7,ディアス,遊ゴロ,2,0,1,2,表,ブルージェイズ
10,2000,8,ドゥルーリー,見逃し三振,3,0,1,2,表,ブルージェイズ
11,0000,4,クルーズ,遊ゴロ,1,0,1,2,裏,マリナーズ
12,1000,5,シーガー,右二塁打,1,0,1,2,裏,マリナーズ
13,1010,6,ヒーリー,二ゴロ,2,0,1,2,裏,マリナーズ
14,2001,7,ズニーノ,右フライ,3,0,1,2,裏,マリナーズ
15,0000,9,ピラー,遊失策,0,0,1,3,表,ブルージェイズ
16,0100,1,グリチェク,遊安打,0,0,1,3,表,ブルージェイズ
17,0110,2,トラビス,空振り三振,1,0,1,3,表,ブルージェイズ
18,1110,3,スモーク,見逃し三振,2,0,1,3,表,ブルージェイズ
19,2110,4,モラレス,二ゴロ,3,0,1,3,表,ブルージェイズ
20,0000,8,メイビン,三失策,0,0,1,3,裏,マリナーズ
21,0100,9,エレディア,中ライナー,1,0,1,3,裏,マリナーズ
22,1100,1,ゴードン,遊ゴロ併殺,3,0,1,3,裏,マリナーズ
23,0000,5,ヘルナンデス,空振り三振,1,0,1,4,表,ブルージェイズ
24,1000,6,マーティン,左本塁打,1,0,2,4,表,ブルージェイズ
25,1000,7,ディアス,中フライ,2,0,2,4,表,ブルージェイズ
26,2000,8,ドゥルーリー,遊ゴロ,3,0,2,4,表,ブルージェイズ
27,0000,2,セグラ,左フライ,1,0,2,4,裏,マリナーズ
28,1000,3,ハニガー,遊失策,1,0,2,4,裏,マリナーズ
29,1010,4,クルーズ,中フライ,2,0,2,4,裏,マリナーズ
30,2010,5,シーガー,中安打,2,1,2,4,裏,マリナーズ
31,2100,6,ヒーリー,遊フライ,3,1,2,4,裏,マリナーズ
32,0000,9,ピラー,右フライ,1,1,2,5,表,ブルージェイズ
33,1000,1,グリチェク,三安打,1,1,2,5,表,ブルージェイズ
34,1100,2,トラビス,左本塁打,1,1,4,5,表,ブルージェイズ
35,1000,3,スモーク,左安打,1,1,4,5,表,ブルージェイズ
36,1100,4,モラレス,二ゴロ併殺,3,1,4,5,表,ブルージェイズ
37,0000,7,ズニーノ,空振り三振,1,1,4,5,裏,マリナーズ
38,1000,8,メイビン,遊ゴロ,2,1,4,5,裏,マリナーズ
39,2000,9,エレディア,二ゴロ,3,1,4,5,裏,マリナーズ
40,0000,5,ヘルナンデス,中フライ,1,1,4,6,表,ブルージェイズ
41,1000,6,マーティン,遊ゴロ,2,1,4,6,表,ブルージェイズ
42,2000,7,ディアス,左ライナー,3,1,4,6,表,ブルージェイズ
43,0000,1,ゴードン,遊ゴロ,1,1,4,6,裏,マリナーズ
44,1000,2,セグラ,三安打,1,1,4,6,裏,マリナーズ
45,1100,3,ハニガー,右安打,1,1,4,6,裏,マリナーズ
46,1110,4,クルーズ,一フライ,2,1,4,6,裏,マリナーズ
47,2110,5,シーガー,右ライナー,3,1,4,6,裏,マリナーズ
48,0000,8,ドゥルーリー,左ライナー,1,1,4,7,表,ブルージェイズ
49,1000,9,ピラー,二フライ,2,1,4,7,表,ブルージェイズ
50,2000,1,グリチェク,右フライ,3,1,4,7,表,ブルージェイズ
51,0000,6,ヒーリー,空振り三振,1,1,4,7,裏,マリナーズ
52,1000,7,ズニーノ,捕邪飛,2,1,4,7,裏,マリナーズ
53,2000,8,メイビン,三ゴロ,3,1,4,7,裏,マリナーズ
54,0000,2,トラビス,中ライナー,1,1,4,8,表,ブルージェイズ
55,1000,3,スモーク,一ライナー,2,1,4,8,表,ブルージェイズ
56,2000,4,モラレス,左ライナー,3,1,4,8,表,ブルージェイズ
57,0000,9,エレディア,二ライナー,1,1,4,8,裏,マリナーズ
58,1000,1,ゴードン,二ゴロ,2,1,4,8,裏,マリナーズ
59,2000,2,セグラ,右ライナー,3,1,4,8,裏,マリナーズ
60,0000,5,ヘルナンデス,右三塁打,0,1,4,9,表,ブルージェイズ
61,0001,6,マーティン,左安打,0,1,5,9,表,ブルージェイズ
62,0100,7,ディアス,左安打,0,1,5,9,表,ブルージェイズ
63,0110,8,ドゥルーリー,中フライ,1,1,5,9,表,ブルージェイズ
64,1011,9,ピラー,中犠飛,2,1,6,9,表,ブルージェイズ
65,2001,1,グリチェク,遊安打,2,1,7,9,表,ブルージェイズ
66,2100,2,トラビス,中フライ,3,1,7,9,表,ブルージェイズ
67,0000,3,ハニガー,中安打,0,1,7,9,裏,マリナーズ
68,0100,4,クルーズ,空振り三振,1,1,7,9,裏,マリナーズ
69,1100,5,シーガー,空振り三振,2,1,7,9,裏,マリナーズ
70,2010,6,ヒーリー,左安打,2,2,7,9,裏,マリナーズ
71,2010,7,ズニーノ,空振り三振,3,2,7,9,裏,マリナーズ
