,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,テイラー,一邪飛,1,0,0,1,表,ドジャース
1,1000,2,シーガー,左安打,1,0,0,1,表,ドジャース
2,1100,3,ターナー,左フライ,2,0,0,1,表,ドジャース
3,2100,4,ベリンジャー,投ゴロ,3,0,0,1,表,ドジャース
4,0000,1,インシアルテ,投ゴロ,1,0,0,1,裏,ブレーブス
5,1000,2,フィリップス,一ゴロ,2,0,0,1,裏,ブレーブス
6,2000,3,フリーマン,中安打,2,0,0,1,裏,ブレーブス
7,2100,4,フラワーズ,中二塁打,2,1,0,1,裏,ブレーブス
8,2010,5,マーケーキス,二ゴロ,3,1,0,1,裏,ブレーブス
9,0000,5,フォーサイス,空振り三振,1,1,0,2,表,ドジャース
10,1000,6,バーンズ,四球,1,1,0,2,表,ドジャース
11,1100,7,ヘルナンデス,見逃し三振,2,1,0,2,表,ドジャース
12,2010,8,プイグ,敬遠,2,1,0,2,表,ドジャース
13,2110,9,ウッド,空振り三振,3,1,0,2,表,ドジャース
14,0000,6,カマルゴ,中フライ,1,1,0,2,裏,ブレーブス
15,1000,7,ロドリゲス,右二塁打,1,1,0,2,裏,ブレーブス
16,1010,8,アルビース,遊ゴロ,2,1,0,2,裏,ブレーブス
17,2001,9,ニューカム,三ゴロ,3,1,0,2,裏,ブレーブス
18,0000,1,テイラー,右安打,0,1,0,3,表,ドジャース
19,0100,2,シーガー,右安打,0,1,0,3,表,ドジャース
20,0110,3,ターナー,四球,0,1,0,3,表,ドジャース
21,0111,4,ベリンジャー,空振り三振,1,1,0,3,表,ドジャース
22,1111,5,フォーサイス,四球,1,1,1,3,表,ドジャース
23,1111,6,バーンズ,空振り三振,2,1,1,3,表,ドジャース
24,2111,7,ヘルナンデス,遊フライ,3,1,1,3,表,ドジャース
25,0000,1,インシアルテ,二ゴロ,1,1,1,3,裏,ブレーブス
26,1000,2,フィリップス,左安打,1,1,1,3,裏,ブレーブス
27,1100,3,フリーマン,遊併殺,3,1,1,3,裏,ブレーブス
28,0000,8,プイグ,四球,0,1,1,4,表,ドジャース
29,0100,9,ウッド,投犠打,1,1,1,4,表,ドジャース
30,1010,1,テイラー,中本塁打,1,1,3,4,表,ドジャース
31,1000,2,シーガー,中ライナー,2,1,3,4,表,ドジャース
32,2000,3,ターナー,右邪飛,3,1,3,4,表,ドジャース
33,0000,4,フラワーズ,中フライ,1,1,3,4,裏,ブレーブス
34,1000,5,マーケーキス,左安打,1,1,3,4,裏,ブレーブス
35,1100,6,カマルゴ,見逃し三振,2,1,3,4,裏,ブレーブス
36,2100,7,ロドリゲス,中フライ,3,1,3,4,裏,ブレーブス
37,0000,4,ベリンジャー,空振り三振,1,1,3,5,表,ドジャース
38,1000,5,フォーサイス,空振り三振,2,1,3,5,表,ドジャース
39,2000,6,バーンズ,四球,2,1,3,5,表,ドジャース
40,2010,7,ヘルナンデス,四球,2,1,3,5,表,ドジャース
41,2110,8,プイグ,三ゴロ,3,1,3,5,表,ドジャース
42,0000,8,アルビース,四球,0,1,3,5,裏,ブレーブス
43,0100,9,アダムズ,四球,0,1,3,5,裏,ブレーブス
44,0110,1,インシアルテ,左安打,0,1,3,5,裏,ブレーブス
45,0101,2,フィリップス,遊ゴロ併殺,3,1,3,5,裏,ブレーブス
46,0000,9,ウッド,空振り三振,1,1,3,6,表,ドジャース
47,1000,1,テイラー,遊安打,1,1,3,6,表,ドジャース
48,1010,2,シーガー,中安打,1,1,3,6,表,ドジャース
49,1101,3,ターナー,中犠飛,2,1,4,6,表,ドジャース
50,2100,4,ベリンジャー,遊ゴロ,3,1,4,6,表,ドジャース
51,0000,3,フリーマン,中フライ,1,1,4,6,裏,ブレーブス
52,1000,4,フラワーズ,遊ゴロ,2,1,4,6,裏,ブレーブス
53,2000,5,マーケーキス,右二塁打,2,1,4,6,裏,ブレーブス
54,2010,6,カマルゴ,二失策,2,1,4,6,裏,ブレーブス
