,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ドジャー,見逃し三振,1,0,0,1,表,ツインズ
1,1000,2,グロスマン,二ゴロ,2,0,0,1,表,ツインズ
2,2000,3,マウアー,空振り三振,3,0,0,1,表,ツインズ
3,0000,1,スミス,中フライ,1,0,0,1,裏,オリオールズ
4,1000,2,Aジョーンズ,遊ゴロ,2,0,0,1,裏,オリオールズ
5,2000,3,マチャド,遊ゴロ,3,0,0,1,裏,オリオールズ
6,0000,4,サノ,中フライ,1,0,0,2,表,ツインズ
7,1000,5,キャプラー,二ゴロ,2,0,0,2,表,ツインズ
8,2000,6,バルガス,左二塁打,2,0,0,2,表,ツインズ
9,2010,7,ポランコ,四球,2,0,0,2,表,ツインズ
10,2110,8,カストロ,一ゴロ,3,0,0,2,表,ツインズ
11,0000,4,トランボ,空振り三振,1,0,0,2,裏,オリオールズ
12,1000,5,デービス,空振り三振,2,0,0,2,裏,オリオールズ
13,2000,6,カスティーヨ,左安打,2,0,0,2,裏,オリオールズ
14,2100,7,マンシーニ,三フライ,3,0,0,2,裏,オリオールズ
15,0000,9,バクストン,四球,0,0,0,3,表,ツインズ
16,0100,1,ドジャー,捕邪飛,1,0,0,3,表,ツインズ
17,1000,2,グロスマン,二ゴロ,3,0,0,3,表,ツインズ
18,0000,8,スクープ,四球,0,0,0,3,裏,オリオールズ
19,0100,9,ハーディ,右フライ,1,0,0,3,裏,オリオールズ
20,1100,1,スミス,一ゴロ,2,0,0,3,裏,オリオールズ
21,2001,2,Aジョーンズ,左フライ,3,0,0,3,裏,オリオールズ
22,0000,3,マウアー,左ライナー,1,0,0,4,表,ツインズ
23,1000,4,サノ,空振り三振,2,0,0,4,表,ツインズ
24,2000,5,キャプラー,中二塁打,2,0,0,4,表,ツインズ
25,2010,6,バルガス,右フライ,3,0,0,4,表,ツインズ
26,0000,3,マチャド,一ゴロ,1,0,0,4,裏,オリオールズ
27,1000,4,トランボ,四球,1,0,0,4,裏,オリオールズ
28,1100,5,デービス,中フライ,2,0,0,4,裏,オリオールズ
29,2100,6,カスティーヨ,空振り三振,3,0,0,4,裏,オリオールズ
30,0000,7,ポランコ,四球,0,0,0,5,表,ツインズ
31,0100,8,カストロ,右安打,0,0,0,5,表,ツインズ
32,0101,9,バクストン,左安打,0,0,1,5,表,ツインズ
33,0110,1,ドジャー,空振り三振,1,0,1,5,表,ツインズ
34,1110,2,グロスマン,中ゴロ,2,0,1,5,表,ツインズ
35,2101,3,マウアー,空振り三振,3,0,1,5,表,ツインズ
36,0000,7,マンシーニ,中ライナー,1,0,1,5,裏,オリオールズ
37,1000,8,スクープ,左安打,1,0,1,5,裏,オリオールズ
38,1100,9,ハーディ,遊ゴロ,2,0,1,5,裏,オリオールズ
39,2100,1,スミス,中フライ,3,0,1,5,裏,オリオールズ
40,0000,4,サノ,空振り三振,1,0,1,6,表,ツインズ
41,1000,5,キャプラー,空振り三振,2,0,1,6,表,ツインズ
42,2000,6,バルガス,右二塁打,2,0,1,6,表,ツインズ
43,2010,7,ポランコ,左フライ,3,0,1,6,表,ツインズ
44,0000,2,Aジョーンズ,左ライナー,1,0,1,6,裏,オリオールズ
45,1000,3,マチャド,遊ゴロ,2,0,1,6,裏,オリオールズ
46,2000,4,トランボ,右フライ,3,0,1,6,裏,オリオールズ
47,0000,8,カストロ,左ライナー,1,0,1,7,表,ツインズ
48,1000,9,バクストン,左フライ,2,0,1,7,表,ツインズ
49,2000,1,ドジャー,左本塁打,2,0,2,7,表,ツインズ
50,2000,2,グロスマン,投ゴロ,3,0,2,7,表,ツインズ
51,0000,5,デービス,左フライ,1,0,2,7,裏,オリオールズ
52,1000,6,カスティーヨ,見逃し三振,2,0,2,7,裏,オリオールズ
53,2000,7,マンシーニ,右フライ,3,0,2,7,裏,オリオールズ
54,0000,3,マウアー,二ゴロ,1,0,2,8,表,ツインズ
55,1000,4,サノ,空振り三振,2,0,2,8,表,ツインズ
56,2000,5,キャプラー,振り逃げ,2,0,2,8,表,ツインズ
57,2100,6,バルガス,盗塁死,3,0,2,8,表,ツインズ
58,0000,8,スクープ,投ゴロ,1,0,2,8,裏,オリオールズ
59,1000,9,ハーディ,遊フライ,2,0,2,8,裏,オリオールズ
60,2000,1,スミス,空振り三振,3,0,2,8,裏,オリオールズ
61,0000,6,バルガス,遊ゴロ,1,0,2,9,表,ツインズ
62,1000,7,ポランコ,一フライ,2,0,2,9,表,ツインズ
63,2000,8,カストロ,左フライ,3,0,2,9,表,ツインズ
64,0000,2,Aジョーンズ,遊ゴロ,1,0,2,9,裏,オリオールズ
65,1000,3,マチャド,空振り三振,2,0,2,9,裏,オリオールズ
66,2000,4,トランボ,遊ゴロ,3,0,2,9,裏,オリオールズ
