,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ベニンテンディ,空振り三振,1,0,0,1,表,Rソックス
1,1000,2,ホルト,中安打,1,0,0,1,表,Rソックス
2,1100,3,モアランド,空振り三振,2,0,0,1,表,Rソックス
3,2100,4,マルティネス,盗塁死,3,0,0,1,表,Rソックス
4,0000,1,ヘルナンデス,遊ライナー,1,0,0,1,裏,フィリーズ
5,1000,2,ボア,空振り三振,2,0,0,1,裏,フィリーズ
6,2000,3,カブレラ,左安打,2,0,0,1,裏,フィリーズ
7,2100,4,ホスキンス,遊ゴロ,3,0,0,1,裏,フィリーズ
8,0000,4,マルティネス,四球,0,0,0,2,表,Rソックス
9,0100,5,ボガーツ,遊ゴロ併殺,2,0,0,2,表,Rソックス
10,2000,6,ブラッドリー,右安打,2,0,0,2,表,Rソックス
11,2001,7,デバース,遊フライ,3,0,0,2,表,Rソックス
12,0000,5,ウィリアムズ,左安打,0,0,0,2,裏,フィリーズ
13,0100,6,ラモス,空振り三振,1,0,0,2,裏,フィリーズ
14,1100,7,ヘレラ,中フライ,2,0,0,2,裏,フィリーズ
15,2100,8,フランコ,投ゴロ,3,0,0,2,裏,フィリーズ
16,0000,8,レオン,三ゴロ,1,0,0,3,表,Rソックス
17,1000,9,イオバルディ,四球,1,0,0,3,表,Rソックス
18,1100,1,ベニンテンディ,死球,1,0,0,3,表,Rソックス
19,1110,2,ホルト,一安打,1,0,0,3,表,Rソックス
20,1111,3,モアランド,中二塁打,1,0,3,3,表,Rソックス
21,1010,4,マルティネス,四球,1,0,3,3,表,Rソックス
22,1110,5,ボガーツ,四球,1,0,3,3,表,Rソックス
23,1111,6,ブラッドリー,右フライ,2,0,3,3,表,Rソックス
24,2111,7,デバース,空振り三振,3,0,3,3,表,Rソックス
25,0000,9,クイン,投ライナー,1,0,3,3,裏,フィリーズ
26,1000,1,ヘルナンデス,左ライナー,2,0,3,3,裏,フィリーズ
27,2000,2,ボア,左安打,2,0,3,3,裏,フィリーズ
28,2100,3,カブレラ,空振り三振,3,0,3,3,裏,フィリーズ
29,0000,8,レオン,左ライナー,1,0,3,4,表,Rソックス
30,1000,9,イオバルディ,見逃し三振,2,0,3,4,表,Rソックス
31,2000,1,ベニンテンディ,遊ゴロ,3,0,3,4,表,Rソックス
32,0000,4,ホスキンス,三失策,0,0,3,4,裏,フィリーズ
33,0100,5,ウィリアムズ,中安打,0,0,3,4,裏,フィリーズ
34,0101,6,ラモス,右二塁打,0,1,3,4,裏,フィリーズ
35,0011,7,ヘレラ,一ゴロ,1,2,3,4,裏,フィリーズ
36,1001,8,フランコ,一邪飛,2,2,3,4,裏,フィリーズ
37,2001,9,サンタナ,右安打,2,3,3,4,裏,フィリーズ
38,2100,1,ヘルナンデス,遊フライ,3,3,3,4,裏,フィリーズ
39,0000,2,ホルト,空振り三振,1,3,3,5,表,Rソックス
40,1000,3,モアランド,空振り三振,2,3,3,5,表,Rソックス
41,2000,4,マルティネス,投ゴロ,3,3,3,5,表,Rソックス
42,0000,2,ボア,一ゴロ,1,3,3,5,裏,フィリーズ
43,1000,3,カブレラ,空振り三振,2,3,3,5,裏,フィリーズ
44,2000,4,ホスキンス,左安打,2,3,3,5,裏,フィリーズ
45,2100,5,ウィリアムズ,空振り三振,3,3,3,5,裏,フィリーズ
