,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ドジャー,中安打,0,0,0,1,表,ツインズ
1,0100,2,マウアー,見逃し三振,1,0,0,1,表,ツインズ
2,1000,3,ポランコ,遊邪飛,3,0,0,1,表,ツインズ
3,0000,1,ガードナー,右安打,0,0,0,1,裏,ヤンキース
4,0100,2,ジャッジ,三ゴロ,1,0,0,1,裏,ヤンキース
5,1100,3,サンチェス,投ゴロ,2,0,0,1,裏,ヤンキース
6,2010,4,グレゴリアス,空振り三振,3,0,0,1,裏,ヤンキース
7,0000,4,Eロサリオ,二ライナー,1,0,0,2,表,ツインズ
8,1000,5,バクストン,空振り三振,2,0,0,2,表,ツインズ
9,2000,6,キャプラー,左フライ,3,0,0,2,表,ツインズ
10,0000,5,カストロ,空振り三振,1,0,0,2,裏,ヤンキース
11,1000,6,ホリデー,三ゴロ,2,0,0,2,裏,ヤンキース
12,2000,7,エルズベリー,左二塁打,2,0,0,2,裏,ヤンキース
13,2010,8,Tフレージャー,遊ゴロ,3,0,0,2,裏,ヤンキース
14,0000,7,エスコバル,中フライ,1,0,0,3,表,ツインズ
15,1000,8,バルガス,三安打,1,0,0,3,表,ツインズ
16,1100,9,カストロ,右安打,1,0,0,3,表,ツインズ
17,1101,1,ドジャー,四球,1,0,0,3,表,ツインズ
18,1111,2,マウアー,右安打,1,0,1,3,表,ツインズ
19,1111,3,ポランコ,右安打,1,0,3,3,表,ツインズ
20,1110,4,Eロサリオ,左フライ,2,0,3,3,表,ツインズ
21,2101,5,バクストン,見逃し三振,3,0,3,3,表,ツインズ
22,0000,9,バード,右二塁打,0,0,3,3,裏,ヤンキース
23,0010,1,ガードナー,見逃し三振,1,0,3,3,裏,ヤンキース
24,1010,2,ジャッジ,右本塁打,1,2,3,3,裏,ヤンキース
25,1000,3,サンチェス,中本塁打,1,3,3,3,裏,ヤンキース
26,1000,4,グレゴリアス,一ゴロ,2,3,3,3,裏,ヤンキース
27,2000,5,カストロ,右邪飛,3,3,3,3,裏,ヤンキース
28,0000,6,キャプラー,空振り三振,1,3,3,4,表,ツインズ
29,1000,7,エスコバル,左フライ,2,3,3,4,表,ツインズ
30,2000,8,バルガス,四球,2,3,3,4,表,ツインズ
31,2100,9,カストロ,二ゴロ,3,3,3,4,表,ツインズ
32,0000,6,ホリデー,一邪飛,1,3,3,4,裏,ヤンキース
33,1000,7,エルズベリー,左三塁打,1,3,3,4,裏,ヤンキース
34,1001,8,Tフレージャー,四球,1,3,3,4,裏,ヤンキース
35,1101,9,バード,右二塁打,1,4,3,4,裏,ヤンキース
36,1011,1,ガードナー,中安打,1,5,3,4,裏,ヤンキース
37,1101,2,ジャッジ,見逃し三振,2,5,3,4,裏,ヤンキース
38,2101,3,サンチェス,右安打,2,6,3,4,裏,ヤンキース
39,2110,4,グレゴリアス,右本塁打,2,9,3,4,裏,ヤンキース
40,2000,5,カストロ,遊ゴロ,3,9,3,4,裏,ヤンキース
41,0000,1,ドジャー,空振り三振,1,9,3,5,表,ツインズ
42,1000,2,マウアー,遊ゴロ,2,9,3,5,表,ツインズ
43,2000,3,ポランコ,一邪飛,3,9,3,5,表,ツインズ
44,0000,6,ホリデー,中安打,0,9,3,5,裏,ヤンキース
45,0100,7,エルズベリー,四球,0,9,3,5,裏,ヤンキース
46,0110,8,Tフレージャー,中フライ,1,9,3,5,裏,ヤンキース
47,1010,9,バード,一安打,1,10,3,5,裏,ヤンキース
48,1101,1,ガードナー,死球,1,10,3,5,裏,ヤンキース
49,1111,2,ジャッジ,右犠飛,2,11,3,5,裏,ヤンキース
50,2110,3,サンチェス,左安打,2,11,3,5,裏,ヤンキース
51,2111,4,グレゴリアス,空振り三振,3,11,3,5,裏,ヤンキース
52,0000,4,Eロサリオ,遊フライ,1,11,3,6,表,ツインズ
53,1000,5,バクストン,空振り三振,2,11,3,6,表,ツインズ
54,2000,6,キャプラー,中フライ,3,11,3,6,表,ツインズ
55,0000,5,カストロ,右フライ,1,11,3,6,裏,ヤンキース
56,1000,6,ホリデー,空振り三振,2,11,3,6,裏,ヤンキース
57,2000,7,エルズベリー,左安打,2,11,3,6,裏,ヤンキース
58,2100,8,Tフレージャー,空振り三振,3,11,3,6,裏,ヤンキース
59,0000,7,エスコバル,一ゴロ,1,11,3,7,表,ツインズ
60,1000,8,バルガス,二安打,1,11,3,7,表,ツインズ
61,1100,9,カストロ,一ゴロ,2,11,3,7,表,ツインズ
62,2100,1,ドジャー,一フライ,3,11,3,7,表,ツインズ
63,0000,9,バード,一ゴロ,1,11,3,7,裏,ヤンキース
64,1000,1,Cフレージャー,右三塁打,1,11,3,7,裏,ヤンキース
65,1001,2,ジャッジ,四球,1,11,3,7,裏,ヤンキース
66,1101,3,ロマイン,投ゴロ,2,11,3,7,裏,ヤンキース
67,2110,4,トレイエス,右フライ,3,11,3,7,裏,ヤンキース
68,0000,2,マウアー,空振り三振,1,11,3,8,表,ツインズ
69,1000,3,グッドラム,空振り三振,2,11,3,8,表,ツインズ
