,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,リンドア,投失策,0,0,0,1,表,インディアンス
1,0010,2,ブラントリー,見逃し三振,1,0,0,1,表,インディアンス
2,1000,3,Jラミレス,中フライ,2,0,1,1,表,インディアンス
3,2000,4,エンカーナシオン,左安打,2,0,1,1,表,インディアンス
4,2100,5,ドナルドソン,遊ゴロ,3,0,1,1,表,インディアンス
5,0000,1,メリフィールド,右フライ,1,0,1,1,裏,ロイヤルズ
6,1000,2,モンデシー,四球,1,0,1,1,裏,ロイヤルズ
7,1100,3,ペレス,見逃し三振,2,0,1,1,裏,ロイヤルズ
8,2010,4,オハーン,左フライ,3,0,1,1,裏,ロイヤルズ
9,0000,6,ディアス,四球,0,0,1,2,表,インディアンス
10,0100,7,カブレラ,一ゴロ,1,0,1,2,表,インディアンス
11,1100,8,キプニス,二ゴロ,2,0,1,2,表,インディアンス
12,2100,9,ハーセ,三ゴロ,3,0,1,2,表,インディアンス
13,0000,5,ヘレラ,遊ゴロ,1,0,1,2,裏,ロイヤルズ
14,1000,6,グッドウィン,二ゴロ,2,0,1,2,裏,ロイヤルズ
15,2000,7,エスコバル,左安打,2,0,1,2,裏,ロイヤルズ
16,2100,8,フィリップス,空振り三振,3,0,1,2,裏,ロイヤルズ
17,0000,1,リンドア,左本塁打,0,0,2,3,表,インディアンス
18,0000,2,ブラントリー,死球,0,0,2,3,表,インディアンス
19,0100,3,Jラミレス,左フライ,1,0,2,3,表,インディアンス
20,1010,4,エンカーナシオン,空振り三振,2,0,2,3,表,インディアンス
21,2010,5,ドナルドソン,中フライ,3,0,2,3,表,インディアンス
22,0000,9,ビロリア,空振り三振,1,0,2,3,裏,ロイヤルズ
23,1000,1,メリフィールド,空振り三振,2,0,2,3,裏,ロイヤルズ
24,2000,2,モンデシー,投ゴロ,3,0,2,3,裏,ロイヤルズ
25,0000,6,ディアス,中二塁打,0,0,2,4,表,インディアンス
26,0001,7,カブレラ,中フライ,1,0,2,4,表,インディアンス
27,1001,8,キプニス,空振り三振,2,0,2,4,表,インディアンス
28,2001,9,ハーセ,一フライ,3,0,2,4,表,インディアンス
29,0000,3,ペレス,空振り三振,1,0,2,4,裏,ロイヤルズ
30,1000,4,オハーン,中フライ,2,0,2,4,裏,ロイヤルズ
31,2000,5,ヘレラ,一ゴロ,3,0,2,4,裏,ロイヤルズ
32,0000,1,リンドア,四球,0,0,2,5,表,インディアンス
33,0100,2,ブラントリー,二ゴロ併殺,2,0,2,5,表,インディアンス
34,2000,3,Jラミレス,右フライ,3,0,2,5,表,インディアンス
35,0000,6,グッドウィン,中安打,0,0,2,5,裏,ロイヤルズ
36,0010,7,エスコバル,一ゴロ,1,0,2,5,裏,ロイヤルズ
37,1001,8,フィリップス,四球,1,0,2,5,裏,ロイヤルズ
38,1101,9,ビロリア,中安打,1,1,2,5,裏,ロイヤルズ
39,1110,1,メリフィールド,空振り三振,2,1,2,5,裏,ロイヤルズ
40,2110,2,モンデシー,遊ゴロ,3,1,2,5,裏,ロイヤルズ
41,0000,4,エンカーナシオン,遊ライナー,1,1,2,6,表,インディアンス
42,1000,5,ドナルドソン,中二塁打,1,1,2,6,表,インディアンス
43,1010,6,ディアス,四球,1,1,2,6,表,インディアンス
44,1110,7,カブレラ,中フライ,2,1,2,6,表,インディアンス
45,2011,8,キプニス,空振り三振,3,1,2,6,表,インディアンス
46,0000,3,ペレス,三ゴロ,1,1,2,6,裏,ロイヤルズ
47,1000,4,オハーン,左フライ,2,1,2,6,裏,ロイヤルズ
48,2000,5,ヘレラ,右ライナー,3,1,2,6,裏,ロイヤルズ
49,0000,9,ハーセ,空振り三振,1,1,2,7,表,インディアンス
50,1000,1,リンドア,中フライ,2,1,2,7,表,インディアンス
51,2000,2,ブラントリー,中安打,2,1,2,7,表,インディアンス
52,2100,3,Jラミレス,空振り三振,3,1,2,7,表,インディアンス
53,0000,6,グッドウィン,二ゴロ,1,1,2,7,裏,ロイヤルズ
54,1000,7,エスコバル,二フライ,2,1,2,7,裏,ロイヤルズ
55,2000,8,フィリップス,遊ゴロ,3,1,2,7,裏,ロイヤルズ
56,0000,4,エンカーナシオン,中安打,0,1,2,8,表,インディアンス
57,0100,5,ロサレス,空振り三振,1,1,2,8,表,インディアンス
58,1100,6,アロンソ,四球,1,1,2,8,表,インディアンス
59,1110,7,Gアレン,一ゴロ,2,1,2,8,表,インディアンス
60,2101,8,バーンズ,左フライ,3,1,2,8,表,インディアンス
61,0000,9,ビロリア,一ゴロ,1,1,2,8,裏,ロイヤルズ
62,1000,1,メリフィールド,中安打,1,1,2,8,裏,ロイヤルズ
63,1100,2,モンデシー,空振り三振,2,1,2,8,裏,ロイヤルズ
64,2001,3,ペレス,左フライ,3,1,2,8,裏,ロイヤルズ
65,0000,9,ハーセ,空振り三振,1,1,2,9,表,インディアンス
66,1000,1,リンドア,遊ゴロ,2,1,2,9,表,インディアンス
67,2000,2,デービス,中ライナー,3,1,2,9,表,インディアンス
68,0000,4,オハーン,中ライナー,1,1,2,9,裏,ロイヤルズ
69,1000,5,ヘレラ,二安打,1,1,2,9,裏,ロイヤルズ
70,1100,6,グッドウィン,空振り三振,2,1,2,9,裏,ロイヤルズ
71,2100,7,エスコバル,投ゴロ,3,1,2,9,裏,ロイヤルズ
