,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,エスコバル,空振り三振,1,0,0,1,表,エンゼルス
1,1000,2,トラウト,左安打,1,0,0,1,表,エンゼルス
2,1100,3,プホルス,中本塁打,1,0,2,1,表,エンゼルス
3,1000,4,カルフーン,投ゴロ,2,0,2,1,表,エンゼルス
4,2000,5,シモンズ,三ゴロ,3,0,2,1,表,エンゼルス
5,0000,1,カレラ,右本塁打,0,1,2,1,裏,ブルージェイズ
6,0000,2,マーティン,遊ゴロ,1,1,2,1,裏,ブルージェイズ
7,1000,3,スモーク,四球,1,1,2,1,裏,ブルージェイズ
8,1100,4,モラレス,空振り三振,2,1,2,1,裏,ブルージェイズ
9,2100,5,ピアース,右フライ,3,1,2,1,裏,ブルージェイズ
10,0000,6,バルブエナ,中安打,0,1,2,2,表,エンゼルス
11,0100,7,リビア,三ゴロ,1,1,2,2,表,エンゼルス
12,1100,8,マルドナド,空振り三振,2,1,2,2,表,エンゼルス
13,2000,6,モンテロ,一ゴロ,1,1,2,2,表,エンゼルス
14,1000,7,ゴーインズ,中安打,1,1,2,2,表,エンゼルス
15,1100,8,ピラー,右安打,1,1,2,2,表,エンゼルス
16,1101,9,レフスナイダー,右併殺,3,1,2,2,表,エンゼルス
17,0000,9,カワート,右三塁打,0,1,2,2,裏,ブルージェイズ
18,0001,1,エスコバル,左二塁打,0,1,3,2,裏,ブルージェイズ
19,0010,2,トラウト,敬遠,0,1,3,2,裏,ブルージェイズ
20,0110,3,プホルス,左安打,0,1,4,2,裏,ブルージェイズ
21,0110,4,カルフーン,二失策,0,1,4,2,裏,ブルージェイズ
22,0111,5,シモンズ,左二塁打,0,1,6,2,裏,ブルージェイズ
23,0011,6,バルブエナ,一ゴロ,1,1,6,2,裏,ブルージェイズ
24,1011,7,リビア,左安打,1,1,7,2,裏,ブルージェイズ
25,1011,8,マルドナド,中ライナー,2,1,7,2,裏,ブルージェイズ
26,2011,9,カワート,空振り三振,3,1,7,2,裏,ブルージェイズ
27,0000,1,カレラ,中安打,0,1,7,3,表,エンゼルス
28,0100,2,マーティン,左安打,0,1,7,3,表,エンゼルス
29,0101,3,スモーク,左安打,0,2,7,3,表,エンゼルス
30,0101,4,モラレス,左犠飛,1,3,7,3,表,エンゼルス
31,1100,5,ピアース,中二塁打,1,3,7,3,表,エンゼルス
32,1011,6,モンテロ,二ゴロ,2,4,7,3,表,エンゼルス
33,2001,7,ゴーインズ,二ゴロ,3,4,7,3,表,エンゼルス
34,0000,1,エスコバル,見逃し三振,1,4,7,3,裏,ブルージェイズ
35,1000,2,トラウト,左安打,1,4,7,3,裏,ブルージェイズ
36,1100,3,プホルス,空振り三振,2,4,7,3,裏,ブルージェイズ
37,2100,4,ロビンソン,左安打,2,4,7,3,裏,ブルージェイズ
38,2011,5,シモンズ,右フライ,3,4,7,3,裏,ブルージェイズ
39,0000,8,ピラー,右フライ,1,4,7,4,表,エンゼルス
40,1000,9,レフスナイダー,一ゴロ,2,4,7,4,表,エンゼルス
41,2000,1,カレラ,空振り三振,3,4,7,4,表,エンゼルス
42,0000,6,バルブエナ,四球,0,4,7,4,裏,ブルージェイズ
