,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,セミエン,見逃し三振,1,0,0,1,表,アスレチックス
1,1000,2,デービス,空振り三振,2,0,0,1,表,アスレチックス
2,2000,3,ローリー,遊ゴロ,3,0,0,1,表,アスレチックス
3,0000,1,ゴードン,中安打,0,0,0,1,裏,ロイヤルズ
4,0100,2,ムスターカス,左安打,0,0,0,1,裏,ロイヤルズ
5,0101,3,ケーン,中安打,0,1,0,1,裏,ロイヤルズ
6,0110,4,ホスマー,空振り三振,1,1,0,1,裏,ロイヤルズ
7,1110,5,ペレス,右安打,1,2,0,1,裏,ロイヤルズ
8,1101,6,モス,二ライナー,2,2,0,1,裏,ロイヤルズ
9,2101,7,オルランド,二フライ,3,2,0,1,裏,ロイヤルズ
10,0000,4,デービス,中フライ,1,2,0,2,表,アスレチックス
11,1000,5,ヒーリー,空振り三振,2,2,0,2,表,アスレチックス
12,2000,6,プルーフ,中安打,2,2,0,2,表,アスレチックス
13,2100,7,キャンハ,空振り三振,3,2,0,2,表,アスレチックス
14,0000,8,エスコバル,中フライ,1,2,0,2,裏,ロイヤルズ
15,1000,9,モンデシー,一失策,1,2,0,2,裏,ロイヤルズ
16,1100,1,ゴードン,見逃し三振,2,2,0,2,裏,ロイヤルズ
17,2010,2,ムスターカス,一ゴロ,3,2,0,2,裏,ロイヤルズ
18,0000,8,ボート,一ゴロ,1,2,0,3,表,アスレチックス
19,1000,9,ロサレス,遊ゴロ,2,2,0,3,表,アスレチックス
20,2000,1,セミエン,遊ゴロ,3,2,0,3,表,アスレチックス
21,0000,3,ケーン,遊安打,0,2,0,3,裏,ロイヤルズ
22,0100,4,ホスマー,四球,0,2,0,3,裏,ロイヤルズ
23,0110,5,ペレス,空振り三振,1,2,0,3,裏,ロイヤルズ
24,1101,6,モス,左犠飛,2,3,0,3,裏,ロイヤルズ
25,2100,7,オルランド,空振り三振,3,3,0,3,裏,ロイヤルズ
26,0000,2,デービス,右フライ,1,3,0,4,表,アスレチックス
27,1000,3,ローリー,中安打,1,3,0,4,表,アスレチックス
28,1100,4,デービス,遊ゴロ併殺,3,3,0,4,表,アスレチックス
29,0000,8,エスコバル,右安打,0,3,0,4,裏,ロイヤルズ
30,0100,9,モンデシー,捕犠打,1,3,0,4,裏,ロイヤルズ
31,1010,1,ゴードン,空振り三振,2,3,0,4,裏,ロイヤルズ
32,2010,2,ムスターカス,四球,2,3,0,4,裏,ロイヤルズ
33,2110,3,ケーン,右ライナー,3,3,0,4,裏,ロイヤルズ
34,0000,5,ヒーリー,空振り三振,1,3,0,5,表,アスレチックス
35,1000,6,プルーフ,空振り三振,2,3,0,5,表,アスレチックス
36,2000,7,キャンハ,一フライ,3,3,0,5,表,アスレチックス
37,0000,4,ホスマー,右失策,0,3,0,5,裏,ロイヤルズ
38,0100,5,ペレス,三ゴロ併殺,2,3,0,5,裏,ロイヤルズ
39,2000,6,モス,左フライ,3,3,0,5,裏,ロイヤルズ
40,0000,8,ボート,空振り三振,1,3,0,6,表,アスレチックス
41,1000,9,ロサレス,中二塁打,1,3,0,6,表,アスレチックス
42,1010,1,セミエン,中ライナー,2,3,0,6,表,アスレチックス
43,2010,2,デービス,四球,2,3,0,6,表,アスレチックス
44,2110,3,ローリー,中フライ,3,3,0,6,表,アスレチックス
45,0000,7,オルランド,空振り三振,1,3,0,6,裏,ロイヤルズ
46,1000,8,エスコバル,右フライ,2,3,0,6,裏,ロイヤルズ
47,2000,9,モンデシー,空振り三振,3,3,0,6,裏,ロイヤルズ
48,0000,4,デービス,空振り三振,1,3,0,7,表,アスレチックス
49,1000,5,ヒーリー,左安打,1,3,0,7,表,アスレチックス
50,1100,6,プルーフ,投ゴロ併殺,3,3,0,7,表,アスレチックス
51,0000,1,ゴードン,一ゴロ,1,3,0,7,裏,ロイヤルズ
52,1000,2,ムスターカス,遊ゴロ,2,3,0,7,裏,ロイヤルズ
53,2000,3,ケーン,四球,2,3,0,7,裏,ロイヤルズ
54,2100,4,ホスマー,左ライナー,3,3,0,7,裏,ロイヤルズ
55,0000,7,キャンハ,捕ゴロ,1,3,0,8,表,アスレチックス
56,1000,8,ボート,一ゴロ,2,3,0,8,表,アスレチックス
57,2000,9,ロサレス,遊失策,2,3,0,8,表,アスレチックス
58,2100,1,セミエン,遊ゴロ,3,3,0,8,表,アスレチックス
59,0000,5,ペレス,二フライ,1,3,0,8,裏,ロイヤルズ
60,1000,6,モス,空振り三振,2,3,0,8,裏,ロイヤルズ
61,2000,7,オルランド,左安打,2,3,0,8,裏,ロイヤルズ
62,2100,8,エスコバル,右安打,2,3,0,8,裏,ロイヤルズ
63,2110,9,モンデシー,二ライナー,3,3,0,8,裏,ロイヤルズ
64,0000,2,デービス,左本塁打,0,3,1,9,表,アスレチックス
65,0000,3,ローリー,左二塁打,0,3,1,9,表,アスレチックス
66,0010,4,デービス,投ゴロ,1,3,1,9,表,アスレチックス
67,1010,5,ヒーリー,三ゴロ,2,3,1,9,表,アスレチックス
68,2010,6,プルーフ,遊ゴロ,3,3,1,9,表,アスレチックス
