,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,インシアルテ,四球,0,0,0,1,表,ブレーブス
1,0100,2,フィリップス,一邪飛,1,0,0,1,表,ブレーブス
2,1100,3,マーケーキス,左安打,1,0,0,1,表,ブレーブス
3,1110,4,ケンプ,二ゴロ併殺,3,0,0,1,表,ブレーブス
4,0000,1,マーゴット,見逃し三振,1,0,0,1,裏,パドレス
5,1000,2,ピレラ,遊ゴロ,2,0,0,1,裏,パドレス
6,2000,3,マイヤーズ,右二塁打,2,0,0,1,裏,パドレス
7,2010,4,レンフロー,空振り三振,3,0,0,1,裏,パドレス
8,0000,5,アダムズ,中フライ,1,0,0,2,表,ブレーブス
9,1000,6,フラワーズ,右安打,1,0,0,2,表,ブレーブス
10,1100,7,スワンソン,二ゴロ,2,0,0,2,表,ブレーブス
11,2100,8,カマルゴ,三邪飛,3,0,0,2,表,ブレーブス
12,0000,5,スパンゲンバーグ,二安打,0,0,0,2,裏,パドレス
13,0100,6,アイバー,右フライ,1,0,0,2,裏,パドレス
14,1100,7,アスアヘ,右安打,1,0,0,2,裏,パドレス
15,1110,8,トーレンス,右邪飛,2,0,0,2,裏,パドレス
16,2101,9,チャシーン,一邪飛,3,0,0,2,裏,パドレス
17,0000,9,ニューカム,見逃し三振,1,0,0,3,表,ブレーブス
18,1000,1,インシアルテ,一ゴロ,2,0,0,3,表,ブレーブス
19,2000,2,フィリップス,右安打,2,0,0,3,表,ブレーブス
20,2100,3,マーケーキス,中二塁打,2,0,0,3,表,ブレーブス
21,2011,4,ケンプ,投ゴロ,3,0,0,3,表,ブレーブス
22,0000,1,マーゴット,投ゴロ,1,0,0,3,裏,パドレス
23,1000,2,ピレラ,空振り三振,2,0,0,3,裏,パドレス
24,2000,3,マイヤーズ,左安打,2,0,0,3,裏,パドレス
25,2100,4,レンフロー,三ゴロ,3,0,0,3,裏,パドレス
26,0000,5,アダムズ,中二塁打,0,0,0,4,表,ブレーブス
27,0010,6,フラワーズ,中安打,0,0,0,4,表,ブレーブス
28,0101,7,スワンソン,空振り三振,1,0,0,4,表,ブレーブス
29,1101,8,カマルゴ,左二塁打,1,0,2,4,表,ブレーブス
30,1000,9,ニューカム,空振り三振,3,0,2,4,表,ブレーブス
31,0000,5,スパンゲンバーグ,三ライナー,1,0,2,4,裏,パドレス
32,1000,6,アイバー,左フライ,2,0,2,4,裏,パドレス
33,2000,7,アスアヘ,空振り三振,3,0,2,4,裏,パドレス
34,0000,1,インシアルテ,一ゴロ,1,0,2,5,表,ブレーブス
35,1000,2,フィリップス,遊ゴロ,2,0,2,5,表,ブレーブス
36,2000,3,マーケーキス,三ライナー,3,0,2,5,表,ブレーブス
37,0000,8,トーレンス,遊ゴロ,1,0,2,5,裏,パドレス
38,1000,9,チャシーン,空振り三振,2,0,2,5,裏,パドレス
39,2000,1,マーゴット,空振り三振,3,0,2,5,裏,パドレス
40,0000,4,ケンプ,一邪飛,1,0,2,6,表,ブレーブス
41,1000,5,アダムズ,一ゴロ,2,0,2,6,表,ブレーブス
42,2000,6,フラワーズ,左ライナー,3,0,2,6,表,ブレーブス
43,0000,2,ピレラ,右二塁打,0,0,2,6,裏,パドレス
44,0010,3,マイヤーズ,遊ゴロ,1,0,2,6,裏,パドレス
45,1010,4,レンフロー,空振り三振,2,0,2,6,裏,パドレス
46,2010,5,スパンゲンバーグ,四球,2,0,2,6,裏,パドレス
47,2110,6,アイバー,見逃し三振,3,0,2,6,裏,パドレス
48,0000,7,スワンソン,遊ゴロ,1,0,2,7,表,ブレーブス
49,1000,8,カマルゴ,左フライ,2,0,2,7,表,ブレーブス
50,2000,9,ニューカム,空振り三振,3,0,2,7,表,ブレーブス
51,0000,7,アスアヘ,二安打,0,0,2,7,裏,パドレス
52,0100,8,サンチェス,見逃し三振,1,0,2,7,裏,パドレス
53,1100,9,コルデロ,見逃し三振,2,0,2,7,裏,パドレス
54,2100,1,マーゴット,遊ゴロ,3,0,2,7,裏,パドレス
55,0000,1,インシアルテ,二安打,0,0,2,8,表,ブレーブス
56,0010,2,フィリップス,中フライ,1,0,2,8,表,ブレーブス
57,1001,3,マーケーキス,中犠飛,2,0,3,8,表,ブレーブス
58,2000,4,ケンプ,空振り三振,3,0,3,8,表,ブレーブス
59,0000,2,ピレラ,右ライナー,1,0,3,8,裏,パドレス
60,1000,3,マイヤーズ,見逃し三振,2,0,3,8,裏,パドレス
61,2000,4,レンフロー,遊ゴロ,3,0,3,8,裏,パドレス
62,0000,5,アダムズ,中ライナー,1,0,3,9,表,ブレーブス
63,1000,6,フラワーズ,三ゴロ,2,0,3,9,表,ブレーブス
64,2000,7,スワンソン,空振り三振,3,0,3,9,表,ブレーブス
65,0000,5,スパンゲンバーグ,見逃し三振,1,0,3,9,裏,パドレス
66,1000,6,アイバー,空振り三振,2,0,3,9,裏,パドレス
67,2000,7,アスアヘ,四球,2,0,3,9,裏,パドレス
68,2100,8,サンチェス,右安打,2,0,3,9,裏,パドレス
69,2101,9,コルドバ,見逃し三振,3,0,3,9,裏,パドレス
