,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ハーパー,二ライナー,1,0,0,1,表,ナショナルズ
1,1000,2,ターナー,中本塁打,1,0,1,1,表,ナショナルズ
2,1000,3,レンドン,左ライナー,2,0,1,1,表,ナショナルズ
3,2000,4,アダムズ,四球,2,0,1,1,表,ナショナルズ
4,2100,5,ケンドリック,二ライナー,3,0,1,1,表,ナショナルズ
5,0000,1,ジャンコウスキー,左安打,0,0,1,1,裏,パドレス
6,0100,2,ホスマー,二ゴロ,1,0,1,1,裏,パドレス
7,1100,3,コルデロ,見逃し三振,2,0,1,1,裏,パドレス
8,2000,6,ウィータース,四球,0,0,1,1,裏,パドレス
9,0100,7,テイラー,空振り三振,1,0,1,1,裏,パドレス
10,1100,8,ストラスバーグ,三振,2,0,1,1,裏,パドレス
11,2100,9,ディフォ,二ゴロ,3,0,1,1,裏,パドレス
12,0000,4,ロペス,空振り三振,1,0,1,2,表,ナショナルズ
13,1000,5,ヘドリー,四球,1,0,1,2,表,ナショナルズ
14,1100,6,ピレラ,二ゴロ併殺,3,0,1,2,表,ナショナルズ
15,0000,1,ハーパー,右ライナー,1,0,1,2,裏,パドレス
16,1000,2,ターナー,空振り三振,2,0,1,2,裏,パドレス
17,2000,3,レンドン,左フライ,3,0,1,2,裏,パドレス
18,0000,7,ガルビス,三フライ,1,0,1,3,表,ナショナルズ
19,1000,8,マーゴット,三ゴロ,2,0,1,3,表,ナショナルズ
20,2000,9,ロス,投ゴロ,3,0,1,3,表,ナショナルズ
21,0000,4,アダムズ,左フライ,1,0,1,3,裏,パドレス
22,1000,5,ケンドリック,中安打,1,0,1,3,裏,パドレス
23,1100,6,ウィータース,右フライ,2,0,1,3,裏,パドレス
24,2100,7,テイラー,空振り三振,3,0,1,3,裏,パドレス
25,0000,1,ジャンコウスキー,右安打,0,0,1,4,表,ナショナルズ
26,0010,2,ホスマー,一ゴロ,1,0,1,4,表,ナショナルズ
27,1001,3,コルデロ,二ゴロ,2,1,1,4,表,ナショナルズ
28,2000,4,ロペス,空振り三振,3,1,1,4,表,ナショナルズ
29,0000,8,ストラスバーグ,二ゴロ,1,1,1,4,裏,パドレス
30,1000,9,ディフォ,投ゴロ,2,1,1,4,裏,パドレス
31,2000,1,ハーパー,二ゴロ,3,1,1,4,裏,パドレス
32,0000,5,ヘドリー,空振り三振,1,1,1,5,表,ナショナルズ
33,1000,6,ピレラ,中安打,1,1,1,5,表,ナショナルズ
34,1100,7,ガルビス,二ゴロ,2,1,1,5,表,ナショナルズ
35,2100,8,マーゴット,盗塁死,3,1,1,5,表,ナショナルズ
36,0000,2,ターナー,四球,0,1,1,5,裏,パドレス
37,0100,3,レンドン,左二塁打,0,1,2,5,裏,パドレス
38,0010,4,アダムズ,右本塁打,0,1,4,5,裏,パドレス
39,0000,5,ケンドリック,左二塁打,0,1,4,5,裏,パドレス
40,0010,6,ウィータース,右安打,0,1,5,5,裏,パドレス
41,0100,7,テイラー,見逃し三振,1,1,5,5,裏,パドレス
42,1100,8,ストラスバーグ,投ゴロ,2,1,5,5,裏,パドレス
43,2010,9,ディフォ,空振り三振,3,1,5,5,裏,パドレス
44,0000,8,マーゴット,右三塁打,0,1,5,6,表,ナショナルズ
45,0001,9,アスアヘ,中犠飛,1,2,5,6,表,ナショナルズ
46,1000,1,ジャンコウスキー,二ゴロ,2,2,5,6,表,ナショナルズ
47,2000,2,ホスマー,空振り三振,3,2,5,6,表,ナショナルズ
48,0000,1,ハーパー,四球,0,2,5,6,裏,パドレス
49,0100,2,ターナー,二ゴロ,1,2,5,6,裏,パドレス
50,1100,3,レンドン,左二塁打,1,2,5,6,裏,パドレス
51,1011,4,アダムズ,右本塁打,1,2,8,6,裏,パドレス
52,1000,5,ケンドリック,空振り三振,2,2,8,6,裏,パドレス
53,2000,6,ウィータース,四球,2,2,8,6,裏,パドレス
54,2100,7,テイラー,遊ゴロ,3,2,8,6,裏,パドレス
55,0000,3,コルデロ,中二塁打,0,2,8,7,表,ナショナルズ
56,0010,4,ロペス,左邪飛,1,2,8,7,表,ナショナルズ
57,1010,5,ヘドリー,一ゴロ,2,2,8,7,表,ナショナルズ
58,2001,6,ピレラ,中安打,2,3,8,7,表,ナショナルズ
59,2010,7,ガルビス,遊ゴロ,3,3,8,7,表,ナショナルズ
60,0000,8,シエラ,四球,0,3,8,7,裏,パドレス
61,0100,9,ディフォ,三ゴロ併殺,2,3,8,7,裏,パドレス
62,2000,1,ハーパー,右ライナー,3,3,8,7,裏,パドレス
63,0000,8,マーゴット,死球,0,3,8,8,表,ナショナルズ
64,0100,9,シーザー,四球,0,3,8,8,表,ナショナルズ
65,0110,1,ジャンコウスキー,見逃し三振,1,3,8,8,表,ナショナルズ
66,1110,2,ホスマー,空振り三振,2,3,8,8,表,ナショナルズ
67,2110,3,コルデロ,遊ゴロ,3,3,8,8,表,ナショナルズ
68,0000,2,ターナー,死球,0,3,8,8,裏,パドレス
69,0100,3,レンドン,四球,0,3,8,8,裏,パドレス
70,0110,4,アダムズ,右フライ,1,3,8,8,裏,パドレス
71,1110,5,ケンドリック,空振り三振,2,3,8,8,裏,パドレス
72,2110,6,ウィータース,一ゴロ,3,3,8,8,裏,パドレス
73,0000,4,ロペス,四球,0,3,8,9,表,ナショナルズ
74,0010,5,ヘドリー,見逃し三振,1,3,8,9,表,ナショナルズ
75,1010,6,ピレラ,中安打,1,3,8,9,表,ナショナルズ
76,1011,7,ガルビス,一ゴロ,2,4,8,9,表,ナショナルズ
77,2001,8,マーゴット,中安打,2,5,8,9,表,ナショナルズ
78,2010,9,ビヤヌエバ,空振り三振,3,5,8,9,表,ナショナルズ
