,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ピラー,左ライナー,1,0,0,1,表,ブルージェイズ
1,1000,2,ドナルドソン,左安打,1,0,0,1,表,ブルージェイズ
2,1100,3,バティスタ,左安打,1,0,0,1,表,ブルージェイズ
3,1110,4,モラレス,遊ゴロ併殺,3,0,0,1,表,ブルージェイズ
4,0000,1,デービス,左二塁打,0,0,0,1,裏,アスレチックス
5,0010,2,ピンダー,空振り三振,1,0,0,1,裏,アスレチックス
6,1010,3,ローリー,右安打,1,0,0,1,裏,アスレチックス
7,1101,4,デービス,右犠飛,2,1,0,1,裏,アスレチックス
8,2010,5,アロンソ,空振り三振,3,1,0,1,裏,アスレチックス
9,0000,5,スモーク,遊ライナー,1,1,0,2,表,ブルージェイズ
10,1000,6,トロウィツキー,三ゴロ,2,1,0,2,表,ブルージェイズ
11,2000,7,カレラ,二ゴロ,3,1,0,2,表,ブルージェイズ
12,0000,6,ヒーリー,空振り三振,1,1,0,2,裏,アスレチックス
13,1000,7,ボート,中フライ,2,1,0,2,裏,アスレチックス
14,2000,8,キャンハ,左フライ,3,1,0,2,裏,アスレチックス
15,0000,8,ゴーインズ,左安打,0,1,0,3,表,ブルージェイズ
16,0100,9,マイル,三ゴロ,1,1,0,3,表,ブルージェイズ
17,1010,1,ピラー,中ライナー,2,1,0,3,表,ブルージェイズ
18,2010,2,ドナルドソン,遊安打,2,1,0,3,表,ブルージェイズ
19,2000,9,ロサレス,一邪飛,1,1,0,3,表,ブルージェイズ
20,1000,1,デービス,二ゴロ,2,1,0,3,表,ブルージェイズ
21,2000,2,ピンダー,見逃し三振,3,1,0,3,表,ブルージェイズ
22,0000,3,バティスタ,三失策,0,1,0,3,裏,アスレチックス
23,0100,4,モラレス,二安打,0,1,0,3,裏,アスレチックス
24,0110,5,スモーク,二ゴロ,1,1,0,3,裏,アスレチックス
25,1101,6,トロウィツキー,右安打,1,1,1,3,裏,アスレチックス
26,1110,7,カレラ,死球,1,1,1,3,裏,アスレチックス
27,1111,8,ゴーインズ,二ゴロ併殺,3,1,1,3,裏,アスレチックス
28,0000,3,ローリー,空振り三振,1,1,1,4,表,ブルージェイズ
29,1000,4,デービス,右邪飛,2,1,1,4,表,ブルージェイズ
30,2000,5,アロンソ,空振り三振,3,1,1,4,表,ブルージェイズ
31,0000,9,マイル,空振り三振,1,1,1,4,裏,アスレチックス
32,1000,1,ピラー,右安打,1,1,1,4,裏,アスレチックス
33,1000,2,ドナルドソン,空振り三振,3,1,1,4,裏,アスレチックス
34,0000,6,ヒーリー,中フライ,1,1,1,5,表,ブルージェイズ
35,1000,7,ボート,四球,1,1,1,5,表,ブルージェイズ
36,1100,8,キャンハ,左二塁打,1,1,1,5,表,ブルージェイズ
37,1001,9,ロサレス,遊安打,2,2,1,5,表,ブルージェイズ
38,2100,1,デービス,遊ゴロ,3,2,1,5,表,ブルージェイズ
39,0000,3,バティスタ,右フライ,1,2,1,5,裏,アスレチックス
40,1000,4,モラレス,二ゴロ,2,2,1,5,裏,アスレチックス
41,2000,5,スモーク,四球,2,2,1,5,裏,アスレチックス
42,2100,6,トロウィツキー,左フライ,3,2,1,5,裏,アスレチックス
43,0000,2,ピンダー,空振り三振,1,2,1,6,表,ブルージェイズ
44,1000,3,ローリー,右安打,1,2,1,6,表,ブルージェイズ
45,1100,4,デービス,中二塁打,1,3,1,6,表,ブルージェイズ
46,1010,5,アロンソ,空振り三振,2,3,1,6,表,ブルージェイズ
47,2010,6,ヒーリー,左二塁打,2,4,1,6,表,ブルージェイズ
48,2010,7,フェグリー,空振り三振,3,4,1,6,表,ブルージェイズ
49,0000,7,バーニー,四球,0,4,1,6,裏,アスレチックス
50,0100,8,ゴーインズ,空振り三振,1,4,1,6,裏,アスレチックス
51,1100,9,マイル,見逃し三振,2,4,1,6,裏,アスレチックス
52,2100,1,ピラー,三ゴロ,3,4,1,6,裏,アスレチックス
53,0000,8,キャンハ,中ライナー,1,4,1,7,表,ブルージェイズ
54,1000,9,ロサレス,左ライナー,2,4,1,7,表,ブルージェイズ
55,2000,1,デービス,空振り三振,3,4,1,7,表,ブルージェイズ
56,0000,2,ドナルドソン,四球,0,4,1,7,裏,アスレチックス
57,0100,3,バティスタ,中ライナー,1,4,1,7,裏,アスレチックス
58,1100,4,モラレス,空振り三振,2,4,1,7,裏,アスレチックス
59,2100,5,スモーク,空振り三振,3,4,1,7,裏,アスレチックス
60,0000,2,ピンダー,一ゴロ,1,4,1,8,表,ブルージェイズ
61,1000,3,ローリー,四球,1,4,1,8,表,ブルージェイズ
62,1100,4,デービス,遊ゴロ併殺,3,4,1,8,表,ブルージェイズ
63,0000,6,トロウィツキー,左安打,0,4,1,8,裏,アスレチックス
64,0100,7,コグラン,一ゴロ,1,4,1,8,裏,アスレチックス
65,1010,8,ゴーインズ,空振り三振,2,4,1,8,裏,アスレチックス
66,2010,9,マイル,見逃し三振,3,4,1,8,裏,アスレチックス
