,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ドジャー,左安打,0,0,0,1,表,ツインズ
1,0010,2,マウアー,遊ゴロ,1,0,0,1,表,ツインズ
2,1001,3,ポランコ,四球,1,0,0,1,表,ツインズ
3,1101,4,Eロサリオ,左犠飛,2,0,1,1,表,ツインズ
4,2010,5,バクストン,見逃し三振,3,0,1,1,表,ツインズ
5,0000,1,メリフィールド,右安打,0,0,1,1,裏,ロイヤルズ
6,0010,2,ケーン,二ゴロ,1,0,1,1,裏,ロイヤルズ
7,1001,3,カブレラ,右犠飛,2,1,1,1,裏,ロイヤルズ
8,2000,4,ホスマー,二ゴロ,3,1,1,1,裏,ロイヤルズ
9,0000,6,キャプラー,一ゴロ,1,1,1,2,表,ツインズ
10,1000,7,エスコバル,右安打,1,1,1,2,表,ツインズ
11,1100,8,カストロ,見逃し三振,2,1,1,2,表,ツインズ
12,2100,9,グロスマン,四球,2,1,1,2,表,ツインズ
13,2110,1,ドジャー,右安打,2,1,2,2,表,ツインズ
14,2011,2,マウアー,投ゴロ,3,1,2,2,表,ツインズ
15,0000,5,ペレス,中フライ,1,1,2,2,裏,ロイヤルズ
16,1000,6,オルランド,一ゴロ,2,1,2,2,裏,ロイヤルズ
17,2000,7,エスコバル,左フライ,3,1,2,2,裏,ロイヤルズ
18,0000,3,ポランコ,左フライ,1,1,2,3,表,ツインズ
19,1000,4,Eロサリオ,右本塁打,1,1,3,3,表,ツインズ
20,1000,5,バクストン,一ゴロ,2,1,3,3,表,ツインズ
21,2000,6,キャプラー,四球,2,1,3,3,表,ツインズ
22,2100,7,エスコバル,右ライナー,3,1,3,3,表,ツインズ
23,0000,8,ゴードン,空振り三振,1,1,3,3,裏,ロイヤルズ
24,1000,9,トーリス,左ライナー,2,1,3,3,裏,ロイヤルズ
25,2000,1,メリフィールド,四球,2,1,3,3,裏,ロイヤルズ
26,2100,2,ケーン,右フライ,3,1,3,3,裏,ロイヤルズ
27,0000,8,カストロ,中フライ,1,1,3,4,表,ツインズ
28,1000,9,グロスマン,右二塁打,1,1,3,4,表,ツインズ
29,1010,1,ドジャー,遊ゴロ,2,1,3,4,表,ツインズ
30,2010,2,マウアー,四球,2,1,3,4,表,ツインズ
31,2110,3,ポランコ,四球,2,1,3,4,表,ツインズ
32,2111,4,Eロサリオ,中安打,2,1,5,4,表,ツインズ
33,2011,5,バクストン,見逃し三振,3,1,5,4,表,ツインズ
34,0000,3,カブレラ,右フライ,1,1,5,4,裏,ロイヤルズ
35,1000,4,ホスマー,右本塁打,1,2,5,4,裏,ロイヤルズ
36,1000,5,ペレス,空振り三振,2,2,5,4,裏,ロイヤルズ
37,2000,6,オルランド,三ゴロ,3,2,5,4,裏,ロイヤルズ
38,0000,6,キャプラー,遊ゴロ,1,2,5,5,表,ツインズ
39,1000,7,エスコバル,右本塁打,1,2,6,5,表,ツインズ
40,1000,8,カストロ,遊フライ,2,2,6,5,表,ツインズ
41,2000,9,グロスマン,中フライ,3,2,6,5,表,ツインズ
42,0000,7,エスコバル,左二塁打,0,2,6,5,裏,ロイヤルズ
43,0010,8,ゴードン,右二塁打,0,2,6,5,裏,ロイヤルズ
44,0011,9,トーリス,遊フライ,1,2,6,5,裏,ロイヤルズ
45,1011,1,メリフィールド,左二塁打,1,4,6,5,裏,ロイヤルズ
46,1010,2,ケーン,見逃し三振,2,4,6,5,裏,ロイヤルズ
47,2010,3,カブレラ,中フライ,3,4,6,5,裏,ロイヤルズ
48,0000,1,ドジャー,左フライ,1,4,6,6,表,ツインズ
49,1000,2,マウアー,見逃し三振,2,4,6,6,表,ツインズ
50,2000,3,ポランコ,左フライ,3,4,6,6,表,ツインズ
51,0000,4,ホスマー,空振り三振,1,4,6,6,裏,ロイヤルズ
52,1000,5,ペレス,中フライ,2,4,6,6,裏,ロイヤルズ
53,2000,6,オルランド,三ライナー,3,4,6,6,裏,ロイヤルズ
54,0000,4,Eロサリオ,遊ゴロ,1,4,6,7,表,ツインズ
55,1000,5,バクストン,見逃し三振,2,4,6,7,表,ツインズ
56,2000,6,キャプラー,空振り三振,3,4,6,7,表,ツインズ
57,0000,7,エスコバル,右安打,0,4,6,7,裏,ロイヤルズ
58,0100,8,ゴードン,左安打,0,4,6,7,裏,ロイヤルズ
59,0110,9,トーリス,中安打,0,5,6,7,裏,ロイヤルズ
60,0110,1,メリフィールド,遊ゴロ併殺,2,5,6,7,裏,ロイヤルズ
61,2001,2,ケーン,中フライ,3,5,6,7,裏,ロイヤルズ
62,0000,7,エスコバル,左二塁打,0,5,6,8,表,ツインズ
63,0010,8,カストロ,投犠打,1,5,6,8,表,ツインズ
64,1001,9,グロスマン,右三塁打,1,5,7,8,表,ツインズ
65,1001,1,ドジャー,三ゴロ,2,5,7,8,表,ツインズ
66,2001,2,マウアー,左二塁打,2,5,8,8,表,ツインズ
67,2010,3,ポランコ,四球,2,5,8,8,表,ツインズ
68,2110,4,Eロサリオ,一ゴロ,3,5,8,8,表,ツインズ
69,0000,3,カブレラ,見逃し三振,1,5,8,8,裏,ロイヤルズ
70,1000,4,ホスマー,中安打,1,5,8,8,裏,ロイヤルズ
71,1100,5,ペレス,三ゴロ併殺,3,5,8,8,裏,ロイヤルズ
72,0000,5,バクストン,遊ライナー,1,5,8,9,表,ツインズ
73,1000,6,キャプラー,遊ライナー,2,5,8,9,表,ツインズ
74,2000,7,エスコバル,左フライ,3,5,8,9,表,ツインズ
75,0000,6,オルランド,空振り三振,1,5,8,9,裏,ロイヤルズ
76,1000,7,エスコバル,一フライ,2,5,8,9,裏,ロイヤルズ
77,2000,8,ゴードン,空振り三振,3,5,8,9,裏,ロイヤルズ
