,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,メイビン,四球,0,0,0,1,表,エンゼルス
1,0000,2,カルフーン,遊ゴロ,2,0,0,1,表,エンゼルス
2,2000,3,プホルス,右ライナー,3,0,0,1,表,エンゼルス
3,0000,1,秋,中安打,0,0,0,1,裏,レンジャーズ
4,0100,2,アンドルス,見逃し三振,1,0,0,1,裏,レンジャーズ
5,1100,3,マザラ,右二塁打,1,1,0,1,裏,レンジャーズ
6,1010,4,ベルトレ,遊ゴロ,2,1,0,1,裏,レンジャーズ
7,2001,5,オドル,二ゴロ,3,1,0,1,裏,レンジャーズ
8,0000,4,エスコバル,中本塁打,0,1,1,2,表,エンゼルス
9,0000,5,バルブエナ,投ゴロ,1,1,1,2,表,エンゼルス
10,1000,6,シモンズ,中安打,1,1,1,2,表,エンゼルス
11,1100,7,リビア,中フライ,2,1,1,2,表,エンゼルス
12,2100,8,マルドナド,遊ゴロ,3,1,1,2,表,エンゼルス
13,0000,6,ゴメス,空振り三振,1,1,1,2,裏,レンジャーズ
14,1000,7,ルクロイ,中安打,1,1,1,2,裏,レンジャーズ
15,1100,8,ナポリ,中二塁打,1,1,1,2,裏,レンジャーズ
16,1011,9,ロビンソン,空振り三振,2,1,1,2,裏,レンジャーズ
17,2011,1,秋,二ライナー,3,1,1,2,裏,レンジャーズ
18,0000,9,フランクリン,二ゴロ,1,1,1,3,表,エンゼルス
19,1000,1,メイビン,空振り三振,2,1,1,3,表,エンゼルス
20,2000,2,カルフーン,空振り三振,3,1,1,3,表,エンゼルス
21,0000,2,アンドルス,右安打,0,1,1,3,裏,レンジャーズ
22,0100,3,マザラ,三ライナー,1,1,1,3,裏,レンジャーズ
23,1100,4,ベルトレ,左本塁打,1,3,1,3,裏,レンジャーズ
24,1000,5,オドル,右フライ,2,3,1,3,裏,レンジャーズ
25,2000,6,ゴメス,四球,2,3,1,3,裏,レンジャーズ
26,2100,7,ルクロイ,中フライ,3,3,1,3,裏,レンジャーズ
27,0000,3,プホルス,遊ゴロ,1,3,1,4,表,エンゼルス
28,1000,4,エスコバル,死球,1,3,1,4,表,エンゼルス
29,1100,5,バルブエナ,中フライ,2,3,1,4,表,エンゼルス
30,2100,6,シモンズ,中安打,2,3,1,4,表,エンゼルス
31,2110,7,リビア,投ゴロ,3,3,1,4,表,エンゼルス
32,0000,8,ナポリ,見逃し三振,1,3,1,4,裏,レンジャーズ
33,1000,9,ロビンソン,四球,1,3,1,4,裏,レンジャーズ
34,1100,1,秋,右安打,1,3,1,4,裏,レンジャーズ
35,1110,2,アンドルス,中フライ,2,3,1,4,裏,レンジャーズ
36,2110,3,マザラ,空振り三振,3,3,1,4,裏,レンジャーズ
37,0000,8,マルドナド,遊ゴロ,1,3,1,5,表,エンゼルス
38,1000,9,フランクリン,死球,1,3,1,5,表,エンゼルス
39,1010,1,メイビン,四球,1,3,1,5,表,エンゼルス
40,1110,2,カルフーン,一邪飛,2,3,1,5,表,エンゼルス
41,2110,3,プホルス,一邪飛,3,3,1,5,表,エンゼルス
42,0000,4,ベルトレ,三ゴロ,1,3,1,5,裏,レンジャーズ
43,1000,5,オドル,右ライナー,2,3,1,5,裏,レンジャーズ
44,2000,6,ゴメス,空振り三振,3,3,1,5,裏,レンジャーズ
45,0000,4,エスコバル,右フライ,1,3,1,6,表,エンゼルス
46,1000,5,バルブエナ,空振り三振,2,3,1,6,表,エンゼルス
47,2000,6,シモンズ,左二塁打,2,3,1,6,表,エンゼルス
48,2010,7,リビア,四球,2,3,1,6,表,エンゼルス
49,2110,8,マルドナド,遊ゴロ,3,3,1,6,表,エンゼルス
50,0000,7,ルクロイ,四球,0,3,1,6,裏,レンジャーズ
51,0100,8,ナポリ,空振り三振,1,3,1,6,裏,レンジャーズ
52,1100,9,ロビンソン,中本塁打,1,5,1,6,裏,レンジャーズ
53,1000,1,秋,空振り三振,2,5,1,6,裏,レンジャーズ
54,2000,2,アンドルス,左二塁打,2,5,1,6,裏,レンジャーズ
55,2010,3,マザラ,二ゴロ,3,5,1,6,裏,レンジャーズ
56,0000,9,フランクリン,右安打,0,5,1,7,表,エンゼルス
57,0100,1,メイビン,空振り三振,1,5,1,7,表,エンゼルス
58,1100,2,カルフーン,空振り三振,2,5,1,7,表,エンゼルス
59,2100,3,プホルス,右フライ,3,5,1,7,表,エンゼルス
60,0000,4,ベルトレ,遊ゴロ,1,5,1,7,裏,レンジャーズ
61,1000,5,オドル,中二塁打,1,5,1,7,裏,レンジャーズ
62,1010,6,ゴメス,四球,1,5,1,7,裏,レンジャーズ
63,1001,7,ルクロイ,二ゴロ,3,5,1,7,裏,レンジャーズ
64,0000,4,エスコバル,二ゴロ,1,5,1,8,表,エンゼルス
65,1000,5,バルブエナ,見逃し三振,2,5,1,8,表,エンゼルス
66,2000,6,シモンズ,二ゴロ,3,5,1,8,表,エンゼルス
67,0000,8,ナポリ,左フライ,1,5,1,8,裏,レンジャーズ
68,1000,9,ロビンソン,四球,1,5,1,8,裏,レンジャーズ
69,1000,1,秋,中フライ,3,5,1,8,裏,レンジャーズ
70,0000,7,エスピノザ,空振り三振,1,5,1,9,表,エンゼルス
71,1000,8,マルドナド,右安打,1,5,1,9,表,エンゼルス
72,1100,9,クロン,右二塁打,1,5,1,9,表,エンゼルス
73,1011,1,メイビン,遊ゴロ,2,5,2,9,表,エンゼルス
74,2001,2,カルフーン,遊ゴロ,3,5,2,9,表,エンゼルス
