,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ドジャー,見逃し三振,1,0,0,1,表,ツインズ
1,1000,2,キャプラー,中安打,1,0,0,1,表,ツインズ
2,1010,3,サノ,空振り三振,2,0,0,1,表,ツインズ
3,2010,4,マウアー,遊ゴロ,3,0,0,1,表,ツインズ
4,0000,1,メリフィールド,右フライ,1,0,0,1,裏,ロイヤルズ
5,1000,2,ムスターカス,二フライ,2,0,0,1,裏,ロイヤルズ
6,2000,3,ケーン,右邪飛,3,0,0,1,裏,ロイヤルズ
7,0000,5,バルガス,左フライ,1,0,0,2,表,ツインズ
8,1000,6,カストロ,見逃し三振,2,0,0,2,表,ツインズ
9,2000,7,ポランコ,右安打,2,0,0,2,表,ツインズ
10,2010,8,Eロサリオ,空振り三振,3,0,0,2,表,ツインズ
11,0000,4,ホスマー,中安打,0,0,0,2,裏,ロイヤルズ
12,0100,5,ペレス,中二塁打,0,1,0,2,裏,ロイヤルズ
13,0010,6,ゴードン,中安打,0,1,0,2,裏,ロイヤルズ
14,0101,7,ボニファシオ,空振り三振,1,1,0,2,裏,ロイヤルズ
15,1101,8,モス,中安打,1,2,0,2,裏,ロイヤルズ
16,1110,9,エスコバル,中フライ,2,2,0,2,裏,ロイヤルズ
17,2110,1,メリフィールド,中フライ,3,2,0,2,裏,ロイヤルズ
18,0000,9,バクストン,四球,0,2,0,3,表,ツインズ
19,0100,1,ドジャー,左フライ,1,2,0,3,表,ツインズ
20,1010,2,キャプラー,四球,1,2,0,3,表,ツインズ
21,1110,3,サノ,左本塁打,1,2,3,3,表,ツインズ
22,1000,4,マウアー,四球,1,2,3,3,表,ツインズ
23,1100,5,バルガス,左安打,1,2,3,3,表,ツインズ
24,1110,6,カストロ,見逃し三振,2,2,3,3,表,ツインズ
25,2110,7,ポランコ,中フライ,3,2,3,3,表,ツインズ
26,0000,2,ムスターカス,遊ゴロ,1,2,3,3,裏,ロイヤルズ
27,1000,3,ケーン,右ライナー,2,2,3,3,裏,ロイヤルズ
28,2000,4,ホスマー,空振り三振,3,2,3,3,裏,ロイヤルズ
29,0000,8,Eロサリオ,中安打,0,2,3,4,表,ツインズ
30,0100,9,バクストン,一安打,0,2,3,4,表,ツインズ
31,0110,1,ドジャー,二野選,0,2,3,4,表,ツインズ
32,0111,2,キャプラー,二ゴロ,1,2,4,4,表,ツインズ
33,1101,3,サノ,左安打,1,2,5,4,表,ツインズ
34,1110,4,マウアー,二ゴロ併殺,3,2,5,4,表,ツインズ
35,0000,5,ペレス,右安打,0,2,5,4,裏,ロイヤルズ
36,0100,6,ゴードン,見逃し三振,1,2,5,4,裏,ロイヤルズ
37,1100,7,ボニファシオ,中安打,1,2,5,4,裏,ロイヤルズ
38,1110,8,モス,右フライ,2,2,5,4,裏,ロイヤルズ
39,2110,9,エスコバル,遊ゴロ,3,2,5,4,裏,ロイヤルズ
40,0000,5,バルガス,三邪飛,1,2,5,5,表,ツインズ
41,1000,6,カストロ,中安打,1,2,5,5,表,ツインズ
42,1100,7,ポランコ,投ゴロ,2,2,5,5,表,ツインズ
43,2100,8,Eロサリオ,空振り三振,3,2,5,5,表,ツインズ
44,0000,1,メリフィールド,右フライ,1,2,5,5,裏,ロイヤルズ
