,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ピレラ,中本塁打,0,0,1,1,表,パドレス
1,0000,2,ソラーテ,空振り三振,1,0,1,1,表,パドレス
2,1000,3,マイヤーズ,空振り三振,2,0,1,1,表,パドレス
3,2000,4,レンフロー,左フライ,3,0,1,1,表,パドレス
4,0000,1,リゾ,三安打,0,0,1,1,裏,カブス
5,0100,2,ハップ,二ゴロ併殺,2,0,1,1,裏,カブス
6,2000,3,ブライアント,三ゴロ,3,0,1,1,裏,カブス
7,0000,5,ヘッジス,遊フライ,1,0,1,2,表,パドレス
8,1000,6,アイバー,左安打,1,0,1,2,表,パドレス
9,1100,7,ダーノー,中ライナー,2,0,1,2,表,パドレス
10,2100,8,シーザー,四球,2,0,1,2,表,パドレス
11,2110,9,リチャード,空振り三振,3,0,1,2,表,パドレス
12,0000,4,コントレラス,投ゴロ,1,0,1,2,裏,カブス
13,1000,5,シュワバー,四球,1,0,1,2,裏,カブス
14,1100,6,バエス,遊ゴロ併殺,3,0,1,2,裏,カブス
15,0000,1,ピレラ,空振り三振,1,0,1,3,表,パドレス
16,1000,2,ソラーテ,左本塁打,1,0,2,3,表,パドレス
17,1000,3,マイヤーズ,遊失策,1,0,2,3,表,パドレス
18,1100,4,レンフロー,二安打,1,0,2,3,表,パドレス
19,1110,5,ヘッジス,左フライ,2,0,2,3,表,パドレス
20,2110,6,アイバー,遊ゴロ,3,0,2,3,表,パドレス
21,0000,7,アルモラ,四球,0,0,2,3,裏,カブス
22,0100,8,レスター,投犠打,1,0,2,3,裏,カブス
23,1010,9,ジェイ,左安打,1,0,2,3,裏,カブス
24,1101,1,リゾ,左犠飛,2,1,2,3,裏,カブス
25,2100,2,ハップ,右フライ,3,1,2,3,裏,カブス
26,0000,7,ダーノー,空振り三振,1,1,2,4,表,パドレス
27,1000,8,シーザー,左フライ,2,1,2,4,表,パドレス
28,2000,9,リチャード,三ゴロ,3,1,2,4,表,パドレス
29,0000,3,ブライアント,遊ゴロ,1,1,2,4,裏,カブス
30,1000,4,コントレラス,遊ゴロ,2,1,2,4,裏,カブス
31,2000,5,シュワバー,空振り三振,3,1,2,4,裏,カブス
32,0000,1,ピレラ,右ライナー,1,1,2,5,表,パドレス
33,1000,2,ソラーテ,左二塁打,1,1,2,5,表,パドレス
34,1010,3,マイヤーズ,見逃し三振,2,1,2,5,表,パドレス
35,2010,4,レンフロー,遊ライナー,3,1,2,5,表,パドレス
36,0000,6,バエス,左二塁打,0,1,2,5,裏,カブス
37,0010,7,アルモラ,四球,0,1,2,5,裏,カブス
38,0110,8,レスター,三振,1,1,2,5,裏,カブス
39,1110,9,ジェイ,三ゴロ併殺,3,1,2,5,裏,カブス
40,0000,5,ヘッジス,空振り三振,1,1,2,6,表,パドレス
41,1000,6,アイバー,三ゴロ,2,1,2,6,表,パドレス
42,2000,7,ダーノー,三フライ,3,1,2,6,表,パドレス
43,0000,1,リゾ,右三塁打,0,1,2,6,裏,カブス
44,0001,2,ハップ,空振り三振,1,1,2,6,裏,カブス
45,1001,3,ブライアント,中ライナー,2,1,2,6,裏,カブス
46,2000,8,シーザー,死球,0,1,2,6,裏,カブス
47,0000,9,リチャード,四球,1,1,2,6,裏,カブス
48,1100,1,ピレラ,中安打,1,1,2,6,裏,カブス
49,1110,2,ソラーテ,空振り三振,2,1,2,6,裏,カブス
50,2110,3,マイヤーズ,四球,2,1,2,6,裏,カブス
51,2111,4,レンフロー,中フライ,3,1,2,6,裏,カブス
52,0000,4,コントレラス,右本塁打,0,2,2,7,表,パドレス
53,0000,5,ラステラ,遊ゴロ,1,2,2,7,表,パドレス
54,1000,6,バエス,右安打,1,2,2,7,表,パドレス
55,1100,7,アルモラ,左二塁打,1,2,2,7,表,パドレス
56,1010,8,ラッセル,三ゴロ,2,3,2,7,表,パドレス
57,2010,9,ジェイ,四球,2,3,2,7,表,パドレス
58,2110,1,リゾ,中フライ,3,3,2,7,表,パドレス
59,0000,5,トーレンス,左安打,0,3,2,7,裏,カブス
60,0100,6,アイバー,投犠打,1,3,2,7,裏,カブス
61,1010,7,ダーノー,中フライ,2,3,2,7,裏,カブス
62,2010,8,コルデロ,二ゴロ,3,3,2,7,裏,カブス
63,0000,2,ハップ,空振り三振,1,3,2,8,表,パドレス
64,1000,3,ブライアント,見逃し三振,2,3,2,8,表,パドレス
65,2000,4,コントレラス,二ゴロ,3,3,2,8,表,パドレス
66,0000,9,スパンゲンバーグ,投ゴロ,1,3,2,8,裏,カブス
67,1000,1,ピレラ,死球,1,3,2,8,裏,カブス
68,1010,2,ソラーテ,四球,1,3,2,8,裏,カブス
69,1011,3,マイヤーズ,空振り三振,2,3,2,8,裏,カブス
70,2011,4,レンフロー,投ゴロ,3,3,2,8,裏,カブス
