,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ジョイス,右安打,0,0,0,1,表,アスレチックス
1,0100,2,セミエン,右フライ,1,0,0,1,表,アスレチックス
2,1100,3,ローリー,二ゴロ,2,0,0,1,表,アスレチックス
3,2100,4,デービス,中本塁打,2,0,2,1,表,アスレチックス
4,2000,5,オルソン,遊ゴロ,3,0,2,1,表,アスレチックス
5,0000,1,ゴードン,空振り三振,1,0,2,1,裏,マリナーズ
6,1000,2,セグラ,中安打,1,0,2,1,裏,マリナーズ
7,1100,3,カノ,右安打,1,0,2,1,裏,マリナーズ
8,1101,4,ハニガー,左安打,1,1,2,1,裏,マリナーズ
9,1110,5,シーガー,右二塁打,1,2,2,1,裏,マリナーズ
10,1011,6,ボグルバック,空振り三振,2,2,2,1,裏,マリナーズ
11,2011,7,マージャマ,遊ゴロ,3,2,2,1,裏,マリナーズ
12,0000,6,チャプマン,中フライ,1,2,2,2,表,アスレチックス
13,1000,7,ルクロイ,投ゴロ,2,2,2,2,表,アスレチックス
14,2000,8,ピスコティ,左安打,2,2,2,2,表,アスレチックス
15,2100,9,スモリンスキー,空振り三振,3,2,2,2,表,アスレチックス
16,0000,8,イチロー,二ゴロ,1,2,2,2,裏,マリナーズ
17,1000,9,ロマイン,一ゴロ,2,2,2,2,裏,マリナーズ
18,2000,1,ゴードン,中二塁打,2,2,2,2,裏,マリナーズ
19,2010,2,セグラ,空振り三振,3,2,2,2,裏,マリナーズ
20,0000,1,ジョイス,四球,0,2,2,3,表,アスレチックス
21,0100,2,セミエン,右フライ,1,2,2,3,表,アスレチックス
22,1100,3,ローリー,中失策,1,2,2,3,表,アスレチックス
23,1011,4,デービス,空振り三振,2,2,2,3,表,アスレチックス
24,2011,5,オルソン,左フライ,3,2,2,3,表,アスレチックス
25,0000,3,カノ,四球,0,2,2,3,裏,マリナーズ
26,0100,4,ハニガー,三フライ,1,2,2,3,裏,マリナーズ
27,1100,5,シーガー,中フライ,2,2,2,3,裏,マリナーズ
28,2100,6,ボグルバック,遊ゴロ,3,2,2,3,裏,マリナーズ
29,0000,6,チャプマン,中安打,0,2,2,4,表,アスレチックス
30,0100,7,ルクロイ,二邪飛,1,2,2,4,表,アスレチックス
31,1100,8,ピスコティ,中安打,1,2,2,4,表,アスレチックス
32,1101,9,スモリンスキー,三ゴロ併殺,3,2,2,4,表,アスレチックス
33,0000,7,マージャマ,投ゴロ,1,2,2,4,裏,マリナーズ
34,1000,8,イチロー,遊ゴロ,2,2,2,4,裏,マリナーズ
35,2000,9,ロマイン,一ゴロ,3,2,2,4,裏,マリナーズ
36,0000,1,ジョイス,一ゴロ,1,2,2,5,表,アスレチックス
37,1000,2,セミエン,四球,1,2,2,5,表,アスレチックス
38,1100,3,ローリー,見逃し三振,2,2,2,5,表,アスレチックス
39,2100,4,デービス,中フライ,3,2,2,5,表,アスレチックス
40,0000,1,ゴードン,空振り三振,1,2,2,5,裏,マリナーズ
41,1000,2,セグラ,三ゴロ,2,2,2,5,裏,マリナーズ
42,2000,3,カノ,四球,2,2,2,5,裏,マリナーズ
43,2100,4,ハニガー,三ゴロ,3,2,2,5,裏,マリナーズ
44,0000,5,オルソン,空振り三振,1,2,2,6,表,アスレチックス
45,1000,6,チャプマン,中本塁打,1,2,3,6,表,アスレチックス
46,1000,7,ルクロイ,三安打,1,2,3,6,表,アスレチックス
47,1100,8,ピスコティ,左ライナー,2,2,3,6,表,アスレチックス
48,2010,9,スモリンスキー,遊ゴロ,3,2,3,6,表,アスレチックス
49,0000,5,シーガー,一安打,0,2,3,6,裏,マリナーズ
50,0100,6,ボグルバック,見逃し三振,1,2,3,6,裏,マリナーズ
51,1100,7,マージャマ,一邪飛,2,2,3,6,裏,マリナーズ
52,2100,8,イチロー,見逃し三振,3,2,3,6,裏,マリナーズ
53,0000,1,ジョイス,四球,0,2,3,7,表,アスレチックス
54,0000,2,セミエン,見逃し三振,2,2,3,7,表,アスレチックス
55,2000,3,ローリー,遊フライ,3,2,3,7,表,アスレチックス
56,0000,9,ロマイン,二ゴロ,1,2,3,7,裏,マリナーズ
57,1000,1,ゴードン,三ゴロ,2,2,3,7,裏,マリナーズ
58,2000,2,セグラ,遊安打,2,2,3,7,裏,マリナーズ
59,2100,3,カノ,四球,2,2,3,7,裏,マリナーズ
60,2110,4,ハニガー,左本塁打,2,5,3,7,裏,マリナーズ
61,2000,5,シーガー,左安打,2,5,3,7,裏,マリナーズ
62,2100,6,ボグルバック,右本塁打,2,7,3,7,裏,マリナーズ
63,2000,7,マージャマ,三ゴロ,3,7,3,7,裏,マリナーズ
64,0000,4,デービス,中本塁打,0,7,4,8,表,アスレチックス
65,0000,5,オルソン,空振り三振,1,7,4,8,表,アスレチックス
66,1000,6,チャプマン,右ライナー,2,7,4,8,表,アスレチックス
67,2000,7,ルクロイ,右フライ,3,7,4,8,表,アスレチックス
68,0000,8,エレディア,中安打,0,7,4,8,裏,マリナーズ
69,0000,9,ロマイン,空振り三振,2,7,4,8,裏,マリナーズ
70,2000,1,ゴードン,三ゴロ,3,7,4,8,裏,マリナーズ
71,0000,8,ピスコティ,二ゴロ,1,7,4,9,表,アスレチックス
72,1000,9,マクスウェル,空振り三振,2,7,4,9,表,アスレチックス
73,2000,1,ジョイス,四球,2,7,4,9,表,アスレチックス
74,2100,2,セミエン,二ゴロ,3,7,4,9,表,アスレチックス
