,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ハリソン,遊ゴロ,1,0,0,1,表,パイレーツ
1,1000,2,マルテ,中フライ,2,0,0,1,表,パイレーツ
2,2000,3,マカチェン,遊ゴロ,3,0,0,1,表,パイレーツ
3,0000,1,シュワバー,左フライ,1,0,0,1,裏,カブス
4,1000,2,ブライアント,中フライ,2,0,0,1,裏,カブス
5,2000,3,リゾ,中二塁打,2,0,0,1,裏,カブス
6,2001,4,ゾブリスト,一ゴロ,3,0,0,1,裏,カブス
7,0000,4,ポランコ,四球,0,0,0,2,表,パイレーツ
8,0010,5,フリース,右二塁打,0,0,1,2,表,パイレーツ
9,0010,6,ジェイソ,二ゴロ,1,0,1,2,表,パイレーツ
10,1001,7,セルベリ,右フライ,2,0,1,2,表,パイレーツ
11,2001,8,マーサー,敬遠,2,0,1,2,表,パイレーツ
12,2101,9,コール,二ゴロ,3,0,1,2,表,パイレーツ
13,0000,5,ラッセル,中フライ,1,0,1,2,裏,カブス
14,1000,6,ヘイワード,捕邪飛,2,0,1,2,裏,カブス
15,2000,7,モンテロ,空振り三振,3,0,1,2,裏,カブス
16,0000,1,ハリソン,右安打,0,0,1,3,表,パイレーツ
17,0000,2,マルテ,中二塁打,1,0,1,3,表,パイレーツ
18,1010,3,マカチェン,遊ゴロ,2,0,1,3,表,パイレーツ
19,2010,4,ポランコ,一ゴロ,3,0,1,3,表,パイレーツ
20,0000,8,ヘンドリックス,投ゴロ,1,0,1,3,裏,カブス
21,1000,9,バエス,二ゴロ,2,0,1,3,裏,カブス
22,2000,1,シュワバー,空振り三振,3,0,1,3,裏,カブス
23,0000,5,フリース,遊失策,0,0,1,4,表,パイレーツ
24,0100,6,ジェイソ,一ゴロ併殺,2,0,1,4,表,パイレーツ
25,2000,7,セルベリ,三ゴロ,3,0,1,4,表,パイレーツ
26,0000,2,ブライアント,左二塁打,0,0,1,4,裏,カブス
27,0010,3,リゾ,右フライ,1,0,1,4,裏,カブス
28,1010,4,ゾブリスト,中安打,1,1,1,4,裏,カブス
29,1100,5,ラッセル,三ゴロ,2,1,1,4,裏,カブス
30,2010,6,ヘイワード,四球,2,1,1,4,裏,カブス
31,2110,7,モンテロ,空振り三振,3,1,1,4,裏,カブス
32,0000,8,マーサー,見逃し三振,1,1,1,5,表,パイレーツ
33,1000,9,コール,見逃し三振,2,1,1,5,表,パイレーツ
34,2000,1,ハリソン,中安打,2,1,1,5,表,パイレーツ
35,2010,2,マルテ,空振り三振,3,1,1,5,表,パイレーツ
36,0000,8,ヘンドリックス,空振り三振,1,1,1,5,裏,カブス
37,1000,9,バエス,左二塁打,1,1,1,5,裏,カブス
38,1010,1,シュワバー,右安打,1,2,1,5,裏,カブス
39,1100,2,ブライアント,遊ゴロ,2,2,1,5,裏,カブス
40,2100,3,リゾ,空振り三振,3,2,1,5,裏,カブス
41,0000,3,マカチェン,中安打,0,2,1,6,表,パイレーツ
42,0100,4,ポランコ,右安打,0,2,1,6,表,パイレーツ
43,0101,5,フリース,右安打,0,2,2,6,表,パイレーツ
44,0101,6,ジェイソ,中フライ,1,2,2,6,表,パイレーツ
45,1101,7,セルベリ,右二塁打,1,2,4,6,表,パイレーツ
46,1000,8,マーサー,中フライ,3,2,4,6,表,パイレーツ
47,0000,4,ゾブリスト,三ゴロ,1,2,4,6,裏,カブス
48,1000,5,ラッセル,三安打,1,2,4,6,裏,カブス
49,1100,6,ヘイワード,遊フライ,2,2,4,6,裏,カブス
50,2100,7,モンテロ,二ゴロ,3,2,4,6,裏,カブス
51,0000,9,ゴスリン,右ライナー,1,2,4,7,表,パイレーツ
52,1000,1,ハリソン,空振り三振,2,2,4,7,表,パイレーツ
53,2000,2,マルテ,遊ゴロ,3,2,4,7,表,パイレーツ
54,0000,8,シーザー,右フライ,1,2,4,7,裏,カブス
55,1000,9,バエス,二フライ,2,2,4,7,裏,カブス
56,2000,1,シュワバー,二ゴロ,3,2,4,7,裏,カブス
57,0000,3,マカチェン,二ゴロ,1,2,4,8,表,パイレーツ
58,1000,4,ポランコ,見逃し三振,2,2,4,8,表,パイレーツ
59,2000,5,フリース,左二塁打,2,2,4,8,表,パイレーツ
60,2010,6,ジェイソ,中フライ,3,2,4,8,表,パイレーツ
61,0000,2,ブライアント,四球,0,2,4,8,裏,カブス
62,0100,3,リゾ,死球,0,2,4,8,裏,カブス
63,0110,4,ゾブリスト,空振り三振,1,2,4,8,裏,カブス
64,1110,5,ラッセル,中ライナー,2,2,4,8,裏,カブス
65,2110,6,ヘイワード,一安打,2,2,4,8,裏,カブス
66,2111,7,コントレラス,三ゴロ,3,2,4,8,裏,カブス
67,0000,7,セルベリ,中安打,0,2,4,9,表,パイレーツ
68,0100,8,マーサー,見逃し三振,1,2,4,9,表,パイレーツ
69,1100,9,ベル,三ゴロ併殺,3,2,4,9,表,パイレーツ
70,0000,8,アルモラ,二フライ,1,2,4,9,裏,カブス
71,1000,9,バエス,空振り三振,2,2,4,9,裏,カブス
72,2000,1,シュワバー,四球,2,2,4,9,裏,カブス
73,2100,2,ブライアント,三失策,2,2,4,9,裏,カブス
74,2110,3,リゾ,死球,2,2,4,9,裏,カブス
75,2111,4,ゾブリスト,遊ゴロ,3,2,4,9,裏,カブス
