,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ヘルナンデス,空振り三振,1,0,0,1,表,ブルージェイズ
1,1000,2,ドナルドソン,四球,1,0,0,1,表,ブルージェイズ
2,1100,3,ソラーテ,投ゴロ併殺,3,0,0,1,表,ブルージェイズ
3,0000,1,スパン,四球,0,0,0,1,裏,レイズ
4,0100,2,クロン,遊ゴロ併殺,2,0,0,1,裏,レイズ
5,2000,3,ダフィー,四球,2,0,0,1,裏,レイズ
6,2100,4,ミラー,四球,2,0,0,1,裏,レイズ
7,2110,5,ラモス,二失策,2,1,0,1,裏,レイズ
8,2110,6,ウェンデル,空振り三振,3,1,0,1,裏,レイズ
9,0000,4,ピラー,中ライナー,1,1,0,2,表,ブルージェイズ
10,1000,5,マーティン,二ゴロ,2,1,0,2,表,ブルージェイズ
11,2000,6,モラレス,空振り三振,3,1,0,2,表,ブルージェイズ
12,0000,7,エチャバリア,二ゴロ,1,1,0,2,裏,レイズ
13,1000,8,スミス,四球,1,1,0,2,裏,レイズ
14,1010,9,フィールド,空振り三振,2,1,0,2,裏,レイズ
15,2010,1,スパン,三邪飛,3,1,0,2,裏,レイズ
16,0000,7,グリエル,空振り三振,1,1,0,3,表,ブルージェイズ
17,1000,8,パンペイ,一ゴロ,2,1,0,3,表,ブルージェイズ
18,2000,9,ディアス,遊ゴロ,3,1,0,3,表,ブルージェイズ
19,0000,2,クロン,左安打,0,1,0,3,裏,レイズ
20,0100,3,ダフィー,見逃し三振,1,1,0,3,裏,レイズ
21,1100,4,ミラー,右安打,1,1,0,3,裏,レイズ
22,1101,5,ラモス,中安打,1,2,0,3,裏,レイズ
23,1110,6,ウェンデル,遊フライ,2,2,0,3,裏,レイズ
24,2110,7,エチャバリア,中ライナー,3,2,0,3,裏,レイズ
25,0000,1,ヘルナンデス,左本塁打,0,2,1,4,表,ブルージェイズ
26,0000,2,ドナルドソン,遊ゴロ,1,2,1,4,表,ブルージェイズ
27,1000,3,ソラーテ,三邪飛,2,2,1,4,表,ブルージェイズ
28,2000,4,ピラー,右フライ,3,2,1,4,表,ブルージェイズ
29,0000,8,スミス,遊安打,0,2,1,4,裏,レイズ
30,0100,9,フィールド,三ゴロ,1,2,1,4,裏,レイズ
31,1010,1,スパン,右安打,1,3,1,4,裏,レイズ
32,1010,2,クロン,二失策,1,3,1,4,裏,レイズ
33,1101,3,ダフィー,右犠飛,2,4,1,4,裏,レイズ
34,2100,4,ミラー,見逃し三振,3,4,1,4,裏,レイズ
35,0000,5,マーティン,二ゴロ,1,4,1,5,表,ブルージェイズ
36,1000,6,モラレス,左フライ,2,4,1,5,表,ブルージェイズ
37,2000,7,グリエル,左フライ,3,4,1,5,表,ブルージェイズ
38,0000,5,ラモス,遊ゴロ,1,4,1,5,裏,レイズ
39,1000,6,ウェンデル,中フライ,2,4,1,5,裏,レイズ
40,2000,7,エチャバリア,四球,2,4,1,5,裏,レイズ
41,2100,8,スミス,四球,2,4,1,5,裏,レイズ
42,2110,9,フィールド,中ライナー,3,4,1,5,裏,レイズ
43,0000,8,パンペイ,遊安打,0,4,1,6,表,ブルージェイズ
44,0100,9,ディアス,右安打,0,4,1,6,表,ブルージェイズ
45,0101,1,ヘルナンデス,見逃し三振,1,4,1,6,表,ブルージェイズ
46,1101,2,ドナルドソン,二ゴロ併殺,3,4,1,6,表,ブルージェイズ
47,0000,1,スパン,中フライ,1,4,1,6,裏,レイズ
48,1000,2,クロン,二フライ,2,4,1,6,裏,レイズ
49,2000,3,ダフィー,三ゴロ,3,4,1,6,裏,レイズ
50,0000,3,ソラーテ,三邪飛,1,4,1,7,表,ブルージェイズ
51,1000,4,ピラー,中安打,1,4,1,7,表,ブルージェイズ
52,1100,5,マーティン,空振り三振,2,4,1,7,表,ブルージェイズ
53,2100,6,モラレス,投ゴロ,3,4,1,7,表,ブルージェイズ
54,0000,4,ミラー,四球,0,4,1,7,裏,レイズ
55,0100,5,ラモス,中ライナー,1,4,1,7,裏,レイズ
56,1100,6,ウェンデル,左ライナー,2,4,1,7,裏,レイズ
57,2100,7,エチャバリア,中ライナー,3,4,1,7,裏,レイズ
58,0000,7,グリエル,左本塁打,0,4,2,8,表,ブルージェイズ
59,0000,8,パンペイ,見逃し三振,1,4,2,8,表,ブルージェイズ
60,1000,9,ディアス,中二塁打,1,4,2,8,表,ブルージェイズ
61,1010,1,ヘルナンデス,左安打,1,4,3,8,表,ブルージェイズ
62,1100,2,ドナルドソン,二ゴロ,2,4,3,8,表,ブルージェイズ
63,2010,3,ソラーテ,空振り三振,3,4,3,8,表,ブルージェイズ
64,0000,8,スミス,右二塁打,0,4,3,8,裏,レイズ
65,0010,9,フィールド,捕犠打失策,0,4,3,8,裏,レイズ
66,0101,1,スパン,二フライ,1,4,3,8,裏,レイズ
67,1101,2,クロン,左犠飛,2,5,3,8,裏,レイズ
68,2010,3,ダフィー,空振り三振,3,5,3,8,裏,レイズ
69,0000,4,ピラー,中ライナー,1,5,3,9,表,ブルージェイズ
70,1000,5,マーティン,三ゴロ,2,5,3,9,表,ブルージェイズ
71,2000,6,モラレス,空振り三振,3,5,3,9,表,ブルージェイズ
