,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,セミエン,中フライ,1,0,0,1,表,アスレチックス
1,1000,2,ピスコティ,遊フライ,2,0,0,1,表,アスレチックス
2,2000,3,ローリー,中二塁打,2,0,0,1,表,アスレチックス
3,2010,4,デービス,右フライ,3,0,0,1,表,アスレチックス
4,0000,1,デシールズ,遊ゴロ,1,0,0,1,裏,レンジャーズ
5,1000,2,秋,空振り三振,2,0,0,1,裏,レンジャーズ
6,2000,3,マザラ,二ゴロ,3,0,0,1,裏,レンジャーズ
7,0000,5,チャプマン,死球,0,0,0,2,表,アスレチックス
8,0100,6,オルソン,中フライ,1,0,0,2,表,アスレチックス
9,1100,7,キャンハ,左フライ,2,0,0,2,表,アスレチックス
10,2100,8,ピンダー,右安打,2,0,0,2,表,アスレチックス
11,2101,9,ルクロイ,中フライ,3,0,0,2,表,アスレチックス
12,0000,4,ベルトレ,右フライ,1,0,0,2,裏,レンジャーズ
13,1000,5,ガロ,四球,1,0,0,2,裏,レンジャーズ
14,1100,6,プロファー,右フライ,2,0,0,2,裏,レンジャーズ
15,2001,7,チリーノス,空振り三振,3,0,0,2,裏,レンジャーズ
16,0000,1,セミエン,左安打,0,0,0,3,表,アスレチックス
17,0100,2,ピスコティ,四球,0,0,0,3,表,アスレチックス
18,0110,3,ローリー,左ライナー,1,0,0,3,表,アスレチックス
19,1110,4,デービス,左二塁打,1,0,2,3,表,アスレチックス
20,1010,5,チャプマン,空振り三振,2,0,2,3,表,アスレチックス
21,2010,6,オルソン,三邪飛,3,0,2,3,表,アスレチックス
22,0000,8,グズマン,一フライ,1,0,2,3,裏,レンジャーズ
23,1000,9,カイナー-ファレファ,左二塁打,1,0,2,3,裏,レンジャーズ
24,1010,1,デシールズ,中安打,1,0,2,3,裏,レンジャーズ
25,1011,2,秋,見逃し三振,2,0,2,3,裏,レンジャーズ
26,2001,3,マザラ,一ゴロ,3,1,2,3,裏,レンジャーズ
27,0000,7,キャンハ,左二塁打,0,1,2,4,表,アスレチックス
28,0010,8,ピンダー,中安打,0,1,3,4,表,アスレチックス
29,0100,9,ルクロイ,遊ゴロ併殺,2,1,3,4,表,アスレチックス
30,2000,1,セミエン,三ゴロ,3,1,3,4,表,アスレチックス
31,0000,4,ベルトレ,空振り三振,1,1,3,4,裏,レンジャーズ
32,1000,5,ガロ,二ゴロ,2,1,3,4,裏,レンジャーズ
33,2000,6,プロファー,四球,2,1,3,4,裏,レンジャーズ
34,2100,7,チリーノス,左本塁打,2,3,3,4,裏,レンジャーズ
35,2000,8,グズマン,空振り三振,3,3,3,4,裏,レンジャーズ
36,0000,2,ピスコティ,右フライ,1,3,3,5,表,アスレチックス
37,1000,3,ローリー,三ゴロ,2,3,3,5,表,アスレチックス
38,2000,4,デービス,四球,2,3,3,5,表,アスレチックス
39,2100,5,チャプマン,空振り三振,3,3,3,5,表,アスレチックス
40,0000,9,カイナー-ファレファ,空振り三振,1,3,3,5,裏,レンジャーズ
41,1000,1,デシールズ,中安打,1,3,3,5,裏,レンジャーズ
42,1000,2,秋,遊ゴロ,3,3,3,5,裏,レンジャーズ
43,0000,6,オルソン,右安打,0,3,3,6,表,アスレチックス
44,0100,7,キャンハ,空振り三振,1,3,3,6,表,アスレチックス
45,1000,8,ジョイス,遊ゴロ,3,3,3,6,表,アスレチックス
46,0000,3,マザラ,見逃し三振,1,3,3,6,裏,レンジャーズ
47,1000,4,ベルトレ,右フライ,2,3,3,6,裏,レンジャーズ
48,2000,5,ガロ,左フライ,3,3,3,6,裏,レンジャーズ
49,0000,9,ルクロイ,四球,0,3,3,7,表,アスレチックス
50,0100,1,セミエン,三ゴロ,1,3,3,7,表,アスレチックス
51,1100,2,ピスコティ,一フライ,2,3,3,7,表,アスレチックス
52,2100,3,ローリー,四球,2,3,3,7,表,アスレチックス
53,2110,4,デービス,四球,2,3,3,7,表,アスレチックス
54,2111,5,チャプマン,遊ゴロ,3,3,3,7,表,アスレチックス
55,0000,6,プロファー,二安打,0,3,3,7,裏,レンジャーズ
56,0100,7,チリーノス,投ゴロ併殺,2,3,3,7,裏,レンジャーズ
57,2000,8,グズマン,中フライ,3,3,3,7,裏,レンジャーズ
58,0000,6,オルソン,右安打,0,3,3,8,表,アスレチックス
59,0100,7,キャンハ,四球,0,3,3,8,表,アスレチックス
60,0110,8,スモリンスキー,遊ゴロ併殺,2,3,3,8,表,アスレチックス
61,2001,9,ルクロイ,中フライ,3,3,3,8,表,アスレチックス
62,0000,9,カイナー-ファレファ,二ゴロ,1,3,3,8,裏,レンジャーズ
63,1000,1,デシールズ,一フライ,2,3,3,8,裏,レンジャーズ
64,2000,2,秋,一ゴロ,3,3,3,8,裏,レンジャーズ
65,0000,1,セミエン,左本塁打,0,3,4,9,表,アスレチックス
66,0000,2,ピスコティ,空振り三振,1,3,4,9,表,アスレチックス
67,1000,3,ローリー,遊安打,1,3,4,9,表,アスレチックス
68,1100,4,デービス,右フライ,2,3,4,9,表,アスレチックス
69,2100,5,チャプマン,左三塁打,2,3,5,9,表,アスレチックス
70,2001,6,オルソン,敬遠,2,3,5,9,表,アスレチックス
71,2101,7,キャンハ,右安打,2,3,6,9,表,アスレチックス
72,2110,8,スモリンスキー,左三塁打,2,3,8,9,表,アスレチックス
73,2001,9,ルクロイ,中安打,2,3,9,9,表,アスレチックス
74,2100,1,セミエン,遊ゴロ,3,3,9,9,表,アスレチックス
75,0000,3,マザラ,空振り三振,1,3,9,9,裏,レンジャーズ
76,1000,4,ベルトレ,中二塁打,1,3,9,9,裏,レンジャーズ
77,1010,5,ガロ,左二塁打,1,4,9,9,裏,レンジャーズ
78,1010,6,プロファー,右フライ,2,4,9,9,裏,レンジャーズ
79,2001,7,チリーノス,空振り三振,3,4,9,9,裏,レンジャーズ
