,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,リンドア,二ゴロ,1,0,0,1,表,インディアンス
1,1000,2,ブラントリー,四球,1,0,0,1,表,インディアンス
2,1100,3,Jラミレス,中フライ,2,0,0,1,表,インディアンス
3,2100,4,エンカーナシオン,空振り三振,3,0,0,1,表,インディアンス
4,0000,1,マッキニー,遊安打,0,0,0,1,裏,ブルージェイズ
5,0100,2,グリエル,三安打,0,0,0,1,裏,ブルージェイズ
6,0110,3,モラレス,二ゴロ,1,0,0,1,裏,ブルージェイズ
7,1101,4,グリチェク,右フライ,2,0,0,1,裏,ブルージェイズ
8,2101,5,テレス,空振り三振,3,0,0,1,裏,ブルージェイズ
9,0000,5,アロンソ,右安打,0,0,0,2,表,インディアンス
10,0000,6,カブレラ,二ゴロ,2,0,0,2,表,インディアンス
11,2000,7,キプニス,三フライ,3,0,0,2,表,インディアンス
12,0000,6,ピラー,中二塁打,0,0,0,2,裏,ブルージェイズ
13,0010,7,ジャンセン,見逃し三振,1,0,0,2,裏,ブルージェイズ
14,1010,8,ウレーニャ,右二塁打,1,1,0,2,裏,ブルージェイズ
15,1010,9,ディアス,左安打,1,2,0,2,裏,ブルージェイズ
16,1100,1,マッキニー,中ライナー,2,2,0,2,裏,ブルージェイズ
17,2100,2,グリエル,空振り三振,3,2,0,2,裏,ブルージェイズ
18,0000,8,Rペレス,四球,0,2,0,3,表,インディアンス
19,0100,9,Gアレン,中二塁打,0,2,1,3,表,インディアンス
20,0010,1,リンドア,投ゴロ,1,2,1,3,表,インディアンス
21,1010,2,ブラントリー,三フライ,2,2,1,3,表,インディアンス
22,2010,3,Jラミレス,空振り三振,3,2,1,3,表,インディアンス
23,0000,3,モラレス,空振り三振,1,2,1,3,裏,ブルージェイズ
24,1000,4,グリチェク,右本塁打,1,3,1,3,裏,ブルージェイズ
25,1000,5,テレス,一フライ,2,3,1,3,裏,ブルージェイズ
26,2000,6,ピラー,右ライナー,3,3,1,3,裏,ブルージェイズ
27,0000,4,エンカーナシオン,三ゴロ,1,3,1,4,表,インディアンス
28,1000,5,アロンソ,空振り三振,2,3,1,4,表,インディアンス
29,2000,6,カブレラ,中安打,2,3,1,4,表,インディアンス
30,2100,7,キプニス,中ライナー,3,3,1,4,表,インディアンス
31,0000,7,ジャンセン,三ゴロ,1,3,1,4,裏,ブルージェイズ
