,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ゴードン,右安打,0,0,0,1,表,マーリンズ
1,0100,2,プラード,中安打,0,0,0,1,表,マーリンズ
2,0101,3,イエリチ,中安打,0,0,1,1,表,マーリンズ
3,0110,4,スタントン,左安打,0,0,1,1,表,マーリンズ
4,0111,5,ボア,左フライ,1,0,1,1,表,マーリンズ
5,1011,6,オズナ,左安打,2,0,2,1,表,マーリンズ
6,2101,7,リアルミュート,死球,2,0,2,1,表,マーリンズ
7,2111,8,ロハス,三ゴロ,3,0,2,1,表,マーリンズ
8,0000,1,ダイソン,中フライ,1,0,2,1,裏,マリナーズ
9,1000,2,ハニガー,四球,1,0,2,1,裏,マリナーズ
10,1100,3,カノ,右安打,1,0,2,1,裏,マリナーズ
11,1110,4,クルーズ,空振り三振,2,0,2,1,裏,マリナーズ
12,2110,5,シーガー,四球,2,0,2,1,裏,マリナーズ
13,2011,6,モター,左フライ,3,1,2,1,裏,マリナーズ
14,0000,9,イチロー,空振り三振,1,1,2,2,表,マーリンズ
15,1000,1,ゴードン,空振り三振,2,1,2,2,表,マーリンズ
16,2000,2,プラード,中安打,2,1,2,2,表,マーリンズ
17,2100,3,イエリチ,遊ゴロ,3,1,2,2,表,マーリンズ
18,0000,7,フリーマン,二ゴロ,1,1,2,2,裏,マリナーズ
19,1000,8,ズニーノ,右二塁打,1,1,2,2,裏,マリナーズ
20,1010,9,マーティン,四球,1,1,2,2,裏,マリナーズ
21,1110,1,ダイソン,四球,1,1,2,2,裏,マリナーズ
22,1111,2,ハニガー,右安打,1,3,2,2,裏,マリナーズ
23,1101,3,カノ,見逃し三振,2,3,2,2,裏,マリナーズ
24,2000,4,スタントン,中本塁打,0,3,3,2,裏,マリナーズ
25,0000,5,ボア,右安打,0,3,3,2,裏,マリナーズ
26,0100,6,オズナ,空振り三振,1,3,3,2,裏,マリナーズ
27,1100,7,リアルミュート,三ゴロ併殺,3,3,3,2,裏,マリナーズ
28,0000,4,クルーズ,中二塁打,0,3,3,3,表,マーリンズ
29,0010,5,シーガー,右二塁打,0,4,3,3,表,マーリンズ
30,0000,6,モター,見逃し三振,2,4,3,3,表,マーリンズ
31,2000,7,フリーマン,左フライ,3,4,3,3,表,マーリンズ
32,0000,8,ロハス,中フライ,1,4,3,3,裏,マリナーズ
33,1000,9,イチロー,左安打,1,4,3,3,裏,マリナーズ
34,1100,1,ゴードン,二ゴロ,2,4,3,3,裏,マリナーズ
35,2100,2,プラード,三ゴロ,3,4,3,3,裏,マリナーズ
36,0000,8,ズニーノ,死球,0,4,3,4,表,マーリンズ
37,0100,9,マーティン,左フライ,1,4,3,4,表,マーリンズ
38,1100,1,ダイソン,左安打,1,4,3,4,表,マーリンズ
39,1110,2,ハニガー,中二塁打,1,6,3,4,表,マーリンズ
40,1010,3,カノ,敬遠,1,6,3,4,表,マーリンズ
41,1110,4,クルーズ,左安打,1,6,3,4,表,マーリンズ
42,1111,5,シーガー,中安打,1,8,3,4,表,マーリンズ
43,1101,6,モター,空振り三振,2,8,3,4,表,マーリンズ
44,2101,7,フリーマン,空振り三振,3,8,3,4,表,マーリンズ
45,0000,3,イエリチ,左本塁打,0,8,4,4,裏,マリナーズ
46,0000,4,スタントン,四球,0,8,4,4,裏,マリナーズ
47,0100,5,ボア,中フライ,1,8,4,4,裏,マリナーズ
48,1100,6,オズナ,空振り三振,2,8,4,4,裏,マリナーズ
49,2010,7,リアルミュート,遊安打,2,8,4,4,裏,マリナーズ
50,2000,8,ズニーノ,空振り三振,1,8,4,4,裏,マリナーズ
51,1000,9,マーティン,空振り三振,2,8,4,4,裏,マリナーズ
52,2000,1,ダイソン,捕ゴロ,3,8,4,4,裏,マリナーズ
53,0000,8,ロハス,二ゴロ,1,8,4,5,表,マーリンズ
54,1000,9,イチロー,二ゴロ,2,8,4,5,表,マーリンズ
55,2000,1,ゴードン,空振り三振,3,8,4,5,表,マーリンズ
56,0000,2,ハニガー,三失策,0,8,4,5,裏,マリナーズ
57,0100,3,カノ,左安打,0,8,4,5,裏,マリナーズ
58,0110,4,クルーズ,左フライ,1,8,4,5,裏,マリナーズ
