,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ゴードン,二ゴロ,1,0,0,1,表,マリナーズ
1,1000,2,セグラ,投ゴロ,2,0,0,1,表,マリナーズ
2,2000,3,カノ,遊ゴロ,3,0,0,1,表,マリナーズ
3,0000,1,ヘルナンデス,空振り三振,1,0,0,1,裏,ブルージェイズ
4,1000,2,ドナルドソン,空振り三振,2,0,0,1,裏,ブルージェイズ
5,2000,3,ソラーテ,中ライナー,3,0,0,1,裏,ブルージェイズ
6,0000,4,クルーズ,四球,0,0,0,2,表,マリナーズ
7,0100,5,シーガー,見逃し三振,1,0,0,2,表,マリナーズ
8,1100,6,ハニガー,遊ゴロ,2,0,0,2,表,マリナーズ
9,2100,7,ヒーリー,三安打,2,0,0,2,表,マリナーズ
10,2110,8,ズニーノ,三ゴロ,3,0,0,2,表,マリナーズ
11,0000,4,スモーク,遊ゴロ,1,0,0,2,裏,ブルージェイズ
12,1000,5,ピラー,一邪飛,2,0,0,2,裏,ブルージェイズ
13,2000,6,マーティン,二ゴロ,3,0,0,2,裏,ブルージェイズ
14,0000,9,ギャメル,四球,0,0,0,3,表,マリナーズ
15,0100,1,ゴードン,右二塁打,0,0,0,3,表,マリナーズ
16,0011,2,セグラ,空振り三振,1,0,0,3,表,マリナーズ
17,1011,3,カノ,一ゴロ,2,0,1,3,表,マリナーズ
18,2001,4,クルーズ,中安打,2,0,2,3,表,マリナーズ
19,2100,5,シーガー,中フライ,3,0,2,3,表,マリナーズ
20,0000,7,モラレス,四球,0,0,2,3,裏,ブルージェイズ
21,0100,8,グリエル,中フライ,1,0,2,3,裏,ブルージェイズ
22,1100,9,アルフォード,四球,1,0,2,3,裏,ブルージェイズ
23,1110,1,ヘルナンデス,一邪飛,2,0,2,3,裏,ブルージェイズ
24,2110,2,ドナルドソン,三ゴロ,3,0,2,3,裏,ブルージェイズ
25,0000,6,ハニガー,遊ゴロ,1,0,2,4,表,マリナーズ
26,1000,7,ヒーリー,中安打,1,0,2,4,表,マリナーズ
27,1100,8,ズニーノ,右本塁打,1,0,4,4,表,マリナーズ
28,1000,9,ギャメル,一安打,1,0,4,4,表,マリナーズ
29,1010,1,ゴードン,一ゴロ,2,0,4,4,表,マリナーズ
30,2001,2,セグラ,右フライ,3,0,4,4,表,マリナーズ
31,0000,3,ソラーテ,空振り三振,1,0,4,4,裏,ブルージェイズ
32,1000,4,スモーク,四球,1,0,4,4,裏,ブルージェイズ
33,1100,5,ピラー,三ゴロ併殺,3,0,4,4,裏,ブルージェイズ
34,0000,3,カノ,右安打,0,0,4,5,表,マリナーズ
35,0100,4,クルーズ,左安打,0,0,4,5,表,マリナーズ
36,0110,5,シーガー,左安打,0,0,4,5,表,マリナーズ
37,0111,6,ハニガー,中犠飛,1,0,5,5,表,マリナーズ
38,1110,7,ヒーリー,三ゴロ,2,0,5,5,表,マリナーズ
39,2101,8,ズニーノ,左フライ,3,0,5,5,表,マリナーズ
40,0000,6,マーティン,二フライ,1,0,5,5,裏,ブルージェイズ
41,1000,7,モラレス,三ゴロ,2,0,5,5,裏,ブルージェイズ
42,2000,8,グリエル,遊ゴロ,3,0,5,5,裏,ブルージェイズ
43,0000,9,ギャメル,一ゴロ,1,0,5,6,表,マリナーズ
44,1000,1,ゴードン,中安打,1,0,5,6,表,マリナーズ
45,1100,2,セグラ,左フライ,2,0,5,6,表,マリナーズ
46,2001,3,カノ,四球,2,0,5,6,表,マリナーズ
47,2101,4,クルーズ,三ゴロ,3,0,5,6,表,マリナーズ
48,0000,9,アルフォード,空振り三振,1,0,5,6,裏,ブルージェイズ
49,1000,1,ヘルナンデス,遊ゴロ,2,0,5,6,裏,ブルージェイズ
50,2000,2,ドナルドソン,空振り三振,3,0,5,6,裏,ブルージェイズ
51,0000,5,シーガー,空振り三振,1,0,5,7,表,マリナーズ
52,1000,6,ハニガー,左フライ,2,0,5,7,表,マリナーズ
53,2000,7,ヒーリー,空振り三振,3,0,5,7,表,マリナーズ
54,0000,3,ソラーテ,遊ゴロ,1,0,5,7,裏,ブルージェイズ
55,1000,4,スモーク,中ライナー,2,0,5,7,裏,ブルージェイズ
56,2000,5,ピラー,三ゴロ,3,0,5,7,裏,ブルージェイズ
57,0000,8,ズニーノ,三ライナー,1,0,5,8,表,マリナーズ
58,1000,9,ギャメル,投ゴロ,2,0,5,8,表,マリナーズ
59,2000,1,ゴードン,中安打,2,0,5,8,表,マリナーズ
60,2100,2,セグラ,見逃し三振,3,0,5,8,表,マリナーズ
61,0000,6,マーティン,左フライ,1,0,5,8,裏,ブルージェイズ
62,1000,7,モラレス,中ライナー,2,0,5,8,裏,ブルージェイズ
63,2000,8,グリエル,空振り三振,3,0,5,8,裏,ブルージェイズ
64,0000,3,カノ,左安打,0,0,5,9,表,マリナーズ
65,0100,4,クルーズ,一ゴロ併殺,2,0,5,9,表,マリナーズ
66,2000,5,シーガー,左フライ,3,0,5,9,表,マリナーズ
67,0000,9,アルフォード,右邪飛,1,0,5,9,裏,ブルージェイズ
68,1000,1,ヘルナンデス,空振り三振,2,0,5,9,裏,ブルージェイズ
69,2000,2,ドナルドソン,三ゴロ,3,0,5,9,裏,ブルージェイズ
