,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ジャンコウスキー,二ゴロ,1,0,0,1,表,パドレス
1,1000,2,ホスマー,四球,1,0,0,1,表,パドレス
2,1100,3,コルデロ,右二塁打,1,0,0,1,表,パドレス
3,1011,4,ピレラ,左二塁打,1,0,2,1,表,パドレス
4,1010,5,ビヤヌエバ,左二塁打,1,0,3,1,表,パドレス
5,1010,6,ガルビス,空振り三振,2,0,3,1,表,パドレス
6,2010,7,レイエス,右フライ,3,0,3,1,表,パドレス
7,0000,1,Sロドリゲス,三ゴロ,1,0,3,1,裏,パイレーツ
8,1000,2,オスナ,投ゴロ,2,0,3,1,裏,パイレーツ
9,2000,3,セルベリ,見逃し三振,3,0,3,1,裏,パイレーツ
10,0000,8,ロペス,空振り三振,1,0,3,2,表,パドレス
11,1000,9,リチャード,遊ゴロ,2,0,3,2,表,パドレス
12,2000,1,ジャンコウスキー,中安打,2,0,3,2,表,パドレス
13,2010,2,ホスマー,空振り三振,3,0,3,2,表,パドレス
14,0000,4,ベル,右フライ,1,0,3,2,裏,パイレーツ
15,1000,5,ディカーソン,中安打,1,0,3,2,裏,パイレーツ
16,1100,6,フリース,遊ゴロ併殺,3,0,3,2,裏,パイレーツ
17,0000,3,コルデロ,空振り三振,1,0,3,3,表,パドレス
18,1000,4,ピレラ,中フライ,2,0,3,3,表,パドレス
19,2000,5,ビヤヌエバ,空振り三振,3,0,3,3,表,パドレス
20,0000,7,メドウズ,投ゴロ,1,0,3,3,裏,パイレーツ
21,1000,8,マーサー,左安打,1,0,3,3,裏,パイレーツ
22,1100,9,キンガム,捕ゴロ,2,0,3,3,裏,パイレーツ
23,2100,1,Sロドリゲス,見逃し三振,3,0,3,3,裏,パイレーツ
24,0000,6,ガルビス,一ゴロ,1,0,3,4,表,パドレス
25,1000,7,レイエス,左安打,1,0,3,4,表,パドレス
26,1100,8,ロペス,中フライ,2,0,3,4,表,パドレス
27,2100,9,リチャード,一ゴロ,3,0,3,4,表,パドレス
28,0000,2,オスナ,一ゴロ,1,0,3,4,裏,パイレーツ
29,1000,3,セルベリ,左ライナー,2,0,3,4,裏,パイレーツ
30,2000,4,ベル,左フライ,3,0,3,4,裏,パイレーツ
31,0000,1,ジャンコウスキー,投ゴロ,1,0,3,5,表,パドレス
32,1000,2,ホスマー,三ゴロ,2,0,3,5,表,パドレス
33,2000,3,コルデロ,遊ゴロ,3,0,3,5,表,パドレス
34,0000,5,ディカーソン,二ゴロ,1,0,3,5,裏,パイレーツ
35,1000,6,フリース,遊ゴロ,2,0,3,5,裏,パイレーツ
36,2000,7,メドウズ,二ゴロ,3,0,3,5,裏,パイレーツ
37,0000,4,ピレラ,左ライナー,1,0,3,6,表,パドレス
38,1000,5,ビヤヌエバ,三ゴロ,2,0,3,6,表,パドレス
39,2000,6,ガルビス,遊ゴロ,3,0,3,6,表,パドレス
40,0000,8,マーサー,左安打,0,0,3,6,裏,パイレーツ
41,0100,9,フレージャー,一ゴロ併殺,2,0,3,6,裏,パイレーツ
42,2000,1,Sロドリゲス,投ゴロ,3,0,3,6,裏,パイレーツ
43,0000,7,レイエス,三ゴロ,1,0,3,7,表,パドレス
44,1000,8,ロペス,空振り三振,2,0,3,7,表,パドレス
45,2000,9,リチャード,中二塁打,2,0,3,7,表,パドレス
46,2010,1,ジャンコウスキー,三安打,2,0,3,7,表,パドレス
47,2101,2,ホスマー,投ゴロ,3,0,3,7,表,パドレス
48,0000,2,オスナ,右ライナー,1,0,3,7,裏,パイレーツ
49,1000,3,セルベリ,右フライ,2,0,3,7,裏,パイレーツ
50,2000,4,ベル,中三塁打,2,0,3,7,裏,パイレーツ
51,2001,5,ディカーソン,一ゴロ,3,0,3,7,裏,パイレーツ
52,0000,3,コルデロ,空振り三振,1,0,3,8,表,パドレス
53,1000,4,ピレラ,遊ゴロ,2,0,3,8,表,パドレス
54,2000,5,ビヤヌエバ,左本塁打,2,0,4,8,表,パドレス
55,2000,6,ガルビス,三ゴロ,3,0,4,8,表,パドレス
56,0000,6,フリース,中二塁打,0,0,4,8,裏,パイレーツ
57,0010,7,メドウズ,二ゴロ,1,0,4,8,裏,パイレーツ
58,1001,8,マーサー,中安打,1,1,4,8,裏,パイレーツ
59,1100,9,ディアス,中安打,1,1,4,8,裏,パイレーツ
60,1110,1,Sロドリゲス,中二塁打,1,2,4,8,裏,パイレーツ
61,1011,2,オスナ,空振り三振,2,2,4,8,裏,パイレーツ
62,2011,3,セルベリ,左ライナー,3,2,4,8,裏,パイレーツ
63,0000,7,マーゴット,遊失策,0,2,4,9,表,パドレス
64,0001,8,ロペス,右犠飛,1,2,5,9,表,パドレス
65,1000,9,スパンゲンバーグ,右本塁打,1,2,6,9,表,パドレス
66,1000,1,ジャンコウスキー,遊安打,1,2,6,9,表,パドレス
67,1010,2,ホスマー,二併殺,3,2,6,9,表,パドレス
68,0000,4,ベル,三ゴロ,1,2,6,9,裏,パイレーツ
69,1000,5,ディカーソン,中フライ,2,2,6,9,裏,パイレーツ
70,2000,6,フリース,右ライナー,3,2,6,9,裏,パイレーツ
