,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ジャンコウスキー,空振り三振,1,0,0,1,表,パドレス
1,1000,2,ウリアス,空振り三振,2,0,0,1,表,パドレス
2,2000,3,レンフロー,三ゴロ,3,0,0,1,表,パドレス
3,0000,1,ハミルトン,三ゴロ,1,0,0,1,裏,レッズ
4,1000,2,ペラザ,左安打,1,0,0,1,裏,レッズ
5,1000,3,ボット,四球,2,0,0,1,裏,レッズ
6,2100,4,スアレス,空振り三振,3,0,0,1,裏,レッズ
7,0000,4,ホスマー,一ゴロ,1,0,0,2,表,パドレス
8,1000,5,マイヤーズ,空振り三振,2,0,0,2,表,パドレス
9,2000,6,レイエス,二ゴロ,3,0,0,2,表,パドレス
10,0000,5,アービン,捕邪飛,1,0,0,2,裏,レッズ
11,1000,6,シェブラー,空振り三振,2,0,0,2,裏,レッズ
12,2000,7,ヘレラ,空振り三振,3,0,0,2,裏,レッズ
13,0000,7,メヒア,左本塁打,0,0,1,3,表,パドレス
14,0000,8,ガルビス,中フライ,1,0,1,3,表,パドレス
15,1000,9,ラウアー,遊ゴロ,2,0,1,3,表,パドレス
16,2000,1,ジャンコウスキー,左フライ,3,0,1,3,表,パドレス
17,0000,8,バーンハート,見逃し三振,1,0,1,3,裏,レッズ
18,1000,9,カスティーヨ,空振り三振,2,0,1,3,裏,レッズ
19,2000,1,ハミルトン,見逃し三振,3,0,1,3,裏,レッズ
20,0000,2,ウリアス,投ゴロ,1,0,1,4,表,パドレス
21,1000,3,レンフロー,左本塁打,1,0,2,4,表,パドレス
22,1000,4,ホスマー,中安打,1,0,2,4,表,パドレス
23,1100,5,マイヤーズ,遊失策,1,0,2,4,表,パドレス
24,1110,6,レイエス,空振り三振,2,0,2,4,表,パドレス
25,2110,7,メヒア,右本塁打,2,0,5,4,表,パドレス
26,2000,8,ガルビス,空振り三振,3,0,5,4,表,パドレス
27,0000,2,ペラザ,左安打,0,0,5,4,裏,レッズ
28,0100,3,ボット,四球,0,0,5,4,裏,レッズ
29,0110,4,スアレス,四球,0,0,5,4,裏,レッズ
30,0111,5,アービン,空振り三振,1,0,5,4,裏,レッズ
31,1111,6,シェブラー,見逃し三振,2,0,5,4,裏,レッズ
32,2111,7,ヘレラ,左ライナー,3,0,5,4,裏,レッズ
33,0000,9,ピレラ,見逃し三振,1,0,5,5,表,パドレス
34,1000,1,ジャンコウスキー,中安打,1,0,5,5,表,パドレス
35,1010,2,ウリアス,左フライ,2,0,5,5,表,パドレス
36,2010,3,レンフロー,空振り三振,3,0,5,5,表,パドレス
37,0000,8,バーンハート,中フライ,1,0,5,5,裏,レッズ
38,1000,9,トラハン,遊フライ,2,0,5,5,裏,レッズ
39,2000,1,ハミルトン,左フライ,3,0,5,5,裏,レッズ
40,0000,4,ホスマー,右フライ,1,0,5,6,表,パドレス
41,1000,5,マイヤーズ,左安打,1,0,5,6,表,パドレス
42,1100,6,レイエス,空振り三振,2,0,5,6,表,パドレス
43,2100,7,メヒア,二ゴロ,3,0,5,6,表,パドレス
44,0000,2,ペラザ,中安打,0,0,5,6,裏,レッズ
45,0100,3,ボット,空振り三振,1,0,5,6,裏,レッズ
46,1100,4,スアレス,遊ゴロ,2,0,5,6,裏,レッズ
47,2100,5,アービン,左フライ,3,0,5,6,裏,レッズ
48,0000,8,ガルビス,四球,0,0,5,7,表,パドレス
49,0100,9,マーゴット,左安打,0,0,5,7,表,パドレス
50,0110,1,ジャンコウスキー,捕犠打,1,0,5,7,表,パドレス
51,1011,2,ウリアス,左犠飛,2,0,6,7,表,パドレス
52,2010,3,レンフロー,一邪飛,3,0,6,7,表,パドレス
53,0000,6,シェブラー,中本塁打,0,1,6,7,裏,レッズ
54,0000,7,ヘレラ,見逃し三振,1,1,6,7,裏,レッズ
55,1000,8,バーンハート,中フライ,2,1,6,7,裏,レッズ
56,2000,9,ウィリアムズ,右本塁打,2,2,6,7,裏,レッズ
57,2000,1,ハミルトン,空振り三振,3,2,6,7,裏,レッズ
58,0000,4,ホスマー,一フライ,1,2,6,8,表,パドレス
59,1000,5,マイヤーズ,左二塁打,1,2,6,8,表,パドレス
60,1010,6,スパンゲンバーグ,見逃し三振,2,2,6,8,表,パドレス
61,2010,7,メヒア,空振り三振,3,2,6,8,表,パドレス
62,0000,2,ペラザ,右フライ,1,2,6,8,裏,レッズ
63,1000,3,ボット,一ゴロ,2,2,6,8,裏,レッズ
64,2000,4,スアレス,遊ゴロ,3,2,6,8,裏,レッズ
65,0000,8,ガルビス,左安打,0,2,6,9,表,パドレス
66,0100,9,マーゴット,投ゴロ,1,2,6,9,表,パドレス
67,1100,1,ジャンコウスキー,左フライ,2,2,6,9,表,パドレス
68,2100,2,ウリアス,空振り三振,3,2,6,9,表,パドレス
69,0000,5,アービン,遊ゴロ,1,2,6,9,裏,レッズ
70,1000,6,シェブラー,空振り三振,2,2,6,9,裏,レッズ
71,2000,7,ヘレラ,空振り三振,3,2,6,9,裏,レッズ
