,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,デシールズ,空振り三振,1,0,0,1,表,レンジャーズ
1,1000,2,秋,四球,1,0,0,1,表,レンジャーズ
2,1100,3,アンドルス,空振り三振,2,0,0,1,表,レンジャーズ
3,2100,4,ベルトレ,空振り三振,3,0,0,1,表,レンジャーズ
4,0000,1,スプリンガー,中本塁打,0,1,0,1,裏,アストロズ
5,0000,2,ゴンザレス,見逃し三振,1,1,0,1,裏,アストロズ
6,1000,3,アルテューベ,右フライ,2,1,0,1,裏,アストロズ
7,2000,4,コレア,三ゴロ,3,1,0,1,裏,アストロズ
8,0000,5,マザラ,四球,0,1,0,2,表,レンジャーズ
9,0100,6,ルクロイ,右フライ,1,1,0,2,表,レンジャーズ
10,1100,7,オドル,見逃し三振,2,1,0,2,表,レンジャーズ
11,2100,8,ガロ,遊ゴロ,3,1,0,2,表,レンジャーズ
12,0000,5,マキャン,左フライ,1,1,0,2,裏,アストロズ
13,1000,6,ギャティス,二ゴロ,2,1,0,2,裏,アストロズ
14,2000,7,グリエル,中安打,2,1,0,2,裏,アストロズ
15,2100,8,ブレグマン,中ライナー,3,1,0,2,裏,アストロズ
16,0000,9,プロファー,空振り三振,1,1,0,3,表,レンジャーズ
17,1000,1,デシールズ,見逃し三振,2,1,0,3,表,レンジャーズ
18,2000,2,秋,見逃し三振,3,1,0,3,表,レンジャーズ
19,0000,9,青木宣親,左二塁打,0,1,0,3,裏,アストロズ
20,0010,1,スプリンガー,二併殺,2,1,0,3,裏,アストロズ
21,2000,2,ゴンザレス,右フライ,3,1,0,3,裏,アストロズ
22,0000,3,アンドルス,空振り三振,1,1,0,4,表,レンジャーズ
23,1000,4,ベルトレ,三ゴロ,2,1,0,4,表,レンジャーズ
24,2000,5,マザラ,四球,2,1,0,4,表,レンジャーズ
25,2100,6,ルクロイ,盗塁死,3,1,0,4,表,レンジャーズ
26,0000,3,アルテューベ,一フライ,1,1,0,4,裏,アストロズ
27,1000,4,コレア,左本塁打,1,2,0,4,裏,アストロズ
28,1000,5,マキャン,二ゴロ,2,2,0,4,裏,アストロズ
29,2000,6,ギャティス,遊ゴロ,3,2,0,4,裏,アストロズ
30,0000,6,ルクロイ,右安打,0,2,0,5,表,レンジャーズ
31,0100,7,オドル,左安打,0,2,0,5,表,レンジャーズ
32,0110,8,ガロ,空振り三振,1,2,0,5,表,レンジャーズ
33,1110,9,プロファー,遊野選,1,2,0,5,表,レンジャーズ
34,1111,1,デシールズ,空振り三振,2,2,0,5,表,レンジャーズ
35,2111,2,秋,四球,2,2,1,5,表,レンジャーズ
36,2111,3,アンドルス,遊フライ,3,2,1,5,表,レンジャーズ
37,0000,7,グリエル,遊ゴロ,1,2,1,5,裏,アストロズ
38,1000,8,ブレグマン,遊ゴロ,2,2,1,5,裏,アストロズ
39,2000,9,青木宣親,遊安打,2,2,1,5,裏,アストロズ
40,2100,1,スプリンガー,盗塁死,3,2,1,5,裏,アストロズ
41,0000,4,ベルトレ,左ライナー,1,2,1,6,表,レンジャーズ
42,1000,5,マザラ,空振り三振,2,2,1,6,表,レンジャーズ
43,2000,6,ルクロイ,空振り三振,3,2,1,6,表,レンジャーズ
44,0000,1,スプリンガー,遊ゴロ,1,2,1,6,裏,アストロズ
45,1000,2,ゴンザレス,三ゴロ,2,2,1,6,裏,アストロズ
46,2000,3,アルテューベ,三ゴロ,3,2,1,6,裏,アストロズ
47,0000,7,オドル,右本塁打,0,2,2,7,表,レンジャーズ
48,0000,8,ガロ,一ゴロ,1,2,2,7,表,レンジャーズ
49,1000,9,プロファー,空振り三振,2,2,2,7,表,レンジャーズ
50,2000,1,デシールズ,右二塁打,2,2,2,7,表,レンジャーズ
51,2010,2,秋,四球,2,2,2,7,表,レンジャーズ
52,2110,3,アンドルス,遊ゴロ,3,2,2,7,表,レンジャーズ
53,0000,4,コレア,二ゴロ,1,2,2,7,裏,アストロズ
54,1000,5,マキャン,三ゴロ,2,2,2,7,裏,アストロズ
55,2000,6,ギャティス,四球,2,2,2,7,裏,アストロズ
56,2100,7,グリエル,空振り三振,3,2,2,7,裏,アストロズ
57,0000,4,ベルトレ,中フライ,1,2,2,8,表,レンジャーズ
58,1000,5,マザラ,空振り三振,2,2,2,8,表,レンジャーズ
59,2000,6,ルクロイ,左安打,2,2,2,8,表,レンジャーズ
60,2100,7,オドル,左本塁打,2,2,4,8,表,レンジャーズ
61,2000,8,ガロ,中フライ,3,2,4,8,表,レンジャーズ
62,0000,8,ブレグマン,遊安打,0,2,4,8,裏,アストロズ
63,0100,9,青木宣親,空振り三振,1,2,4,8,裏,アストロズ
64,1100,1,スプリンガー,四球,1,2,4,8,裏,アストロズ
65,1110,2,ゴンザレス,右フライ,2,2,4,8,裏,アストロズ
66,2110,3,アルテューベ,空振り三振,3,2,4,8,裏,アストロズ
67,0000,9,プロファー,中フライ,1,2,4,9,表,レンジャーズ
68,1000,1,ホイング,空振り三振,2,2,4,9,表,レンジャーズ
69,2000,2,秋,空振り三振,3,2,4,9,表,レンジャーズ
70,0000,4,コレア,左フライ,1,2,4,9,裏,アストロズ
71,1000,5,マキャン,三安打,1,2,4,9,裏,アストロズ
72,1100,6,ギャティス,二邪飛,2,2,4,9,裏,アストロズ
73,2100,7,グリエル,三ゴロ,3,2,4,9,裏,アストロズ
