,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,秋,左安打,0,0,0,1,表,レンジャーズ
1,0100,2,アンドルス,空振り三振,1,0,0,1,表,レンジャーズ
2,1100,3,マザラ,左フライ,2,0,0,1,表,レンジャーズ
3,2100,4,ベルトレ,見逃し三振,3,0,0,1,表,レンジャーズ
4,0000,1,グッドウィン,右本塁打,0,1,0,1,裏,ナショナルズ
5,0000,2,ハーパー,右安打,0,1,0,1,裏,ナショナルズ
6,0100,3,マーフィー,二ゴロ併殺,2,1,0,1,裏,ナショナルズ
7,2000,4,レンドン,遊ゴロ,3,1,0,1,裏,ナショナルズ
8,0000,5,オドル,遊ゴロ,1,1,0,2,表,レンジャーズ
9,1000,6,ルクロイ,右ライナー,2,1,0,2,表,レンジャーズ
10,2000,7,ガロ,三ゴロ,3,1,0,2,表,レンジャーズ
11,0000,5,リンド,右フライ,1,1,0,2,裏,ナショナルズ
12,1000,6,ウィータース,二ゴロ,2,1,0,2,裏,ナショナルズ
13,2000,7,ドルー,空振り三振,3,1,0,2,裏,ナショナルズ
14,0000,8,デシールズ,空振り三振,1,1,0,3,表,レンジャーズ
15,1000,9,ビベンズダークス,見逃し三振,2,1,0,3,表,レンジャーズ
16,2000,1,秋,中本塁打,2,1,1,3,表,レンジャーズ
17,2000,2,アンドルス,右フライ,3,1,1,3,表,レンジャーズ
18,0000,8,テイラー,空振り三振,1,1,1,3,裏,ナショナルズ
19,1000,9,シャーザー,右ライナー,2,1,1,3,裏,ナショナルズ
20,2000,1,グッドウィン,二ゴロ,3,1,1,3,裏,ナショナルズ
21,0000,3,マザラ,空振り三振,1,1,1,4,表,レンジャーズ
22,1000,4,ベルトレ,遊ゴロ,2,1,1,4,表,レンジャーズ
23,2000,5,オドル,中安打,2,1,1,4,表,レンジャーズ
24,2100,6,ルクロイ,中フライ,3,1,1,4,表,レンジャーズ
25,0000,2,ハーパー,右フライ,1,1,1,4,裏,ナショナルズ
26,1000,3,マーフィー,二ゴロ,2,1,1,4,裏,ナショナルズ
27,2000,4,レンドン,右フライ,3,1,1,4,裏,ナショナルズ
28,0000,7,ガロ,空振り三振,1,1,1,5,表,レンジャーズ
29,1000,8,デシールズ,空振り三振,2,1,1,5,表,レンジャーズ
30,2000,9,ビベンズダークス,見逃し三振,3,1,1,5,表,レンジャーズ
31,0000,5,リンド,二ゴロ,1,1,1,5,裏,ナショナルズ
32,1000,6,ウィータース,一ゴロ,2,1,1,5,裏,ナショナルズ
33,2000,7,ドルー,捕邪飛,3,1,1,5,裏,ナショナルズ
34,0000,1,秋,二ゴロ,1,1,1,6,表,レンジャーズ
35,1000,2,アンドルス,見逃し三振,2,1,1,6,表,レンジャーズ
36,2000,3,マザラ,遊ゴロ,3,1,1,6,表,レンジャーズ
37,0000,8,テイラー,投ゴロ,1,1,1,6,裏,ナショナルズ
38,1000,9,シャーザー,投ゴロ,2,1,1,6,裏,ナショナルズ
39,2000,1,グッドウィン,二ゴロ,3,1,1,6,裏,ナショナルズ
40,0000,4,ベルトレ,遊ゴロ,1,1,1,7,表,レンジャーズ
41,1000,5,オドル,空振り三振,2,1,1,7,表,レンジャーズ
42,2000,6,ルクロイ,三ゴロ,3,1,1,7,表,レンジャーズ
43,0000,2,ハーパー,左フライ,1,1,1,7,裏,ナショナルズ
44,1000,3,マーフィー,左ライナー,2,1,1,7,裏,ナショナルズ
45,2000,4,レンドン,左安打,2,1,1,7,裏,ナショナルズ
46,2100,5,リンド,四球,2,1,1,7,裏,ナショナルズ
47,2110,6,ウィータース,一ゴロ,3,1,1,7,裏,ナショナルズ
48,0000,7,ガロ,二ゴロ,1,1,1,8,表,レンジャーズ
49,1000,8,デシールズ,三失策,1,1,1,8,表,レンジャーズ
50,1100,9,プロファー,四球,1,1,1,8,表,レンジャーズ
51,1011,1,秋,四球,1,1,1,8,表,レンジャーズ
52,1011,2,アンドルス,左三塁打,1,1,4,8,表,レンジャーズ
53,1001,3,マザラ,左犠飛,2,1,5,8,表,レンジャーズ
54,2000,4,ベルトレ,二ゴロ,3,1,5,8,表,レンジャーズ
55,0000,7,ドルー,見逃し三振,1,1,5,8,裏,ナショナルズ
56,1000,8,テイラー,空振り三振,2,1,5,8,裏,ナショナルズ
57,2000,9,ディフォ,空振り三振,3,1,5,8,裏,ナショナルズ
58,0000,5,オドル,一ゴロ,1,1,5,9,表,レンジャーズ
59,1000,6,ルクロイ,空振り三振,2,1,5,9,表,レンジャーズ
60,2000,7,ガロ,四球,2,1,5,9,表,レンジャーズ
61,2100,8,デシールズ,右フライ,3,1,5,9,表,レンジャーズ
62,0000,1,レーバーン,一ゴロ,1,1,5,9,裏,ナショナルズ
63,1000,2,ハーパー,遊ゴロ,2,1,5,9,裏,ナショナルズ
64,2000,3,マーフィー,三ライナー,3,1,5,9,裏,ナショナルズ
